benchmark,rule,end,convention,rate_path,window_start,financing,stock_entering_2024_bn,legacy_interest_2024_bn,stock_end_2024_brief_bn,flow_2024_bn,flow_2024_part_year_interest_bn,sum_flows_nominal_bn,rate_2024,stock_share_of_debt_end_fy2023,interest_per_member_usd,interest_per_other_resident_usd,interest_share_of_fy2024_net_interest,interest_share_of_account_interest_allocation,interest_share_of_per_head_net_interest
proportional,whole_income_federal_series,low,high,treasury_10y,2010,all_borrowed,1105.688217,46.964107,1152.652324,71.863034,1.526191,958.706788,0.042475,0.042145,1148.362864,156.958037,0.053376,0.349076,0.443892
proportional,whole_income_federal_series,low,high,treasury_10y,2010,half_borrowed,552.844109,23.482054,576.326162,35.931517,0.763096,479.353394,0.042475,0.021072,574.181432,78.479018,0.026688,0.174538,0.221946
proportional,whole_income_federal_series,low,high,treasury_10y,2015,all_borrowed,688.711535,29.253022,717.964558,71.863034,1.526191,635.107498,0.042475,0.026251,715.292737,97.766087,0.033247,0.217433,0.276491
proportional,whole_income_federal_series,low,high,treasury_10y,2015,half_borrowed,344.355768,14.626511,358.982279,35.931517,0.763096,317.553749,0.042475,0.013126,357.646368,48.883044,0.016623,0.108716,0.138246
proportional,whole_income_federal_series,low,high,gross_public_securities,2005,all_borrowed,1345.27497,46.919793,1392.194763,71.863034,1.253201,1125.239737,0.034877,0.051277,1147.279292,156.809935,0.053325,0.348747,0.443473
proportional,whole_income_federal_series,low,high,gross_public_securities,2005,half_borrowed,672.637485,23.459896,696.097382,35.931517,0.6266,562.619869,0.034877,0.025638,573.639646,78.404967,0.026663,0.174373,0.221736
proportional,whole_income_federal_series,low,high,gross_public_securities,2010,all_borrowed,1104.424685,38.519543,1142.944229,71.863034,1.253201,958.706788,0.034877,0.042096,941.877013,128.735587,0.043778,0.286309,0.364076
proportional,whole_income_federal_series,low,high,gross_public_securities,2010,half_borrowed,552.212343,19.259772,571.472114,35.931517,0.6266,479.353394,0.034877,0.021048,470.938507,64.367793,0.021889,0.143155,0.182038
proportional,whole_income_federal_series,low,high,gross_public_securities,2015,all_borrowed,687.106934,23.964554,711.071488,71.863034,1.253201,635.107498,0.034877,0.02619,585.979502,80.091577,0.027236,0.178124,0.226506
proportional,whole_income_federal_series,low,high,gross_public_securities,2015,half_borrowed,343.553467,11.982277,355.535744,35.931517,0.6266,317.553749,0.034877,0.013095,292.989751,40.045788,0.013618,0.089062,0.113253
proportional,whole_income_federal_series,low,low,effective,2005,all_borrowed,804.100466,25.99736,830.097826,32.239344,0.521165,687.37072,0.032331,0.030649,635.685526,86.885387,0.029547,0.193234,0.24572
proportional,whole_income_federal_series,low,low,effective,2005,half_borrowed,402.050233,12.99868,415.048913,16.119672,0.260582,343.68536,0.032331,0.015325,317.842763,43.442694,0.014773,0.096617,0.12286
proportional,whole_income_federal_series,low,low,effective,2010,all_borrowed,675.087253,21.826236,696.913489,32.239344,0.521165,592.534702,0.032331,0.025732,533.693504,72.945136,0.024806,0.162231,0.206295
proportional,whole_income_federal_series,low,low,effective,2010,half_borrowed,337.543627,10.913118,348.456745,16.119672,0.260582,296.267351,0.032331,0.012866,266.846752,36.472568,0.012403,0.081115,0.103148
proportional,whole_income_federal_series,low,low,effective,2015,all_borrowed,395.717188,12.793927,408.511114,32.239344,0.521165,369.796018,0.032331,0.015083,312.836143,42.75839,0.014541,0.095095,0.120925
proportional,whole_income_federal_series,low,low,effective,2015,half_borrowed,197.858594,6.396963,204.255557,16.119672,0.260582,184.898009,0.032331,0.007542,156.418072,21.379195,0.00727,0.047548,0.060462
proportional,whole_income_federal_series,low,low,constant_3_22,2005,all_borrowed,882.615597,28.4272,911.042797,32.239344,0.519181,687.37072,0.032208,0.033642,695.099789,95.006119,0.032308,0.211294,0.268686
proportional,whole_income_federal_series,low,low,constant_3_22,2005,half_borrowed,441.307798,14.2136,455.521398,16.119672,0.25959,343.68536,0.032208,0.016821,347.549894,47.503059,0.016154,0.105647,0.134343
proportional,whole_income_federal_series,low,low,constant_3_22,2010,all_borrowed,731.380382,23.55623,754.936612,32.239344,0.519181,592.534702,0.032208,0.027877,575.995202,78.726924,0.026772,0.175089,0.222647
proportional,whole_income_federal_series,low,low,constant_3_22,2010,half_borrowed,365.690191,11.778115,377.468306,16.119672,0.25959,296.267351,0.032208,0.013939,287.997601,39.363462,0.013386,0.087545,0.111323
proportional,whole_income_federal_series,low,low,constant_3_22,2015,all_borrowed,410.09352,13.208253,423.301773,32.239344,0.519181,369.796018,0.032208,0.015631,322.967235,44.143106,0.015011,0.098175,0.124841
proportional,whole_income_federal_series,low,low,constant_3_22,2015,half_borrowed,205.04676,6.604127,211.650887,16.119672,0.25959,184.898009,0.032208,0.007816,161.483618,22.071553,0.007506,0.049087,0.06242
proportional,whole_income_federal_series,low,low,treasury_10y,2005,all_borrowed,823.261113,34.968016,858.229128,32.239344,0.684683,687.37072,0.042475,0.03138,855.03533,116.86608,0.039742,0.259911,0.330508
proportional,whole_income_federal_series,low,low,treasury_10y,2005,half_borrowed,411.630556,17.484008,429.114564,16.119672,0.342342,343.68536,0.042475,0.01569,427.517665,58.43304,0.019871,0.129956,0.165254
proportional,whole_income_federal_series,low,low,treasury_10y,2010,all_borrowed,688.272761,29.234386,717.507146,32.239344,0.684683,592.534702,0.042475,0.026234,714.837028,97.703801,0.033225,0.217294,0.276315
proportional,whole_income_federal_series,low,low,treasury_10y,2010,half_borrowed,344.13638,14.617193,358.753573,16.119672,0.342342,296.267351,0.042475,0.013117,357.418514,48.8519,0.016613,0.108647,0.138158
proportional,whole_income_federal_series,low,low,treasury_10y,2015,all_borrowed,400.135771,16.995767,417.131538,32.239344,0.684683,369.796018,0.042475,0.015252,415.579232,56.801297,0.019316,0.126327,0.160639
proportional,whole_income_federal_series,low,low,treasury_10y,2015,half_borrowed,200.067886,8.497883,208.565769,16.119672,0.342342,184.898009,0.042475,0.007626,207.789616,28.400649,0.009658,0.063163,0.08032
proportional,whole_income_federal_series,low,low,gross_public_securities,2005,all_borrowed,821.689088,28.65844,850.347527,32.239344,0.562213,687.37072,0.034877,0.03132,700.754043,95.778941,0.032571,0.213013,0.270872
proportional,whole_income_federal_series,low,low,gross_public_securities,2005,half_borrowed,410.844544,14.32922,425.173764,16.119672,0.281107,343.68536,0.034877,0.01566,350.377022,47.889471,0.016285,0.106507,0.135436
proportional,whole_income_federal_series,low,low,gross_public_securities,2010,all_borrowed,687.271663,23.970299,711.241962,32.239344,0.562213,592.534702,0.034877,0.026196,586.119986,80.110778,0.027243,0.178167,0.226561
proportional,whole_income_federal_series,low,low,gross_public_securities,2010,half_borrowed,343.635831,11.98515,355.620981,16.119672,0.281107,296.267351,0.034877,0.013098,293.059993,40.055389,0.013621,0.089084,0.11328
proportional,whole_income_federal_series,low,low,gross_public_securities,2015,all_borrowed,398.898335,13.912566,412.810902,32.239344,0.562213,369.796018,0.034877,0.015204,340.189039,46.496979,0.015812,0.10341,0.131498
proportional,whole_income_federal_series,low,low,gross_public_securities,2015,half_borrowed,199.449168,6.956283,206.405451,16.119672,0.281107,184.898009,0.034877,0.007602,170.09452,23.248489,0.007906,0.051705,0.065749
proportional,whole_ratio,high,central,effective,2005,all_borrowed,1029.760075,33.293158,1063.053233,79.185782,1.280077,879.673669,0.032331,0.03925,814.081825,111.268563,0.037838,0.247462,0.314678
proportional,whole_ratio,high,central,effective,2005,half_borrowed,514.880038,16.646579,531.526617,39.592891,0.640039,439.836835,0.032331,0.019625,407.040913,55.634281,0.018919,0.123731,0.157339
proportional,whole_ratio,high,central,effective,2010,all_borrowed,831.853656,26.894648,858.748304,79.185782,1.280077,739.223009,0.032331,0.031707,657.625945,89.8842,0.030566,0.199903,0.254201
proportional,whole_ratio,high,central,effective,2010,half_borrowed,415.926828,13.447324,429.374152,39.592891,0.640039,369.611504,0.032331,0.015854,328.812972,44.9421,0.015283,0.099952,0.1271
proportional,whole_ratio,high,central,effective,2015,all_borrowed,561.082672,18.140356,579.223027,79.185782,1.280077,521.566678,0.032331,0.021386,443.566629,60.62661,0.020617,0.134834,0.171458
proportional,whole_ratio,high,central,effective,2015,half_borrowed,280.541336,9.070178,289.611514,39.592891,0.640039,260.783339,0.032331,0.010693,221.783315,30.313305,0.010308,0.067417,0.085729
proportional,whole_ratio,high,central,constant_3_22,2005,all_borrowed,1123.946044,36.199948,1160.145992,79.185782,1.275204,879.673669,0.032208,0.042841,885.158455,120.983304,0.041142,0.269068,0.342152
proportional,whole_ratio,high,central,constant_3_22,2005,half_borrowed,561.973022,18.099974,580.072996,39.592891,0.637602,439.836835,0.032208,0.02142,442.579227,60.491652,0.020571,0.134534,0.171076
proportional,whole_ratio,high,central,constant_3_22,2010,all_borrowed,893.660631,28.782937,922.443568,79.185782,1.275204,739.223009,0.032208,0.034063,703.798254,96.195023,0.032712,0.213939,0.272048
proportional,whole_ratio,high,central,constant_3_22,2010,half_borrowed,446.830315,14.391469,461.221784,39.592891,0.637602,369.611504,0.032208,0.017031,351.899127,48.097512,0.016356,0.106969,0.136024
proportional,whole_ratio,high,central,constant_3_22,2015,all_borrowed,583.731722,18.800776,602.532499,79.185782,1.275204,521.566678,0.032208,0.02225,459.71519,62.833792,0.021367,0.139743,0.1777
proportional,whole_ratio,high,central,constant_3_22,2015,half_borrowed,291.865861,9.400388,301.266249,39.592891,0.637602,260.783339,0.032208,0.011125,229.857595,31.416896,0.010684,0.069871,0.08885
proportional,whole_ratio,high,central,treasury_10y,2005,all_borrowed,1052.630051,44.710461,1097.340512,79.185782,1.681708,879.673669,0.042475,0.040122,1093.256888,149.426162,0.050814,0.332325,0.422591
proportional,whole_ratio,high,central,treasury_10y,2005,half_borrowed,526.315025,22.355231,548.670256,39.592891,0.840854,439.836835,0.042475,0.020061,546.628444,74.713081,0.025407,0.166163,0.211295
proportional,whole_ratio,high,central,treasury_10y,2010,all_borrowed,845.829205,35.926595,881.7558,79.185782,1.681708,739.223009,0.042475,0.03224,878.47445,120.069735,0.040831,0.267036,0.339568
proportional,whole_ratio,high,central,treasury_10y,2010,half_borrowed,422.914602,17.963298,440.8779,39.592891,0.840854,369.611504,0.042475,0.01612,439.237225,60.034868,0.020416,0.133518,0.169784
proportional,whole_ratio,high,central,treasury_10y,2015,all_borrowed,566.862503,24.077485,590.939988,79.185782,1.681708,521.566678,0.042475,0.021607,588.740875,80.469001,0.027365,0.178964,0.227574
proportional,whole_ratio,high,central,treasury_10y,2015,half_borrowed,283.431252,12.038742,295.469994,39.592891,0.840854,260.783339,0.042475,0.010803,294.370437,40.2345,0.013682,0.089482,0.113787
proportional,whole_ratio,high,central,gross_public_securities,2005,all_borrowed,1051.854769,36.686037,1088.540806,79.185782,1.3809,879.673669,0.034877,0.040093,897.044263,122.607854,0.041694,0.272681,0.346746
proportional,whole_ratio,high,central,gross_public_securities,2005,half_borrowed,525.927384,18.343019,544.270403,39.592891,0.69045,439.836835,0.034877,0.020046,448.522132,61.303927,0.020847,0.136341,0.173373
proportional,whole_ratio,high,central,gross_public_securities,2010,all_borrowed,845.296272,29.481799,874.778071,79.185782,1.3809,739.223009,0.034877,0.032219,720.886756,98.530677,0.033507,0.219133,0.278654
proportional,whole_ratio,high,central,gross_public_securities,2010,half_borrowed,422.648136,14.740899,437.389035,39.592891,0.69045,369.611504,0.034877,0.01611,360.443378,49.265338,0.016753,0.109567,0.139327
proportional,whole_ratio,high,central,gross_public_securities,2015,all_borrowed,566.103092,19.744246,585.847338,79.185782,1.3809,521.566678,0.034877,0.021578,482.784835,65.986947,0.02244,0.146756,0.186617
proportional,whole_ratio,high,central,gross_public_securities,2015,half_borrowed,283.051546,9.872123,292.923669,39.592891,0.69045,260.783339,0.034877,0.010789,241.392418,32.993474,0.01122,0.073378,0.093309
proportional,whole_ratio,high,high,effective,2005,all_borrowed,1240.783465,40.115752,1280.899216,95.412914,1.542397,1059.94063,0.032331,0.047294,980.90739,134.070252,0.045592,0.298173,0.379163
proportional,whole_ratio,high,high,effective,2005,half_borrowed,620.391732,20.057876,640.449608,47.706457,0.771198,529.970315,0.032331,0.023647,490.453695,67.035126,0.022796,0.149087,0.189581
proportional,whole_ratio,high,high,effective,2010,all_borrowed,1002.321109,32.406029,1034.727138,95.412914,1.542397,890.708145,0.032331,0.038205,792.389818,108.303703,0.03683,0.240868,0.306293
proportional,whole_ratio,high,high,effective,2010,half_borrowed,501.160555,16.203014,517.363569,47.706457,0.771198,445.354072,0.032331,0.019102,396.194909,54.151851,0.018415,0.120434,0.153146
proportional,whole_ratio,high,high,effective,2015,all_borrowed,676.062433,21.857764,697.920197,95.412914,1.542397,628.448631,0.032331,0.025769,534.464437,73.050507,0.024842,0.162465,0.206593
proportional,whole_ratio,high,high,effective,2015,half_borrowed,338.031216,10.928882,348.960099,47.706457,0.771198,314.224316,0.032331,0.012884,267.232219,36.525253,0.012421,0.081233,0.103297
proportional,whole_ratio,high,high,constant_3_22,2005,all_borrowed,1354.270475,43.618216,1397.888691,95.412914,1.536525,1059.94063,0.032208,0.05162,1066.549384,145.775785,0.049573,0.324207,0.412267
proportional,whole_ratio,high,high,constant_3_22,2005,half_borrowed,677.135237,21.809108,698.944345,47.706457,0.768263,529.970315,0.032208,0.02581,533.274692,72.887892,0.024786,0.162103,0.206134
proportional,whole_ratio,high,high,constant_3_22,2010,all_borrowed,1076.793867,34.681276,1111.475142,95.412914,1.536525,890.708145,0.032208,0.041043,848.023978,115.90777,0.039416,0.25778,0.327798
proportional,whole_ratio,high,high,constant_3_22,2010,half_borrowed,538.396933,17.340638,555.737571,47.706457,0.768263,445.354072,0.032208,0.020522,424.011989,57.953885,0.019708,0.12889,0.163899
proportional,whole_ratio,high,high,constant_3_22,2015,all_borrowed,703.352836,22.653522,726.006357,95.412914,1.536525,628.448631,0.032208,0.026809,553.922239,75.709995,0.025746,0.16838,0.214115
proportional,whole_ratio,high,high,constant_3_22,2015,half_borrowed,351.676418,11.326761,363.003179,47.706457,0.768263,314.224316,0.032208,0.013405,276.961119,37.854998,0.012873,0.08419,0.107057
proportional,whole_ratio,high,high,treasury_10y,2005,all_borrowed,1268.340065,53.872744,1322.21281,95.412914,2.026332,1059.94063,0.042475,0.048344,1317.29235,180.04729,0.061227,0.400427,0.50919
proportional,whole_ratio,high,high,treasury_10y,2005,half_borrowed,634.170033,26.936372,661.106405,47.706457,1.013166,529.970315,0.042475,0.024172,658.646175,90.023645,0.030614,0.200213,0.254595
proportional,whole_ratio,high,high,treasury_10y,2010,all_borrowed,1019.160595,43.288846,1062.449442,95.412914,2.026332,890.708145,0.042475,0.038846,1058.495661,144.675003,0.049199,0.321759,0.409154
proportional,whole_ratio,high,high,treasury_10y,2010,half_borrowed,509.580298,21.644423,531.224721,47.706457,1.013166,445.354072,0.042475,0.019423,529.24783,72.337502,0.024599,0.160879,0.204577
proportional,whole_ratio,high,high,treasury_10y,2015,all_borrowed,683.026695,29.011559,712.038254,95.412914,2.026332,628.448631,0.042475,0.026034,709.388487,96.959095,0.032972,0.215638,0.274209
proportional,whole_ratio,high,high,treasury_10y,2015,half_borrowed,341.513348,14.505779,356.019127,47.706457,1.013166,314.224316,0.042475,0.013017,354.694244,48.479548,0.016486,0.107819,0.137105
proportional,whole_ratio,high,high,gross_public_securities,2005,all_borrowed,1267.405909,44.203916,1311.609825,95.412914,1.663881,1059.94063,0.034877,0.048309,1080.870889,147.733246,0.050239,0.32856,0.417803
proportional,whole_ratio,high,high,gross_public_securities,2005,half_borrowed,633.702954,22.101958,655.804913,47.706457,0.83194,529.970315,0.034877,0.024154,540.435445,73.866623,0.025119,0.16428,0.208901
proportional,whole_ratio,high,high,gross_public_securities,2010,all_borrowed,1018.518451,35.523351,1054.041802,95.412914,1.663881,890.708145,0.034877,0.038822,868.614338,118.722057,0.040373,0.264039,0.335757
