fiscal_year,state,line,group,total_computable
2024,South Dakota,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,South Dakota,All-Inclusive Care Elderly,hcbs_other,0.0
2024,South Dakota,Personal Care Services - Reg. Payments,hcbs_pc_cfc,13727303.0
2024,South Dakota,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,South Dakota,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2024,South Dakota,Case Management - State Wide,hcbs_other,0.0
2024,South Dakota,Rehabilitative Services (non-school-based),hcbs_other,28687424.0
2024,South Dakota,Private Duty Nursing,hcbs_other,0.0
2024,South Dakota,Balance,map_total,1515923154.0
2024,South Dakota,Collections,collections,-17648781.0
2024,Tennessee,Mental Health Facility Services - Reg. Payments,mhf,118874987.0
2024,Tennessee,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Tennessee,Nursing Facility Services - Reg. Payments,nf,-3659363.0
2024,Tennessee,Nursing Facility Services - Sup. Payments,nf,0.0
2024,Tennessee,Intermediate Care Facility - Public,icf,58606175.0
2024,Tennessee,Intermediate Care - Private,icf,174309360.0
2024,Tennessee,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Tennessee,Home Health Services,hcbs_other,0.0
2024,Tennessee,Medicaid - MCO,mco_capitation,8962768452.0
2024,Tennessee,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Tennessee,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,817492003.0
2024,Tennessee,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Tennessee,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Tennessee,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Tennessee,All-Inclusive Care Elderly,hcbs_other,17972725.0
2024,Tennessee,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2024,Tennessee,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Tennessee,Targeted Case Management Services - Com. Case-Man.,hcbs_other,182058449.0
2024,Tennessee,Case Management - State Wide,hcbs_other,0.0
2024,Tennessee,Rehabilitative Services (non-school-based),hcbs_other,0.0
2024,Tennessee,Private Duty Nursing,hcbs_other,0.0
2024,Tennessee,Balance,map_total,13314379430.0
2024,Tennessee,Collections,collections,-88173462.0
2024,Texas,Mental Health Facility Services - Reg. Payments,mhf,1379251.0
2024,Texas,Mental Health Facility - DSH,mhf_dsh,277675816.0
2024,Texas,Nursing Facility Services - Reg. Payments,nf,475667467.0
2024,Texas,Nursing Facility Services - Sup. Payments,nf,0.0
2024,Texas,Intermediate Care Facility - Public,icf,1108541576.0
2024,Texas,Intermediate Care - Private,icf,242178635.0
2024,Texas,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,6560484.0
2024,Texas,Home Health Services,hcbs_other,105551934.0
2024,Texas,Medicaid - MCO,mco_capitation,27571201424.0
2024,Texas,Medicaid MCO - Community First Choice,hcbs_pc_cfc,1263040642.0
2024,Texas,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,1416348313.0
2024,Texas,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,28539532.0
2024,Texas,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Texas,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,404250485.0
2024,Texas,All-Inclusive Care Elderly,hcbs_other,43165462.0
2024,Texas,Personal Care Services - Reg. Payments,hcbs_pc_cfc,1147725842.0
2024,Texas,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,3728.0
2024,Texas,Targeted Case Management Services - Com. Case-Man.,hcbs_other,56685838.0
2024,Texas,Case Management - State Wide,hcbs_other,13926535.0
2024,Texas,Rehabilitative Services (non-school-based),hcbs_other,20878912.0
2024,Texas,Private Duty Nursing,hcbs_other,0.0
2024,Texas,Balance,map_total,50974507372.0
2024,Texas,Collections,collections,-3819648821.0
2024,Utah,Mental Health Facility Services - Reg. Payments,mhf,20274380.0
2024,Utah,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Utah,Nursing Facility Services - Reg. Payments,nf,230841952.0
2024,Utah,Nursing Facility Services - Sup. Payments,nf,237608982.0
2024,Utah,Intermediate Care Facility - Public,icf,65949575.0
2024,Utah,Intermediate Care - Private,icf,20789174.0
2024,Utah,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Utah,Home Health Services,hcbs_other,43801427.0
2024,Utah,Medicaid - MCO,mco_capitation,2066011027.0
2024,Utah,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Utah,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,625630634.0
2024,Utah,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Utah,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Utah,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Utah,All-Inclusive Care Elderly,hcbs_other,0.0
2024,Utah,Personal Care Services - Reg. Payments,hcbs_pc_cfc,7651485.0
2024,Utah,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Utah,Targeted Case Management Services - Com. Case-Man.,hcbs_other,229875.0
2024,Utah,Case Management - State Wide,hcbs_other,0.0
2024,Utah,Rehabilitative Services (non-school-based),hcbs_other,186756886.0
2024,Utah,Private Duty Nursing,hcbs_other,4296122.0
2024,Utah,Balance,map_total,4943464166.0
2024,Utah,Collections,collections,-36371493.0
2024,Vermont,Mental Health Facility Services - Reg. Payments,mhf,50136927.0
2024,Vermont,Mental Health Facility - DSH,mhf_dsh,1940.0
2024,Vermont,Nursing Facility Services - Reg. Payments,nf,215951738.0
2024,Vermont,Nursing Facility Services - Sup. Payments,nf,0.0
2024,Vermont,Intermediate Care Facility - Public,icf,180.0
2024,Vermont,Intermediate Care - Private,icf,0.0
2024,Vermont,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Vermont,Home Health Services,hcbs_other,16424267.0
2024,Vermont,Medicaid - MCO,mco_capitation,0.0
2024,Vermont,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Vermont,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,413719766.0
2024,Vermont,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Vermont,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Vermont,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Vermont,All-Inclusive Care Elderly,hcbs_other,0.0
2024,Vermont,Personal Care Services - Reg. Payments,hcbs_pc_cfc,13039408.0
2024,Vermont,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Vermont,Targeted Case Management Services - Com. Case-Man.,hcbs_other,188153.0
2024,Vermont,Case Management - State Wide,hcbs_other,0.0
2024,Vermont,Rehabilitative Services (non-school-based),hcbs_other,286372981.0
2024,Vermont,Private Duty Nursing,hcbs_other,0.0
2024,Vermont,Balance,map_total,2133180293.0
2024,Vermont,Collections,collections,-576574.0
2024,Virgin Islands,Mental Health Facility Services - Reg. Payments,mhf,0.0
2024,Virgin Islands,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Virgin Islands,Nursing Facility Services - Reg. Payments,nf,819802.0
2024,Virgin Islands,Nursing Facility Services - Sup. Payments,nf,0.0
2024,Virgin Islands,Intermediate Care Facility - Public,icf,0.0
2024,Virgin Islands,Intermediate Care - Private,icf,0.0
2024,Virgin Islands,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Virgin Islands,Home Health Services,hcbs_other,1388092.0
2024,Virgin Islands,Medicaid - MCO,mco_capitation,0.0
2024,Virgin Islands,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Virgin Islands,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,0.0
2024,Virgin Islands,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Virgin Islands,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Virgin Islands,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Virgin Islands,All-Inclusive Care Elderly,hcbs_other,0.0
2024,Virgin Islands,Personal Care Services - Reg. Payments,hcbs_pc_cfc,3957346.0
2024,Virgin Islands,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Virgin Islands,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2024,Virgin Islands,Case Management - State Wide,hcbs_other,0.0
2024,Virgin Islands,Rehabilitative Services (non-school-based),hcbs_other,0.0
2024,Virgin Islands,Private Duty Nursing,hcbs_other,0.0
2024,Virgin Islands,Balance,map_total,137545564.0
2024,Virgin Islands,Collections,collections,-11269307.0
2024,Virginia,Mental Health Facility Services - Reg. Payments,mhf,103957376.0
2024,Virginia,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Virginia,Nursing Facility Services - Reg. Payments,nf,234499438.0
2024,Virginia,Nursing Facility Services - Sup. Payments,nf,23723097.0
2024,Virginia,Intermediate Care Facility - Public,icf,61042006.0
2024,Virginia,Intermediate Care - Private,icf,122226770.0
2024,Virginia,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Virginia,Home Health Services,hcbs_other,879058.0
2024,Virginia,Medicaid - MCO,mco_capitation,13216593384.0
2024,Virginia,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Virginia,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,3680271092.0
2024,Virginia,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Virginia,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Virginia,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Virginia,All-Inclusive Care Elderly,hcbs_other,128921724.0
2024,Virginia,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2024,Virginia,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Virginia,Targeted Case Management Services - Com. Case-Man.,hcbs_other,84143583.0
2024,Virginia,Case Management - State Wide,hcbs_other,0.0
2024,Virginia,Rehabilitative Services (non-school-based),hcbs_other,0.0
2024,Virginia,Private Duty Nursing,hcbs_other,3945428.0
2024,Virginia,Balance,map_total,22313257446.0
2024,Virginia,Collections,collections,-529722141.0
2024,Washington,Mental Health Facility Services - Reg. Payments,mhf,0.0
2024,Washington,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Washington,Nursing Facility Services - Reg. Payments,nf,984643161.0
2024,Washington,Nursing Facility Services - Sup. Payments,nf,3435598.0
2024,Washington,Intermediate Care Facility - Public,icf,334576217.0
2024,Washington,Intermediate Care - Private,icf,0.0
2024,Washington,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Washington,Home Health Services,hcbs_other,7227705.0
2024,Washington,Medicaid - MCO,mco_capitation,8510735382.0
2024,Washington,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Washington,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,1586384626.0
2024,Washington,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Washington,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Washington,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,3731824130.0
2024,Washington,All-Inclusive Care Elderly,hcbs_other,107340986.0
2024,Washington,Personal Care Services - Reg. Payments,hcbs_pc_cfc,-44474695.0
2024,Washington,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Washington,Targeted Case Management Services - Com. Case-Man.,hcbs_other,19335954.0
2024,Washington,Case Management - State Wide,hcbs_other,74691.0
2024,Washington,Rehabilitative Services (non-school-based),hcbs_other,0.0
2024,Washington,Private Duty Nursing,hcbs_other,40874181.0
2024,Washington,Balance,map_total,21500482060.0
2024,Washington,Collections,collections,-1462434401.0
2024,West Virginia,Mental Health Facility Services - Reg. Payments,mhf,8969658.0
2024,West Virginia,Mental Health Facility - DSH,mhf_dsh,18887044.0
2024,West Virginia,Nursing Facility Services - Reg. Payments,nf,1039328608.0
2024,West Virginia,Nursing Facility Services - Sup. Payments,nf,0.0
2024,West Virginia,Intermediate Care Facility - Public,icf,0.0
2024,West Virginia,Intermediate Care - Private,icf,73810303.0
2024,West Virginia,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,West Virginia,Home Health Services,hcbs_other,19310778.0
2024,West Virginia,Medicaid - MCO,mco_capitation,2149017949.0
2024,West Virginia,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,West Virginia,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,675718036.0
2024,West Virginia,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,West Virginia,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,West Virginia,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,West Virginia,All-Inclusive Care Elderly,hcbs_other,0.0
2024,West Virginia,Personal Care Services - Reg. Payments,hcbs_pc_cfc,128410309.0
2024,West Virginia,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,West Virginia,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2024,West Virginia,Case Management - State Wide,hcbs_other,576668.0
2024,West Virginia,Rehabilitative Services (non-school-based),hcbs_other,70421913.0
2024,West Virginia,Private Duty Nursing,hcbs_other,5473119.0
2024,West Virginia,Balance,map_total,4942208180.0
2024,West Virginia,Collections,collections,-51875553.0
2024,Wisconsin,Mental Health Facility Services - Reg. Payments,mhf,26007099.0
2024,Wisconsin,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Wisconsin,Nursing Facility Services - Reg. Payments,nf,794575469.0
2024,Wisconsin,Nursing Facility Services - Sup. Payments,nf,12803462.0
2024,Wisconsin,Intermediate Care Facility - Public,icf,143444187.0
2024,Wisconsin,Intermediate Care - Private,icf,474088.0
2024,Wisconsin,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,10911209.0
2024,Wisconsin,Home Health Services,hcbs_other,65787746.0
2024,Wisconsin,Medicaid - MCO,mco_capitation,3046031992.0
2024,Wisconsin,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Wisconsin,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,1050719230.0
2024,Wisconsin,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Wisconsin,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Wisconsin,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Wisconsin,All-Inclusive Care Elderly,hcbs_other,0.0
2024,Wisconsin,Personal Care Services - Reg. Payments,hcbs_pc_cfc,195785283.0
2024,Wisconsin,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,336728756.0
2024,Wisconsin,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2024,Wisconsin,Case Management - State Wide,hcbs_other,31015752.0
2024,Wisconsin,Rehabilitative Services (non-school-based),hcbs_other,521498331.0
2024,Wisconsin,Private Duty Nursing,hcbs_other,29216427.0
2024,Wisconsin,Balance,map_total,12486797420.0
2024,Wisconsin,Collections,collections,-260314929.0
2024,Wyoming,Mental Health Facility Services - Reg. Payments,mhf,11344268.0
2024,Wyoming,Mental Health Facility - DSH,mhf_dsh,0.0
2024,Wyoming,Nursing Facility Services - Reg. Payments,nf,95094139.0
2024,Wyoming,Nursing Facility Services - Sup. Payments,nf,33260058.0
2024,Wyoming,Intermediate Care Facility - Public,icf,16232521.0
2024,Wyoming,Intermediate Care - Private,icf,0.0
2024,Wyoming,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2024,Wyoming,Home Health Services,hcbs_other,12093815.0
2024,Wyoming,Medicaid - MCO,mco_capitation,1936328.0
2024,Wyoming,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2024,Wyoming,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,180508623.0
2024,Wyoming,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2024,Wyoming,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2024,Wyoming,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2024,Wyoming,All-Inclusive Care Elderly,hcbs_other,0.0
2024,Wyoming,Personal Care Services - Reg. Payments,hcbs_pc_cfc,5195.0
2024,Wyoming,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2024,Wyoming,Targeted Case Management Services - Com. Case-Man.,hcbs_other,2088312.0
2024,Wyoming,Case Management - State Wide,hcbs_other,863257.0
2024,Wyoming,Rehabilitative Services (non-school-based),hcbs_other,0.0
2024,Wyoming,Private Duty Nursing,hcbs_other,0.0
2024,Wyoming,Balance,map_total,767542853.0
2024,Wyoming,Collections,collections,-8601835.0
2024,National Totals,Mental Health Facility Services - Reg. Payments,mhf,5250154492.0
2024,National Totals,Mental Health Facility - DSH,mhf_dsh,2871607083.0
2024,National Totals,Nursing Facility Services - Reg. Payments,nf,43603140274.0
2024,National Totals,Nursing Facility Services - Sup. Payments,nf,2677941992.0
2024,National Totals,Intermediate Care Facility - Public,icf,4935636188.0
2024,National Totals,Intermediate Care - Private,icf,5143574722.0
2024,National Totals,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,145714444.0
