design,window,outcome,treat,geo,natl_shift,estimator,n,coef,se,lo,hi,first_stage_F
2,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,reduced-form,350,0.3654342084258289,0.15301287172691833,0.06553449067002187,0.665333926181636,0.001745519759750064
2,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,IV,350,-188.8403500566783,4461.611031796112,-8933.437285403648,8555.756585290292,0.001745519759750064
2,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,Z-ON-BASELINE-LEVEL (exogeneity test),350,0.49933080148771114,0.23571624046933015,0.03733545959664125,0.961326143378781,0.001745519759750064
2,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,0.4546756848545514,0.12301212564540916,0.2135763489278335,0.6957750207812693,0.001745519759750064
2-levelctl,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,-0.42605082341833006,0.14626523418340956,-0.7127254146081297,-0.13937623222853052,
2-levelctl,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,first-stage,350,0.010710835343329584,0.04876190863690589,-0.08486074940243855,0.10628242008909773,0.04824866409651173
2-levelctl,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.4442258586887172,0.11973009950514633,0.20955917579323347,0.678892541584201,0.04824866409651173
2-levelctl,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,IV+ctl,350,41.47443634875481,193.64583564963442,-338.0644272806911,421.01329997820073,0.04824866409651173
2-levelctl,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,0.4546756848545514,0.12301212564540916,0.2135763489278335,0.6957750207812693,0.04824866409651173
2-recovctl,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,-0.3664552044853424,0.152111842930822,-0.6645889382517671,-0.0683214707189177,
2-recovctl,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.005794037604396597,0.048106701102365576,-0.10008143918006646,0.08849336397127325,0.014506126699195356
2-recovctl,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.5514617691479101,0.14859013836182122,0.26023044950091706,0.8426930887949031,0.014506126699195356
2-recovctl,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,IV+ctl,350,-95.17745772476883,772.4346359580048,-1609.121524613766,1418.7666091642284,0.014506126699195356
2,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,OLS,350,0.055089925264701106,0.12252528716602444,-0.1850552247761345,0.2952350753055367,
2,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0019351489674745165,0.046318236704008614,-0.09271722473473262,0.0888469267997836,0.001745519759750064
2,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,reduced-form,350,0.2969639204776094,0.07045758972560674,0.15886958217792083,0.435058258777298,0.001745519759750064
2,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,IV,350,-153.45791227044538,3657.712054019806,-7322.44180396729,7015.525979426399,0.001745519759750064
2,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,Z-ON-BASELINE-LEVEL (exogeneity test),350,-0.45853699267158354,0.2423277231807313,-0.9334906025614089,0.016416617218241836,0.001745519759750064
2,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,-0.739044688391735,0.15464855550075707,-1.0421502874343624,-0.43593908934910747,0.001745519759750064
2-levelctl,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,0.1556439237774209,0.10069495432381911,-0.04171456012217037,0.3530024076770122,
2-levelctl,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,first-stage,350,0.00790725200400519,0.04703331500519134,-0.08427635147969714,0.10009085548770752,0.02826441364882152
2-levelctl,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.18113937374604466,0.03966574875829621,0.10339593475996972,0.2588828127321196,0.02826441364882152
2-levelctl,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,IV+ctl,350,22.908005670571583,136.03768506729918,-243.72095760153712,289.5369689426803,0.02826441364882152
2-levelctl,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,-0.739044688391735,0.15464855550075707,-1.0421502874343624,-0.43593908934910747,0.02826441364882152
2-recovctl,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,0.03045568471988651,0.10495649265688262,-0.1752552608312461,0.23616663027101908,
2-recovctl,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.010650396153108477,0.05770156778283535,-0.12374339085896245,0.1024425985527455,0.03406875770566241
2-recovctl,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,-0.08849712090062306,0.06100469697033702,-0.20806412985026337,0.031069888049017252,0.03406875770566241
2-recovctl,2021-2024,nc_epop,all foreign-born,published-ACS,4964755.0,IV+ctl,350,8.309279732740833,46.437678435363715,-82.70689752622438,99.32545699170605,0.03406875770566241
2,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,OLS,350,0.07102420978715276,0.13533108387392362,-0.19421984059450684,0.3362682601688124,
2,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0019351489674745165,0.046318236704008614,-0.09271722473473262,0.0888469267997836,0.001745519759750064
2,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,reduced-form,350,-0.05277098971719545,0.07291589201342812,-0.19568351196412634,0.09014153252973542,0.001745519759750064
2,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,IV,350,27.269729930208996,672.0789625815454,-1289.9808314966626,1344.5202913570806,0.001745519759750064
2,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,Z-ON-BASELINE-LEVEL (exogeneity test),350,0.17680744064081155,0.14596252416992328,-0.10927384982479521,0.4628887311064183,0.001745519759750064
2,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,-0.1815152941888188,0.04672425828742748,-0.2730931576365238,-0.08993743074111378,0.001745519759750064
2-levelctl,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,0.16925678324080393,0.1165901061041941,-0.059255625677120005,0.39776919215872786,
2-levelctl,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0073900770370941725,0.044277475004271816,-0.0941723333718394,0.07939217929765106,0.02785686491799916
2-levelctl,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,-0.012217479061241474,0.0716040152265288,-0.15255877005369556,0.12812381193121264,0.02785686491799916
2-levelctl,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,IV+ctl,350,1.6532275644349284,16.042265729398018,-29.789035495606367,33.09549062447623,0.02785686491799916
2-levelctl,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,-0.1815152941888188,0.04672425828742748,-0.2730931576365238,-0.08993743074111378,0.02785686491799916
2-recovctl,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,0.06782249354565469,0.11226391294180665,-0.15221073258382645,0.2878557196751358,
2-recovctl,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.002365104575478066,0.04768390880383665,-0.09582384847309029,0.09109363932213417,0.0024601240073132626
2-recovctl,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,-0.14760202344007675,0.0678726594549362,-0.28062999150670365,-0.014574055373449829,0.0024601240073132626
2-recovctl,2021-2024,nc_lfp,all foreign-born,published-ACS,4964755.0,IV+ctl,350,62.40824400348356,1265.0157087680057,-2416.9769850592174,2541.7934730661846,0.0024601240073132626
2,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,OLS,350,-0.13654339068072882,0.11064272804206766,-0.35339915279444134,0.0803123714329837,
2,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0019351489674745165,0.046318236704008614,-0.09271722473473262,0.0888469267997836,0.001745519759750064
2,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,reduced-form,350,0.3107606052968007,0.05984673310182816,0.19346316382483644,0.428058046768765,0.001745519759750064
2,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,IV,350,-160.58743307270925,3826.270299464118,-7659.939415137668,7338.76454899225,0.001745519759750064
2,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,Z-ON-BASELINE-LEVEL (exogeneity test),350,-0.5867248006027489,0.0788382683598585,-0.7412449671915753,-0.43220463401392256,0.001745519759750064
2,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,-0.40918053823773576,0.06458963674386005,-0.5357739000302264,-0.2825871764452451,0.001745519759750064
2-levelctl,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,-0.07961547464083302,0.08569663174854589,-0.24757778646437473,0.08834683718270869,
2-levelctl,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,first-stage,350,0.007317210004603892,0.0467974020628592,-0.08440401260864057,0.09903843261784835,0.024448237220086873
2-levelctl,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.07955805901977057,0.06499899813415268,-0.047837636354354854,0.20695375439389602,0.024448237220086873
2-levelctl,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,IV+ctl,350,10.87273140578327,69.46820442447353,-125.28244733685088,147.02791014841742,0.024448237220086873
2-levelctl,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,-0.40918053823773576,0.06458963674386005,-0.5357739000302264,-0.2825871764452451,0.024448237220086873
2-recovctl,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,-0.07065799961402441,0.0926222539931852,-0.2521942816075886,0.11087828237953978,
2-recovctl,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,first-stage,350,0.009168059610470066,0.04869131080236416,-0.08626515592220978,0.10460127514314992,0.035452912957406366
2-recovctl,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.08938249409435264,0.0525448434741896,-0.013603506688353459,0.19236849487705876,0.035452912957406366
2-recovctl,2021-2024,col_epop,all foreign-born,published-ACS,4964755.0,IV+ctl,350,9.74933605278602,53.84041037518248,-95.7759291954283,115.27460130100035,0.035452912957406366
2,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,OLS,350,-0.07509349675072485,0.09844934328231963,-0.26805066388569165,0.11786367038424195,
2,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0019351489674745165,0.046318236704008614,-0.09271722473473262,0.0888469267997836,0.001745519759750064
2,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,reduced-form,350,0.06042276349627485,0.03435081978021356,-0.006903606112369821,0.12774913310491953,0.001745519759750064
2,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,IV,350,-31.22383057451225,744.8244054995505,-1491.0528401600882,1428.6051790110637,0.001745519759750064
2,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,Z-ON-BASELINE-LEVEL (exogeneity test),350,0.01211060571085576,0.09101243631670768,-0.16627049161513655,0.19049170303684806,0.001745519759750064
2,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,0.011206318340305887,0.04723500457187798,-0.08137258943015975,0.10378522611077153,0.001745519759750064
2-levelctl,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,-0.02498072525569682,0.08277250307056172,-0.1872118501842288,0.1372503996728352,
2-levelctl,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0021720668313102588,0.04634227150730277,-0.0930012499474004,0.08865711628477989,0.0021968061355220727
2-levelctl,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.06465885558836551,0.04316261186744283,-0.019938309150503555,0.14925602032723456,0.0021968061355220727
2-levelctl,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,IV+ctl,350,-29.76835457251582,632.7247702266611,-1269.8861163431527,1210.349407198121,0.0021968061355220727
2-levelctl,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,0.011206318340305887,0.04723500457187798,-0.08137258943015975,0.10378522611077153,0.0021968061355220727
2-recovctl,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,-0.025326746441898217,0.08596316593053616,-0.19381145566278968,0.14315796277899323,
2-recovctl,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.002238316536039984,0.047134093815787786,-0.09461944285891613,0.09014280978683617,0.002255135712453544
2-recovctl,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.0667195535566196,0.0357689171598184,-0.0033862358426211825,0.13682534295586038,0.002255135712453544
2-recovctl,2021-2024,col_lfp,all foreign-born,published-ACS,4964755.0,IV+ctl,350,-29.80791701261478,617.9789380662195,-1241.0243788267137,1181.4085448014841,0.002255135712453544
2,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,OLS,27,-0.10580990473693064,0.21704974080350298,-0.5312195795655503,0.319599770091689,
2,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,first-stage,27,-0.1404595682186488,0.10798412636972038,-0.35210456680532265,0.07118543036802508,1.691931671036983
2,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,reduced-form,27,-0.19588256256002262,0.13269790528450526,-0.4559656777415602,0.06420055262151497,1.691931671036983
2,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,IV,27,1.3945832601101187,1.3521246184124323,-1.2555322945882121,4.0446988148084495,1.691931671036983
2,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,Z-ON-BASELINE-LEVEL (exogeneity test),27,1.4183478977946846,0.7753144541743575,-0.10124050908038629,2.9379363046697557,1.691931671036983
2,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,PLACEBO reduced-form on prior dy,27,0.48298445059535106,0.1095909181720055,0.2681901979455441,0.697778703245158,1.691931671036983
2-levelctl,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,OLS+ctl,27,-0.08157960161299685,0.22069712615637851,-0.5141380203709914,0.3509788171449978,
2-levelctl,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,first-stage,27,-0.2698212654942465,0.14857416309378998,-0.561021274191255,0.02137874320276195,3.2981147705748866
2-levelctl,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,reduced-form+ctl,27,-0.17469897153241146,0.16604976475925895,-0.5001505301019072,0.15075258703708436,3.2981147705748866
2-levelctl,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,IV+ctl,27,0.6474618344570015,0.6823775278647588,-0.689973544017403,1.984897212931406,3.2981147705748866
2-levelctl,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,PLACEBO reduced-form on prior dy,27,0.48298445059535106,0.1095909181720055,0.2681901979455441,0.697778703245158,3.2981147705748866
2-recovctl,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,OLS+ctl,27,-0.1839537508262917,0.15825830910670471,-0.49413433692964015,0.12622683527705678,
2-recovctl,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,first-stage,27,-0.036257244685277384,0.1727211712999928,-0.3747845198008365,0.30227003043028167,0.04406547398818847
2-recovctl,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,reduced-form+ctl,27,-0.03542313083801038,0.17559629530344154,-0.37958554545141565,0.30873928377539483,0.04406547398818847
2-recovctl,2021-2024,ssi_rate,Mexico-born,published-ACS,446337.0,IV+ctl,27,0.9769945605490022,6.13766174973818,-11.05260141822692,13.006590539324925,0.04406547398818847
2,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,OLS,27,0.3922879477978806,0.46870086788823273,-0.5263488727857215,1.3109247683814826,
2,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,first-stage,27,-0.1404595682186488,0.10798412636972038,-0.35210456680532265,0.07118543036802508,1.691931671036983
2,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,reduced-form,27,-0.8957801411730716,0.48293818529606514,-1.8423215911124904,0.05076130876634721,1.691931671036983
2,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,IV,27,6.377494623781278,4.797605711746215,-3.025639783264955,15.78062903082751,1.691931671036983
2,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,Z-ON-BASELINE-LEVEL (exogeneity test),27,1.8492028604428152,0.6012002480115209,0.6708720268436859,3.027533694041945,1.691931671036983
2,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,PLACEBO reduced-form on prior dy,27,1.5751742030195133,0.27821719447188253,1.0298785219748474,2.120469884064179,1.691931671036983
2-levelctl,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,OLS+ctl,27,0.5850333287058554,0.3995177870778805,-0.19800714514993212,1.368073802561643,
2-levelctl,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,first-stage,27,-0.34649196694798734,0.1787594106849285,-0.6968539737880517,0.0038700398920770707,3.757063300552869
2-levelctl,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,reduced-form+ctl,27,-0.7060681040208996,0.6330866191998217,-1.9468950767467739,0.5347588687049747,3.757063300552869
2-levelctl,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,IV+ctl,27,2.0377618281894714,1.8658621023609083,-1.6192606925560966,5.694784348935039,3.757063300552869
2-levelctl,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,PLACEBO reduced-form on prior dy,27,1.5751742030195133,0.27821719447188253,1.0298785219748474,2.120469884064179,3.757063300552869
2-recovctl,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,OLS+ctl,27,0.3316406059121755,0.2128800757138795,-0.08559667551318823,0.7488778873375392,
2-recovctl,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,first-stage,27,-0.196826780077758,0.28388797487658063,-0.7532369864798677,0.3595834263243517,0.48070028779407276
2-recovctl,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,reduced-form+ctl,27,0.34261925102457447,0.7229186077075442,-1.0742751838360522,1.7595136858852012,0.48070028779407276
2-recovctl,2021-2024,pa_rate,Mexico-born,published-ACS,446337.0,IV+ctl,27,-1.7407146064637118,5.215024368526232,-11.961974547273865,8.480545334346441,0.48070028779407276
2,2021-2024,snap_rate,Mexico-born,published-ACS,446337.0,OLS,27,1.8617586884425812,0.8804338404642588,0.13614007036235032,3.587377306522812,
2,2021-2024,snap_rate,Mexico-born,published-ACS,446337.0,first-stage,27,-0.1404595682186488,0.10798412636972038,-0.35210456680532265,0.07118543036802508,1.691931671036983
2,2021-2024,snap_rate,Mexico-born,published-ACS,446337.0,reduced-form,27,2.5930694317427823,0.9633609970878625,0.7049165733399758,4.481222290145588,1.691931671036983
