cbsa,origin,n2000,natl2000,base_share
30700,nigeria,78,134940,0.0005780346820809249
30700,"oceania, n.e.c.",0,241,0.0
30700,other australian and new zealand subregion,9,22884,0.0003932878867330886
30700,other caribbean,23,170703,0.00013473694076846922
30700,other central america,0,47931,0.0
30700,other eastern africa,99,143774,0.000688580689137118
30700,other eastern asia,6,9194,0.0006525995214270176
30700,other eastern europe,244,261664,0.0009324935795524031
30700,other northern africa,64,77123,0.00082984323742593
30700,other northern america,0,8684,0.0
30700,other northern europe,5,90720,5.511463844797178e-05
30700,other south america,11,54045,0.00020353409196040336
30700,other south central asia,232,75463,0.0030743543193353035
30700,other south eastern asia,9,53975,0.0001667438628994905
30700,other southern africa,14,2938,0.004765146358066712
30700,other southern europe,0,9607,0.0
30700,other western africa,6,105177,5.7046692717989675e-05
30700,other western asia,219,108139,0.0020251713072989394
30700,other western europe,18,79871,0.00022536339848004908
30700,pakistan,21,223500,9.395973154362417e-05
30700,panama,66,106630,0.0006189627684516553
30700,peru,56,279317,0.0002004890500757204
30700,philippines,132,1369377,9.63941996981109e-05
30700,poland,121,466783,0.00025922109417009616
30700,romania,165,135997,0.0012132620572512629
30700,russia,402,340215,0.0011816057493055862
30700,south africa,22,63558,0.00034614053305642093
30700,spain,63,86658,0.000726995776500727
30700,syria,37,54595,0.0006777177397197545
30700,taiwan,106,326281,0.0003248733453679497
30700,thailand,72,169841,0.00042392590717200203
30700,trinidad and tobago,21,197776,0.0001061807297144244
30700,turkey,43,78426,0.0005482875576977023
30700,ukraine,704,275168,0.0025584370275613445
30700,venezuela,78,109002,0.0007155832003082512
30700,vietnam,3118,988313,0.0031548709771094786
30780,afghanistan,0,45200,0.0
30780,"africa, n.e.c.",78,57623,0.0013536261562223418
30780,argentina,40,126475,0.00031626803716149434
30780,armenia,0,65280,0.0
30780,australia,58,60984,0.0009510691328873147
30780,austria,36,63667,0.0005654420657483469
30780,bangladesh,20,95307,0.00020984817484549927
30780,barbados,13,52179,0.0002491423752850764
30780,bolivia,7,53401,0.0001310836875713938
30780,bosnia and herzegovina,0,98766,0.0
30780,brazil,54,212636,0.0002539551157847213
30780,cambodia,0,136978,0.0
30780,canada,301,821030,0.00036661266945178615
30780,chile,43,81640,0.000526702596766291
30780,"china, excluding hong kong and taiwan",619,990048,0.0006252222114483338
30780,colombia,88,513679,0.00017131321311558386
30780,costa rica,25,72447,0.0003450798514776319
30780,cuba,82,891737,9.195536352085873e-05
30780,czechoslovakia (includes czech republic and slovakia),56,83111,0.000673797692242904
30780,dominican republic,0,749132,0.0
30780,ecuador,13,299405,4.341944857300312e-05
30780,egypt,83,113474,0.0007314450887427957
30780,el salvador,181,817828,0.00022131792993147705
30780,ethiopia,0,69531,0.0
30780,"europe, n.e.c.",0,4411,0.0
30780,france,71,151466,0.00046875206316929213
30780,germany,859,707800,0.0012136196665724782
30780,ghana,90,65572,0.0013725370585005794
30780,greece,23,165770,0.0001387464559329191
30780,guatemala,128,481211,0.00026599558197963055
30780,guyana,50,211300,0.000236630383341221
30780,haiti,47,419645,0.00011199942808802679
30780,honduras,136,283312,0.0004800361438978935
30780,hong kong,88,203637,0.0004321415067006487
30780,hungary,7,92043,7.605141075366947e-05
30780,india,723,1022660,0.000706979836895938
30780,indonesia,66,72572,0.0009094416579397013
30780,iran,115,283257,0.00040599173189012096
30780,iraq,48,89892,0.0005339741022560405
30780,ireland,106,156494,0.0006773422623231562
30780,israel,130,109817,0.0011837875738728977
30780,italy,96,473755,0.0002026363837848677
30780,jamaica,111,553922,0.0002003892244756482
30780,japan,470,347722,0.0013516544826039192
30780,korea,498,864206,0.0005762514955924861
30780,laos,206,204284,0.001008400070490102
30780,lebanon,51,105950,0.0004813591316658801
30780,mexico,3404,9180186,0.0003707985873053117
30780,netherlands,77,94630,0.0008136954454190003
30780,nicaragua,67,220844,0.0003033815725127239
30780,nigeria,268,134940,0.001986067882021639
30780,"oceania, n.e.c.",0,241,0.0
30780,other australian and new zealand subregion,126,22884,0.00550603041426324
30780,other caribbean,54,170703,0.00031633890441292773
30780,other central america,28,47931,0.000584173082138908
30780,other eastern africa,117,143774,0.0008137771780711394
30780,other eastern asia,44,9194,0.004785729823798129
30780,other eastern europe,21,261664,8.025559496147731e-05
30780,other northern africa,39,77123,0.0005056857228064261
30780,other northern america,15,8684,0.0017273146015660986
30780,other northern europe,35,90720,0.00038580246913580245
30780,other south america,8,54045,0.00014802479415302062
30780,other south central asia,73,75463,0.0009673614884115394
30780,other south eastern asia,38,53975,0.0007040296433534043
30780,other southern africa,0,2938,0.0
30780,other southern europe,0,9607,0.0
30780,other western africa,38,105177,0.00036129572054726793
30780,other western asia,23,108139,0.00021268922405422652
30780,other western europe,26,79871,0.00032552490891562646
30780,pakistan,94,223500,0.00042058165548098433
30780,panama,141,106630,0.0013223295507830816
30780,peru,24,279317,8.592387860388019e-05
30780,philippines,683,1369377,0.0004987669575288616
30780,poland,133,466783,0.0002849289712778743
30780,romania,68,135997,0.0005000110296550659
30780,russia,134,340215,0.00039386858310186206
30780,south africa,84,63558,0.0013216274898517888
30780,spain,32,86658,0.00036926769600036926
30780,syria,80,54595,0.001465335653448118
30780,taiwan,129,326281,0.00039536473162703315
30780,thailand,85,169841,0.0005004680848558358
30780,trinidad and tobago,40,197776,0.000202249008979856
30780,turkey,96,78426,0.0012240838497437074
30780,ukraine,46,275168,0.00016717060123270147
30780,venezuela,60,109002,0.0005504486156217317
30780,vietnam,541,988313,0.0005473974338089249
30860,afghanistan,0,45200,0.0
30860,"africa, n.e.c.",6,57623,0.00010412508894018014
30860,argentina,40,126475,0.00031626803716149434
30860,armenia,0,65280,0.0
30860,australia,39,60984,0.0006395120031483668
30860,austria,0,63667,0.0
30860,bangladesh,15,95307,0.00015738613113412447
30860,barbados,0,52179,0.0
30860,bolivia,11,53401,0.00020598865189790452
30860,bosnia and herzegovina,0,98766,0.0
30860,brazil,8,212636,3.762298011625501e-05
30860,cambodia,109,136978,0.0007957482223422739
30860,canada,584,821030,0.0007113016576738975
30860,chile,21,81640,0.00025722684958353747
30860,"china, excluding hong kong and taiwan",204,990048,0.0002060506157277223
30860,colombia,39,513679,7.592290126713375e-05
30860,costa rica,0,72447,0.0
30860,cuba,0,891737,0.0
30860,czechoslovakia (includes czech republic and slovakia),0,83111,0.0
30860,dominican republic,3,749132,4.004634697222919e-06
30860,ecuador,2,299405,6.679915165077404e-06
30860,egypt,0,113474,0.0
30860,el salvador,297,817828,0.0003631570452466778
30860,ethiopia,35,69531,0.0005033725963958522
30860,"europe, n.e.c.",0,4411,0.0
30860,france,38,151466,0.00025088138592159297
30860,germany,107,707800,0.00015117264764057643
30860,ghana,0,65572,0.0
30860,greece,4,165770,2.4129818423116366e-05
30860,guatemala,177,481211,0.0003678220157062079
30860,guyana,0,211300,0.0
30860,haiti,22,419645,5.242526421141679e-05
30860,honduras,54,283312,0.000190602586547693
30860,hong kong,6,203637,2.9464193638680592e-05
30860,hungary,20,92043,0.00021728974501048423
30860,india,163,1022660,0.00015938826198345492
30860,indonesia,31,72572,0.00042716199085046576
30860,iran,24,283257,8.472870926402524e-05
30860,iraq,2,89892,2.2248920927335023e-05
30860,ireland,0,156494,0.0
30860,israel,0,109817,0.0
30860,italy,2,473755,4.221591328851411e-06
30860,jamaica,0,553922,0.0
30860,japan,82,347722,0.00023582056930536463
30860,korea,272,864206,0.0003147397726930847
30860,laos,11,204284,5.384660570578215e-05
30860,lebanon,66,105950,0.0006229353468617272
30860,mexico,2755,9180186,0.00030010285194657276
30860,netherlands,42,94630,0.00044383387931945474
30860,nicaragua,3,220844,1.35842495154951e-05
30860,nigeria,10,134940,7.410701052319549e-05
30860,"oceania, n.e.c.",0,241,0.0
30860,other australian and new zealand subregion,13,22884,0.0005680825030589058
30860,other caribbean,8,170703,4.686502287598929e-05
30860,other central america,0,47931,0.0
30860,other eastern africa,0,143774,0.0
30860,other eastern asia,0,9194,0.0
30860,other eastern europe,19,261664,7.261220496514614e-05
30860,other northern africa,0,77123,0.0
30860,other northern america,0,8684,0.0
30860,other northern europe,42,90720,0.000462962962962963
30860,other south america,0,54045,0.0
30860,other south central asia,7,75463,9.276069066959968e-05
30860,other south eastern asia,0,53975,0.0
30860,other southern africa,0,2938,0.0
30860,other southern europe,0,9607,0.0
30860,other western africa,0,105177,0.0
30860,other western asia,44,108139,0.0004068837329733029
30860,other western europe,78,79871,0.0009765747267468793
30860,pakistan,0,223500,0.0
30860,panama,0,106630,0.0
30860,peru,75,279317,0.00026851212063712555
30860,philippines,27,1369377,1.971699539279541e-05
30860,poland,37,466783,7.926595441564924e-05
30860,romania,30,135997,0.00022059310131841144
30860,russia,15,340215,4.408976676513381e-05
30860,south africa,6,63558,9.440196356084207e-05
30860,spain,17,86658,0.00019617346350019618
30860,syria,16,54595,0.0002930671306896236
30860,taiwan,158,326281,0.00048424517517109487
30860,thailand,85,169841,0.0005004680848558358
30860,trinidad and tobago,0,197776,0.0
30860,turkey,0,78426,0.0
30860,ukraine,0,275168,0.0
30860,venezuela,47,109002,0.00043118474890368986
30860,vietnam,95,988313,9.612339410692766e-05
30980,afghanistan,0,45200,0.0
30980,"africa, n.e.c.",11,57623,0.00019089599639033025
30980,argentina,13,126475,0.00010278711207748567
30980,armenia,0,65280,0.0
30980,australia,11,60984,0.00018037518037518038
30980,austria,0,63667,0.0
30980,bangladesh,5,95307,5.246204371137482e-05
30980,barbados,0,52179,0.0
30980,bolivia,8,53401,0.00014980992865302147
30980,bosnia and herzegovina,0,98766,0.0
30980,brazil,6,212636,2.8217235087191258e-05
30980,cambodia,17,136978,0.0001241075209157675
30980,canada,140,821030,0.00017051752067524938
30980,chile,0,81640,0.0
30980,"china, excluding hong kong and taiwan",12,990048,1.21206244545719e-05
30980,colombia,24,513679,4.6721785395159236e-05
30980,costa rica,0,72447,0.0
30980,cuba,40,891737,4.485627488822377e-05
30980,czechoslovakia (includes czech republic and slovakia),0,83111,0.0
30980,dominican republic,24,749132,3.2037077577783354e-05
30980,ecuador,0,299405,0.0
30980,egypt,0,113474,0.0
30980,el salvador,171,817828,0.00020909041999051146
30980,ethiopia,0,69531,0.0
30980,"europe, n.e.c.",0,4411,0.0
30980,france,25,151466,0.00016505354336946907
30980,germany,179,707800,0.0002528962983893755
30980,ghana,0,65572,0.0
30980,greece,49,165770,0.0002955902756831755
30980,guatemala,44,481211,9.143598130549801e-05
30980,guyana,23,211300,0.00010884997633696166
30980,haiti,7,419645,1.6680765885450796e-05
30980,honduras,74,283312,0.00026119613712091266
30980,hong kong,46,203637,0.00022589215122988454
30980,hungary,0,92043,0.0
30980,india,143,1022660,0.0001398314200222948
30980,indonesia,18,72572,0.00024802954307446396
30980,iran,41,283257,0.00014474487832604314
30980,iraq,0,89892,0.0
30980,ireland,33,156494,0.0002108707043081524
30980,israel,9,109817,8.195452434504676e-05
30980,italy,18,473755,3.7994321959662695e-05
30980,jamaica,10,553922,1.8053083286094433e-05
30980,japan,59,347722,0.00016967577547581113
30980,korea,63,864206,7.289928558700125e-05
30980,laos,0,204284,0.0
30980,lebanon,0,105950,0.0
30980,mexico,6683,9180186,0.0007279808927618678
30980,netherlands,32,94630,0.00033815914614815595
30980,nicaragua,0,220844,0.0
30980,nigeria,0,134940,0.0
30980,"oceania, n.e.c.",0,241,0.0
30980,other australian and new zealand subregion,14,22884,0.0006117811571403601
30980,other caribbean,4,170703,2.3432511437994645e-05
30980,other central america,7,47931,0.000146043270534727
30980,other eastern africa,112,143774,0.0007790003755894668
30980,other eastern asia,9,9194,0.0009788992821405265
30980,other eastern europe,3,261664,1.146508499449676e-05
30980,other northern africa,0,77123,0.0
30980,other northern america,5,8684,0.0005757715338553662
30980,other northern europe,13,90720,0.00014329805996472663
30980,other south america,0,54045,0.0
30980,other south central asia,4,75463,5.300610895405695e-05
30980,other south eastern asia,30,53975,0.000555812876331635
30980,other southern africa,0,2938,0.0
30980,other southern europe,0,9607,0.0
30980,other western africa,13,105177,0.00012360116755564428
30980,other western asia,9,108139,8.322621810817558e-05
30980,other western europe,7,79871,8.76413216311302e-05
30980,pakistan,25,223500,0.00011185682326621924
30980,panama,23,106630,0.00021569914658163745
30980,peru,47,279317,0.00016826759559926535
30980,philippines,125,1369377,9.128238607775653e-05
30980,poland,0,466783,0.0
30980,romania,0,135997,0.0
30980,russia,23,340215,6.760430903987184e-05
30980,south africa,7,63558,0.00011013562415431574
30980,spain,2,86658,2.307923100002308e-05
30980,syria,0,54595,0.0
30980,taiwan,39,326281,0.00011952887235235886
30980,thailand,0,169841,0.0
30980,trinidad and tobago,0,197776,0.0
30980,turkey,0,78426,0.0
30980,ukraine,0,275168,0.0
30980,venezuela,5,109002,4.5870717968477645e-05
30980,vietnam,97,988313,9.814704450917877e-05
31020,afghanistan,0,45200,0.0
31020,"africa, n.e.c.",0,57623,0.0
31020,argentina,0,126475,0.0
31020,armenia,0,65280,0.0
31020,australia,25,60984,0.0004099435917617736
31020,austria,5,63667,7.853362024282596e-05
31020,bangladesh,0,95307,0.0
31020,barbados,0,52179,0.0
31020,bolivia,0,53401,0.0
31020,bosnia and herzegovina,0,98766,0.0
31020,brazil,0,212636,0.0
31020,cambodia,256,136978,0.0018689132561433223
31020,canada,507,821030,0.0006175170213025103
31020,chile,0,81640,0.0
31020,"china, excluding hong kong and taiwan",36,990048,3.63618733637157e-05
31020,colombia,22,513679,4.2828303278895965e-05
31020,costa rica,5,72447,6.901597029552638e-05
31020,cuba,14,891737,1.569969621087832e-05
31020,czechoslovakia (includes czech republic and slovakia),11,83111,0.00013235311811914187
31020,dominican republic,4,749132,5.339512929630559e-06
31020,ecuador,0,299405,0.0
31020,egypt,0,113474,0.0
31020,el salvador,73,817828,8.926082256904875e-05
31020,ethiopia,0,69531,0.0
31020,"europe, n.e.c.",0,4411,0.0
31020,france,21,151466,0.000138644976430354
31020,germany,180,707800,0.00025430912687199775
31020,ghana,0,65572,0.0
31020,greece,0,165770,0.0
31020,guatemala,53,481211,0.00011013879566344078
31020,guyana,0,211300,0.0
31020,haiti,0,419645,0.0
31020,honduras,6,283312,2.117806517196589e-05
31020,hong kong,0,203637,0.0
31020,hungary,8,92043,8.691589800419369e-05
31020,india,0,1022660,0.0
31020,indonesia,1,72572,1.3779419059692444e-05
31020,iran,12,283257,4.236435463201262e-05
31020,iraq,0,89892,0.0
31020,ireland,0,156494,0.0
31020,israel,0,109817,0.0
31020,italy,7,473755,1.4775569650979936e-05
31020,jamaica,5,553922,9.026541643047216e-06
31020,japan,15,347722,4.3137909019274015e-05
31020,korea,84,864206,9.719904744933499e-05
31020,laos,0,204284,0.0
31020,lebanon,0,105950,0.0
31020,mexico,1113,9180186,0.00012123937358131959
31020,netherlands,81,94630,0.0008559653386875199
31020,nicaragua,0,220844,0.0
31020,nigeria,0,134940,0.0
31020,"oceania, n.e.c.",0,241,0.0
31020,other australian and new zealand subregion,20,22884,0.0008739730816290859
31020,other caribbean,0,170703,0.0
31020,other central america,0,47931,0.0
31020,other eastern africa,10,143774,6.955360496334525e-05
31020,other eastern asia,9,9194,0.0009788992821405265
31020,other eastern europe,46,261664,0.00017579796991561698
31020,other northern africa,0,77123,0.0
31020,other northern america,0,8684,0.0
31020,other northern europe,54,90720,0.0005952380952380953
31020,other south america,6,54045,0.00011101859561476548
31020,other south central asia,54,75463,0.0007155824708797689
31020,other south eastern asia,0,53975,0.0
31020,other southern africa,0,2938,0.0
31020,other southern europe,0,9607,0.0
31020,other western africa,0,105177,0.0
31020,other western asia,0,108139,0.0
31020,other western europe,1,79871,1.2520188804447171e-05
31020,pakistan,0,223500,0.0
31020,panama,5,106630,4.6891118822095096e-05
31020,peru,12,279317,4.296193930194009e-05
31020,philippines,114,1369377,8.324953610291395e-05
31020,poland,12,466783,2.570787710777813e-05
31020,romania,0,135997,0.0
31020,russia,53,340215,0.00015578384257013947
31020,south africa,0,63558,0.0
31020,spain,0,86658,0.0
31020,syria,0,54595,0.0
