fips,wave,pop,hisp,fb,mex,pop_u19,pop_65p,medhhinc
48335,2012,9367.0,3471.0,542.0,464.0,2047.0,1275.0,41082.0
48335,2017,8774.0,3446.0,488.0,412.0,1842.0,1265.0,52194.0
48335,2022,8947.0,3674.0,238.0,203.0,1899.0,1278.0,49869.0
48337,2000,19117.0,1035.0,468.0,,,,
48337,2009,19557.0,1480.0,648.0,520.0,4965.0,3949.0,41677.0
48337,2012,19737.0,1928.0,691.0,570.0,5130.0,3970.0,45287.0
48337,2017,19406.0,2072.0,1067.0,878.0,4851.0,4288.0,46592.0
48337,2022,20197.0,2338.0,618.0,536.0,4922.0,4363.0,63336.0
48339,2000,293768.0,37150.0,25276.0,,,,
48339,2009,411726.0,71766.0,45506.0,22305.0,125541.0,39928.0,64971.0
48339,2012,458339.0,94933.0,58432.0,29127.0,137837.0,48178.0,66422.0
48339,2017,535187.0,122934.0,69725.0,33993.0,155324.0,65963.0,74323.0
48339,2022,629989.0,162783.0,89082.0,34915.0,179040.0,84566.0,95946.0
48341,2000,20121.0,9558.0,4202.0,,,,
48341,2009,20106.0,10602.0,4006.0,3486.0,7254.0,1995.0,41862.0
48341,2012,21765.0,11470.0,5649.0,3926.0,7647.0,2106.0,48489.0
48341,2017,22016.0,11920.0,5696.0,4065.0,7700.0,2161.0,52469.0
48341,2022,21284.0,12443.0,5713.0,3418.0,7158.0,2394.0,59041.0
48343,2000,13048.0,477.0,264.0,,,,
48343,2009,12852.0,737.0,381.0,240.0,3520.0,2407.0,37173.0
48343,2012,12914.0,1015.0,515.0,395.0,3356.0,2577.0,39122.0
48343,2017,12530.0,1148.0,455.0,370.0,3135.0,2612.0,40227.0
48343,2022,11993.0,1334.0,627.0,340.0,2963.0,2600.0,51532.0
48345,2000,1426.0,173.0,47.0,,,,
48345,2009,1175.0,83.0,11.0,11.0,317.0,276.0,33250.0
48345,2012,1153.0,138.0,30.0,29.0,362.0,268.0,35313.0
48345,2017,1114.0,182.0,0.0,0.0,305.0,321.0,40598.0
48345,2022,1223.0,167.0,13.0,13.0,235.0,383.0,66528.0
48347,2000,59203.0,6660.0,3680.0,,,,
48347,2009,62608.0,9541.0,4677.0,3735.0,19617.0,7361.0,32487.0
48347,2012,64647.0,11293.0,5611.0,4304.0,19762.0,7665.0,35641.0
48347,2017,65411.0,12372.0,5836.0,4136.0,19288.0,8628.0,41482.0
48347,2022,64768.0,13229.0,5056.0,4048.0,19219.0,9883.0,51153.0
48349,2000,45124.0,7113.0,4084.0,,,,
48349,2009,48847.0,10716.0,5188.0,4514.0,15159.0,6694.0,39555.0
48349,2012,47739.0,11309.0,5154.0,4522.0,14361.0,6888.0,41511.0
48349,2017,48239.0,12647.0,5837.0,5167.0,14045.0,7922.0,45103.0
48349,2022,52834.0,15439.0,6963.0,5361.0,14949.0,8795.0,56261.0
48351,2000,15072.0,571.0,132.0,,,,
48351,2009,13827.0,601.0,246.0,142.0,3448.0,2177.0,36611.0
48351,2012,14372.0,424.0,312.0,131.0,3648.0,2382.0,38574.0
48351,2017,14187.0,490.0,148.0,80.0,3543.0,2705.0,40180.0
48351,2022,12333.0,506.0,126.0,11.0,3057.0,2737.0,38871.0
48353,2000,15802.0,4431.0,669.0,,,,
48353,2009,14719.0,4691.0,700.0,447.0,4282.0,2374.0,37481.0
48353,2012,15104.0,5116.0,753.0,637.0,4243.0,2448.0,37671.0
48353,2017,14990.0,5456.0,682.0,520.0,4347.0,2630.0,42019.0
48353,2022,14657.0,5777.0,820.0,694.0,4277.0,2811.0,47437.0
48355,2000,313645.0,174951.0,20506.0,,,,
48355,2009,319703.0,188946.0,24051.0,15485.0,95756.0,36712.0,42356.0
48355,2012,340568.0,206798.0,25813.0,16353.0,97983.0,41182.0,46499.0
48355,2017,358484.0,225811.0,29799.0,17874.0,100065.0,47851.0,53317.0
48355,2022,353245.0,229173.0,31381.0,17898.0,95926.0,53032.0,64027.0
48357,2000,9006.0,2863.0,1452.0,,,,
48357,2009,9454.0,4085.0,1746.0,1538.0,3308.0,1050.0,48662.0
48357,2012,10314.0,5032.0,2186.0,2087.0,3470.0,1102.0,50881.0
48357,2017,10484.0,5553.0,2038.0,1930.0,3714.0,1054.0,50120.0
48357,2022,9924.0,5571.0,3089.0,2977.0,3102.0,1061.0,62240.0
48359,2000,2185.0,241.0,118.0,,,,
48359,2009,2089.0,237.0,78.0,62.0,695.0,294.0,48214.0
48359,2012,2048.0,216.0,65.0,48.0,632.0,313.0,50993.0
48359,2017,2083.0,322.0,41.0,25.0,825.0,287.0,62426.0
48359,2022,2171.0,568.0,156.0,116.0,793.0,274.0,71103.0
48361,2000,84966.0,3073.0,1763.0,,,,
48361,2009,82521.0,4044.0,2032.0,793.0,22986.0,11266.0,45608.0
48361,2012,82306.0,4866.0,1989.0,667.0,22696.0,11544.0,48864.0
48361,2017,83909.0,5946.0,2363.0,1069.0,22647.0,12566.0,53667.0
48361,2022,84761.0,7549.0,2789.0,1277.0,22976.0,13312.0,71910.0
48363,2000,27026.0,3667.0,1201.0,,,,
48363,2009,27451.0,4558.0,1709.0,1468.0,7720.0,4253.0,39300.0
48363,2012,28010.0,5012.0,1709.0,1366.0,7642.0,4608.0,43041.0
48363,2017,28109.0,5539.0,1977.0,1526.0,7304.0,5260.0,45067.0
48363,2022,28569.0,5851.0,1450.0,1043.0,7324.0,5645.0,65242.0
48365,2000,22756.0,798.0,656.0,,,,
48365,2009,23107.0,1423.0,835.0,571.0,6418.0,3729.0,41309.0
48365,2012,23814.0,1950.0,929.0,843.0,6482.0,3749.0,50508.0
48365,2017,23574.0,2017.0,966.0,774.0,6210.0,4072.0,49704.0
48365,2022,22540.0,2109.0,813.0,700.0,5921.0,4564.0,58205.0
48367,2000,88495.0,6211.0,2341.0,,,,
48367,2009,108324.0,10478.0,4060.0,2574.0,31217.0,12085.0,61415.0
48367,2012,116820.0,12451.0,4844.0,3075.0,32912.0,14577.0,65299.0
48367,2017,125963.0,14461.0,6122.0,4005.0,34154.0,18674.0,70608.0
48367,2022,151188.0,20648.0,7013.0,4041.0,40798.0,23745.0,95721.0
48369,2000,10016.0,4927.0,2017.0,,,,
48369,2009,9398.0,5252.0,1959.0,1801.0,3185.0,1266.0,36698.0
48369,2012,10172.0,6069.0,1934.0,1672.0,3427.0,1241.0,44925.0
48369,2017,9871.0,6161.0,2034.0,1752.0,3178.0,1294.0,50410.0
48369,2022,9809.0,6382.0,2392.0,1976.0,2966.0,1504.0,65575.0
48371,2000,16809.0,10262.0,2271.0,,,,
48371,2009,15901.0,10210.0,2437.0,2253.0,4349.0,1791.0,34466.0
48371,2012,15510.0,10427.0,2478.0,2222.0,4168.0,1865.0,43529.0
48371,2017,15804.0,10822.0,2454.0,2296.0,4199.0,1979.0,50543.0
48371,2022,15114.0,10597.0,1833.0,1566.0,3916.0,2048.0,59325.0
48373,2000,41133.0,3861.0,1784.0,,,,
48373,2009,46326.0,5081.0,2295.0,1585.0,10442.0,9249.0,32026.0
48373,2012,45618.0,5958.0,2859.0,1836.0,10606.0,8706.0,37194.0
48373,2017,46974.0,6946.0,3198.0,1822.0,10823.0,8817.0,43267.0
48373,2022,50536.0,7866.0,2359.0,1608.0,11138.0,9477.0,57315.0
48375,2000,113546.0,31921.0,10693.0,,,,
48375,2009,120797.0,39635.0,14310.0,9757.0,36863.0,14472.0,34827.0
48375,2012,121099.0,42878.0,16104.0,10474.0,36763.0,13227.0,37848.0
48375,2017,121230.0,45560.0,19040.0,10755.0,36367.0,14090.0,41852.0
48375,2022,117905.0,46658.0,17912.0,10162.0,34756.0,15870.0,47974.0
48377,2000,7304.0,6162.0,2615.0,,,,
48377,2009,7536.0,6273.0,2393.0,2315.0,2403.0,1238.0,29492.0
48377,2012,7678.0,6365.0,2108.0,2058.0,2354.0,1424.0,29400.0
48377,2017,7191.0,5854.0,2779.0,2552.0,2389.0,1573.0,26486.0
48377,2022,6168.0,4893.0,2215.0,2170.0,1943.0,1405.0,29012.0
48379,2000,9139.0,505.0,227.0,,,,
48379,2009,11104.0,943.0,379.0,309.0,2813.0,2113.0,40873.0
48379,2012,10976.0,872.0,440.0,295.0,2749.0,2287.0,45099.0
48379,2017,11246.0,973.0,398.0,300.0,2555.0,2642.0,48308.0
48379,2022,12257.0,1203.0,492.0,328.0,2599.0,2942.0,60291.0
48381,2000,104312.0,10718.0,2748.0,,,,
48381,2009,112802.0,16429.0,4639.0,1809.0,33120.0,11763.0,54311.0
48381,2012,121090.0,20070.0,5224.0,1945.0,34104.0,15159.0,57509.0
48381,2017,130552.0,26314.0,6532.0,2729.0,35818.0,18129.0,65564.0
48381,2022,141489.0,33883.0,7432.0,2788.0,38339.0,21850.0,78038.0
48383,2000,3326.0,1646.0,547.0,,,,
48383,2009,2982.0,1894.0,544.0,544.0,925.0,176.0,51619.0
48383,2012,3384.0,2188.0,782.0,777.0,1031.0,343.0,55968.0
48383,2017,3735.0,2620.0,911.0,759.0,1158.0,413.0,59760.0
48383,2022,3308.0,2340.0,411.0,299.0,1089.0,277.0,70319.0
48385,2000,3047.0,688.0,123.0,,,,
48385,2009,2966.0,624.0,170.0,161.0,703.0,763.0,29796.0
48385,2012,3326.0,675.0,109.0,103.0,726.0,1080.0,31713.0
48385,2017,3358.0,664.0,136.0,57.0,729.0,1145.0,36493.0
48385,2022,2830.0,724.0,62.0,41.0,768.0,966.0,46842.0
48387,2000,14314.0,669.0,363.0,,,,
48387,2009,13076.0,715.0,245.0,206.0,3107.0,2514.0,38053.0
48387,2012,12795.0,848.0,371.0,304.0,2988.0,2694.0,34430.0
48387,2017,12353.0,897.0,270.0,256.0,2837.0,2874.0,35356.0
48387,2022,11627.0,902.0,402.0,224.0,2607.0,3016.0,44583.0
48389,2000,13137.0,9640.0,1931.0,,,,
48389,2009,11100.0,8073.0,1811.0,1564.0,3353.0,1587.0,33569.0
48389,2012,13606.0,10088.0,2607.0,2336.0,3568.0,2058.0,39577.0
48389,2017,14791.0,11096.0,3095.0,2603.0,3875.0,1896.0,49390.0
48389,2022,14022.0,10574.0,2423.0,2129.0,4014.0,1741.0,57487.0
48391,2000,7828.0,3490.0,207.0,,,,
48391,2009,7364.0,3393.0,259.0,237.0,1912.0,1318.0,39914.0
48391,2012,7352.0,3494.0,236.0,165.0,1967.0,1433.0,42589.0
48391,2017,7293.0,3626.0,167.0,135.0,1938.0,1536.0,50338.0
48391,2022,6718.0,3473.0,166.0,102.0,1698.0,1499.0,54304.0
48393,2000,887.0,28.0,4.0,,,,
48393,2009,913.0,48.0,41.0,35.0,239.0,130.0,59097.0
48393,2012,992.0,31.0,13.0,8.0,286.0,146.0,64688.0
48393,2017,889.0,66.0,25.0,12.0,268.0,184.0,79167.0
48393,2022,764.0,106.0,0.0,0.0,191.0,108.0,62667.0
48395,2000,16000.0,2359.0,520.0,,,,
48395,2009,15830.0,2713.0,1104.0,921.0,4537.0,2525.0,37941.0
48395,2012,16596.0,3029.0,986.0,882.0,4817.0,2897.0,40711.0
48395,2017,16727.0,3382.0,1140.0,789.0,4360.0,3028.0,52189.0
48395,2022,16912.0,3749.0,654.0,429.0,4507.0,3425.0,59410.0
48397,2000,43080.0,4771.0,3364.0,,,,
48397,2009,72814.0,11460.0,7117.0,3010.0,23387.0,6452.0,80193.0
48397,2012,78749.0,12582.0,7977.0,3016.0,25151.0,7657.0,82725.0
48397,2017,90414.0,15419.0,8103.0,3589.0,27419.0,10576.0,93269.0
48397,2022,110631.0,21516.0,8987.0,2193.0,32313.0,13674.0,121303.0
48399,2000,11495.0,3372.0,518.0,,,,
48399,2009,10376.0,3402.0,618.0,588.0,2894.0,2026.0,37980.0
48399,2012,10473.0,3402.0,556.0,508.0,2766.0,2058.0,39115.0
48399,2017,10266.0,3474.0,391.0,306.0,2582.0,2094.0,41226.0
48399,2022,9858.0,3469.0,512.0,489.0,2608.0,2030.0,55424.0
48401,2000,47372.0,3998.0,2103.0,,,,
48401,2009,48444.0,5599.0,2508.0,2058.0,12741.0,7208.0,44071.0
48401,2012,53211.0,7620.0,3117.0,2699.0,13822.0,7727.0,46220.0
48401,2017,53026.0,8559.0,3687.0,3052.0,13548.0,8412.0,49270.0
48401,2022,52755.0,9429.0,3400.0,2757.0,13244.0,8888.0,61661.0
48403,2000,10469.0,189.0,117.0,,,,
48403,2009,10177.0,265.0,138.0,57.0,2222.0,2639.0,32139.0
48403,2012,10642.0,335.0,155.0,110.0,2177.0,2849.0,33053.0
48403,2017,10429.0,422.0,104.0,83.0,2052.0,3119.0,33561.0
48403,2022,9980.0,509.0,182.0,78.0,1942.0,2997.0,47061.0
48405,2000,8946.0,320.0,182.0,,,,
48405,2009,8693.0,463.0,259.0,237.0,2136.0,2081.0,26660.0
48405,2012,8898.0,319.0,173.0,117.0,2243.0,2084.0,27580.0
48405,2017,8403.0,584.0,243.0,231.0,1988.0,2057.0,32394.0
48405,2022,7920.0,643.0,393.0,346.0,1780.0,2232.0,45888.0
48407,2000,22246.0,1084.0,557.0,,,,
48407,2009,24645.0,1874.0,809.0,406.0,6296.0,4075.0,42043.0
48407,2012,26482.0,2849.0,952.0,784.0,7007.0,4581.0,46413.0
48407,2017,27436.0,3433.0,1106.0,717.0,6816.0,5582.0,43421.0
48407,2022,27666.0,4147.0,1939.0,1505.0,6555.0,6042.0,54839.0
48409,2000,67138.0,33181.0,2205.0,,,,
48409,2009,68392.0,35911.0,2995.0,2023.0,22039.0,8187.0,43748.0
48409,2012,65352.0,35419.0,3338.0,2135.0,20155.0,8390.0,51104.0
48409,2017,66867.0,38004.0,4169.0,2920.0,20042.0,9434.0,53332.0
48409,2022,68942.0,40446.0,3679.0,2120.0,19901.0,10384.0,63842.0
48411,2000,6186.0,1333.0,343.0,,,,
48411,2009,5904.0,1475.0,329.0,299.0,1732.0,1164.0,35549.0
48411,2012,6037.0,1702.0,436.0,423.0,1491.0,1231.0,37230.0
48411,2017,5851.0,1739.0,698.0,503.0,1304.0,1284.0,40301.0
48411,2022,5779.0,1793.0,350.0,323.0,1289.0,1310.0,54087.0
48413,2000,2935.0,1278.0,408.0,,,,
48413,2009,2862.0,1414.0,329.0,321.0,752.0,444.0,52872.0
48413,2012,3327.0,1560.0,307.0,307.0,1090.0,462.0,50417.0
48413,2017,3122.0,1618.0,465.0,465.0,965.0,503.0,63432.0
48413,2022,2474.0,1343.0,245.0,235.0,692.0,634.0,53774.0
48415,2000,16361.0,4544.0,507.0,,,,
48415,2009,15994.0,5373.0,798.0,634.0,4681.0,2206.0,39665.0
48415,2012,16855.0,6156.0,1076.0,916.0,4634.0,2341.0,46340.0
48415,2017,17346.0,6891.0,983.0,783.0,5052.0,2539.0,54565.0
48415,2022,16883.0,7102.0,1040.0,848.0,4927.0,2530.0,58932.0
48417,2000,3302.0,251.0,97.0,,,,
48417,2009,3084.0,396.0,112.0,99.0,913.0,489.0,44429.0
48417,2012,3346.0,334.0,129.0,87.0,841.0,600.0,46181.0
48417,2017,3348.0,391.0,82.0,75.0,966.0,606.0,46685.0
48417,2022,3134.0,394.0,41.0,36.0,843.0,617.0,60924.0
48419,2000,25224.0,2489.0,1654.0,,,,
48419,2009,26358.0,3979.0,2269.0,2229.0,7733.0,3992.0,31866.0
48419,2012,25602.0,4155.0,2422.0,2255.0,7446.0,3932.0,35732.0
48419,2017,25689.0,4580.0,2222.0,2063.0,7657.0,4228.0,38121.0
48419,2022,24157.0,4607.0,1888.0,1647.0,6863.0,4307.0,49231.0
48421,2000,3186.0,874.0,394.0,,,,
48421,2009,2905.0,1031.0,495.0,456.0,1043.0,338.0,40231.0
48421,2012,3040.0,1237.0,512.0,466.0,1087.0,385.0,47500.0
48421,2017,3067.0,1327.0,578.0,540.0,828.0,429.0,54961.0
48421,2022,2414.0,1034.0,430.0,388.0,652.0,394.0,66169.0
48423,2000,174706.0,19521.0,11603.0,,,,
48423,2009,197631.0,30130.0,16600.0,12771.0,57174.0,28416.0,45447.0
48423,2012,209691.0,36002.0,18994.0,14361.0,60330.0,30235.0,47312.0
48423,2017,222277.0,42128.0,18454.0,12856.0,61680.0,34654.0,50742.0
48423,2022,234667.0,47820.0,20505.0,12872.0,63813.0,39803.0,69053.0
48425,2000,6809.0,915.0,387.0,,,,
48425,2009,7730.0,1261.0,438.0,307.0,2587.0,1192.0,48566.0
48425,2012,8444.0,1600.0,772.0,670.0,2346.0,1245.0,51618.0
48425,2017,8650.0,1648.0,348.0,317.0,2189.0,1578.0,52346.0
48425,2022,9337.0,1682.0,775.0,438.0,2169.0,1721.0,87899.0
48427,2000,53597.0,52278.0,19758.0,,,,
48427,2009,60936.0,60099.0,18299.0,18221.0,24910.0,6122.0,21512.0
48427,2012,60882.0,59862.0,18910.0,18767.0,22820.0,6387.0,24653.0
48427,2017,63420.0,62903.0,19914.0,19452.0,23207.0,7023.0,27133.0
48427,2022,65716.0,63245.0,17311.0,17158.0,23703.0,7544.0,35979.0
48429,2000,9674.0,1418.0,642.0,,,,
48429,2009,9474.0,1722.0,459.0,404.0,2705.0,1588.0,34663.0
48429,2012,9561.0,2002.0,520.0,488.0,2467.0,1780.0,38424.0
48429,2017,9365.0,2176.0,659.0,611.0,2330.0,1779.0,45862.0
48429,2022,9260.0,2325.0,794.0,684.0,2217.0,1818.0,44712.0
48431,2000,1393.0,432.0,128.0,,,,
48431,2009,1114.0,361.0,133.0,108.0,312.0,183.0,38750.0
48431,2012,1223.0,386.0,122.0,119.0,324.0,180.0,44239.0
48431,2017,1139.0,465.0,77.0,62.0,333.0,182.0,50000.0
48431,2022,1392.0,466.0,111.0,71.0,537.0,183.0,63558.0
48433,2000,1693.0,199.0,34.0,,,,
48433,2009,1381.0,117.0,10.0,10.0,337.0,299.0,46121.0
48433,2012,1447.0,169.0,37.0,31.0,359.0,331.0,52917.0
48433,2017,1084.0,246.0,20.0,20.0,281.0,283.0,46786.0
48433,2022,1331.0,357.0,23.0,23.0,428.0,270.0,66591.0
48435,2000,4077.0,2106.0,529.0,,,,
48435,2009,4270.0,2272.0,585.0,568.0,1351.0,599.0,54557.0
48435,2012,4123.0,2527.0,462.0,438.0,1325.0,512.0,62321.0
48435,2017,3894.0,2314.0,409.0,384.0,1059.0,655.0,60996.0
48435,2022,3345.0,2496.0,402.0,299.0,1241.0,442.0,56778.0
48437,2000,8378.0,2951.0,413.0,,,,
48437,2009,7609.0,2827.0,464.0,427.0,2288.0,1298.0,35060.0
48437,2012,7816.0,3154.0,476.0,431.0,2244.0,1322.0,40227.0
48437,2017,7541.0,3253.0,642.0,597.0,2077.0,1330.0,37883.0
48437,2022,6989.0,3183.0,716.0,657.0,1824.0,1208.0,40290.0
48439,2000,1446219.0,285290.0,183223.0,,,,
48439,2009,1704943.0,431580.0,262657.0,148648.0,526639.0,145653.0,54647.0
48439,2012,1814667.0,484241.0,283860.0,154258.0,555220.0,164001.0,56859.0
48439,2017,1983675.0,559025.0,318242.0,155575.0,586224.0,208089.0,62532.0
48439,2022,2113854.0,630175.0,344162.0,148483.0,603824.0,247826.0,78872.0
48441,2000,126555.0,22328.0,5022.0,,,,
48441,2009,126587.0,26288.0,5499.0,2394.0,37308.0,16684.0,40363.0
48441,2012,131425.0,29150.0,7364.0,3312.0,37302.0,17422.0,44372.0
48441,2017,135371.0,32219.0,7631.0,3203.0,38497.0,18871.0,49161.0
48441,2022,143029.0,36517.0,10267.0,3567.0,40624.0,20948.0,61806.0
48443,2000,1081.0,525.0,107.0,,,,
48443,2009,810.0,390.0,94.0,79.0,203.0,170.0,35900.0
48443,2012,1001.0,616.0,141.0,78.0,191.0,243.0,37750.0
48443,2017,721.0,406.0,25.0,20.0,150.0,225.0,26063.0
48443,2022,862.0,405.0,20.0,20.0,119.0,295.0,52813.0
48445,2000,12761.0,5626.0,916.0,,,,
48445,2009,12154.0,5758.0,1200.0,1055.0,3659.0,1770.0,34310.0
48445,2012,12561.0,6227.0,1288.0,1081.0,3701.0,1789.0,35537.0
48445,2017,12755.0,6858.0,1105.0,1049.0,3913.0,1906.0,42441.0
48445,2022,11816.0,6733.0,1179.0,1122.0,3664.0,1749.0,42694.0
48447,2000,1850.0,173.0,30.0,,,,
48447,2009,1630.0,134.0,63.0,31.0,342.0,466.0,34239.0
48447,2012,1626.0,102.0,54.0,53.0,334.0,419.0,41019.0
48447,2017,1541.0,244.0,23.0,16.0,348.0,406.0,37279.0
48447,2022,1439.0,186.0,38.0,24.0,295.0,367.0,55221.0
48449,2000,28118.0,7960.0,4900.0,,,,
48449,2009,29111.0,10732.0,5506.0,5053.0,10198.0,3495.0,39750.0
48449,2012,32045.0,12652.0,6141.0,5504.0,10655.0,3740.0,40909.0
48449,2017,32664.0,13749.0,6277.0,5512.0,10477.0,4372.0,46980.0
48449,2022,31301.0,14077.0,6110.0,5303.0,9818.0,4525.0,57634.0
48451,2000,104010.0,31946.0,6161.0,,,,
48451,2009,106643.0,36561.0,6608.0,4599.0,29891.0,14840.0,40753.0
48451,2012,110434.0,39629.0,7540.0,5538.0,30579.0,15268.0,44310.0
48451,2017,116906.0,45407.0,7626.0,5322.0,31949.0,17079.0,49662.0
48451,2022,119276.0,49838.0,7139.0,4913.0,32737.0,19007.0,67215.0
48453,2000,812280.0,229048.0,122621.0,,,,
48453,2009,966761.0,313678.0,174089.0,94205.0,257391.0,65551.0,54044.0
48453,2012,1034842.0,345955.0,186007.0,95610.0,278124.0,76309.0,56403.0
48453,2017,1176584.0,398398.0,208964.0,94602.0,298189.0,104344.0,68350.0
48453,2022,1289054.0,429581.0,223956.0,77542.0,301890.0,133532.0,92731.0
48455,2000,13779.0,668.0,368.0,,,,
48455,2009,14005.0,960.0,691.0,527.0,3395.0,3195.0,36519.0
48455,2012,14466.0,1156.0,616.0,443.0,3793.0,3320.0,37223.0
48455,2017,14481.0,1347.0,609.0,392.0,3346.0,3786.0,37398.0
48455,2022,13735.0,1586.0,556.0,377.0,2978.0,3630.0,51165.0
48457,2000,20871.0,742.0,257.0,,,,
48457,2009,20340.0,618.0,447.0,242.0,4877.0,3713.0,33548.0
48457,2012,21638.0,1481.0,452.0,262.0,4929.0,4188.0,36785.0
48457,2017,21456.0,1564.0,447.0,331.0,4766.0,4526.0,44396.0
48457,2022,19962.0,1430.0,500.0,292.0,4105.0,4417.0,50898.0
48459,2000,35291.0,1394.0,697.0,,,,
48459,2009,37635.0,1892.0,1190.0,805.0,10260.0,5272.0,42256.0
48459,2012,39386.0,2600.0,1298.0,737.0,10781.0,6146.0,45696.0
48459,2017,40506.0,3263.0,1263.0,777.0,10835.0,6966.0,48796.0
48459,2022,41261.0,3834.0,1383.0,867.0,10733.0,7540.0,60456.0
48461,2000,3404.0,1449.0,381.0,,,,
48461,2009,3046.0,1482.0,315.0,315.0,814.0,377.0,42940.0
48461,2012,3300.0,1527.0,357.0,296.0,1018.0,489.0,52042.0
48461,2017,3575.0,1778.0,348.0,308.0,1165.0,482.0,52750.0
48461,2022,3284.0,1849.0,280.0,263.0,963.0,539.0,55284.0
48463,2000,25926.0,17089.0,2905.0,,,,
48463,2009,26623.0,17923.0,2250.0,2033.0,8888.0,3667.0,32331.0
48463,2012,26434.0,18351.0,2349.0,2153.0,8465.0,3957.0,34110.0
48463,2017,27015.0,19158.0,3469.0,3161.0,8386.0,4431.0,40781.0
48463,2022,24833.0,17942.0,2694.0,2384.0,7452.0,4056.0,55000.0
48465,2000,44856.0,33849.0,10494.0,,,,
48465,2009,47533.0,37147.0,10627.0,9982.0,15775.0,7276.0,34150.0
48465,2012,48578.0,38989.0,10968.0,10272.0,15980.0,6065.0,40509.0
48465,2017,48976.0,39855.0,10884.0,10159.0,15602.0,6810.0,44609.0
48465,2022,47693.0,39319.0,10095.0,8906.0,14821.0,6647.0,57250.0
48467,2000,48140.0,3201.0,1737.0,,,,
48467,2009,51874.0,4848.0,2287.0,1923.0,13668.0,9219.0,42271.0
48467,2012,52507.0,4877.0,2175.0,1613.0,13923.0,9588.0,42668.0
48467,2017,53607.0,5510.0,2695.0,1795.0,13746.0,10677.0,50061.0
48467,2022,60053.0,7440.0,2230.0,1819.0,15218.0,12089.0,62334.0
48469,2000,84088.0,32959.0,3585.0,,,,
48469,2009,86206.0,36004.0,4986.0,3538.0,26085.0,11216.0,45859.0
48469,2012,87188.0,38323.0,4723.0,3245.0,25633.0,11729.0,50097.0
48469,2017,91518.0,42139.0,6067.0,4091.0,26018.0,13697.0,55740.0
48469,2022,91209.0,44193.0,5799.0,3683.0,25350.0,14916.0,66308.0
48471,2000,61758.0,8712.0,2756.0,,,,
48471,2009,63928.0,9927.0,5723.0,3072.0,15439.0,5922.0,34214.0
48471,2012,67447.0,11351.0,4699.0,2754.0,15063.0,6922.0,38654.0
48471,2017,70818.0,12584.0,5679.0,2814.0,14846.0,8473.0,41456.0
48471,2022,77182.0,14226.0,5666.0,2618.0,15575.0,10446.0,47193.0
48473,2000,32663.0,6344.0,3072.0,,,,
48473,2009,35552.0,8533.0,4486.0,3606.0,10279.0,3524.0,43865.0
48473,2012,42894.0,12402.0,5801.0,4752.0,13377.0,4453.0,51576.0
48473,2017,48443.0,14230.0,7151.0,5469.0,15714.0,5519.0,53506.0
48473,2022,57463.0,17732.0,6225.0,3957.0,17086.0,6590.0,71643.0
48475,2000,10909.0,4580.0,719.0,,,,
48475,2009,10297.0,4798.0,835.0,798.0,3465.0,1544.0,40514.0
48475,2012,10705.0,5156.0,750.0,694.0,3354.0,1538.0,40222.0
48475,2017,11498.0,6001.0,924.0,834.0,3519.0,1614.0,63333.0
48475,2022,11347.0,6317.0,810.0,742.0,3464.0,1521.0,70771.0
48477,2000,30373.0,2647.0,1642.0,,,,
48477,2009,32152.0,3816.0,2045.0,1427.0,9597.0,5656.0,43791.0
48477,2012,33628.0,4586.0,1954.0,1346.0,9456.0,6255.0,44162.0
48477,2017,34667.0,5372.0,3207.0,2044.0,9266.0,7045.0,55793.0
48477,2022,35807.0,6211.0,1684.0,1153.0,9281.0,7777.0,70043.0
48479,2000,193117.0,182070.0,56029.0,,,,
48479,2009,231035.0,218219.0,64440.0,61635.0,93895.0,18391.0,35964.0
48479,2012,250320.0,239295.0,71137.0,67361.0,96698.0,19664.0,38421.0
48479,2017,269624.0,257482.0,71959.0,68051.0,100571.0,23659.0,40442.0
48479,2022,267282.0,255095.0,66964.0,62764.0,94877.0,25955.0,59984.0
48481,2000,41188.0,12888.0,2724.0,,,,
48481,2009,40919.0,14456.0,3227.0,2786.0,12542.0,5726.0,42695.0
48481,2012,41153.0,15443.0,3823.0,3506.0,12159.0,6056.0,40988.0
48481,2017,41430.0,16682.0,3562.0,3153.0,11971.0,6603.0,50145.0
48481,2022,41614.0,17892.0,3844.0,3218.0,11832.0,7170.0,59712.0
48483,2000,5284.0,664.0,287.0,,,,
48483,2009,4763.0,954.0,311.0,260.0,1331.0,874.0,40603.0
48483,2012,5414.0,1339.0,582.0,519.0,1432.0,987.0,49615.0
48483,2017,5599.0,1485.0,455.0,412.0,1568.0,1018.0,50910.0
48483,2022,4980.0,1270.0,454.0,277.0,1327.0,996.0,58158.0
48485,2000,131664.0,16097.0,6731.0,,,,
48485,2009,128464.0,18960.0,7288.0,3585.0,37263.0,16664.0,42999.0
48485,2012,131019.0,21835.0,8941.0,4177.0,35657.0,17070.0,45589.0
48485,2017,131778.0,24423.0,9231.0,4351.0,35567.0,18374.0,45776.0
48485,2022,129584.0,26413.0,8041.0,3075.0,35181.0,19318.0,58862.0
48487,2000,14676.0,3015.0,622.0,,,,
48487,2009,13725.0,3463.0,551.0,501.0,4279.0,2012.0,36338.0
48487,2012,13451.0,3514.0,579.0,468.0,3971.0,2191.0,42271.0
48487,2017,12972.0,3710.0,550.0,347.0,3458.0,2157.0,43913.0
