item,family,label,model,contrast,estimate,se,n
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,Hisp G1 vs white conservative,-0.09362517318368202,0.01205916825036341,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,Hisp G2 vs white conservative,-0.07679845155602416,0.01332765471314878,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,Hisp G3+ vs white conservative,-0.05801395601395509,0.010864814472705361,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,Hisp G1 vs white liberal,-0.03874197919458894,0.012440537775247664,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,Hisp G2 vs white liberal,-0.02191525756693108,0.013726394729998018,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,Hisp G3+ vs white liberal,-0.0031307620248620105,0.011077884699438547,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,white liberal vs white moderate,-0.033344734927028774,0.006480426132070592,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,white conservative vs white moderate,0.021538459062064308,0.005677537232074404,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,white conservative vs white liberal,0.05488319398909308,0.00626126134587802,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_hisp,Hisp G1 vs white no BA,-0.06742922330262247,0.011653154916131926,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_hisp,Hisp G2 vs white no BA,-0.0530224750964754,0.013100137475791859,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_hisp,Hisp G3+ vs white no BA,-0.03508228989089379,0.010332530589985433,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_hisp,Hisp G1 vs white BA+,-0.05815955767110126,0.012054957252019532,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_hisp,Hisp G2 vs white BA+,-0.04375280946495419,0.01322749190939153,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_hisp,Hisp G3+ vs white BA+,-0.025812624259372585,0.01060258822841894,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_hisp,white BA+ vs white no BA,-0.009269665631521207,0.004883843362455104,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_mex,Mex G1 vs white G3+,-0.06118930952208679,0.015369125341125738,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_mex,Mex G2 vs white G3+,-0.05205222008597765,0.016323049245796778,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_mex,Mex G3+ vs white G3+,-0.03005853043699469,0.01267188464220969,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_mex,Mex G2 minus Mex G1,0.009137089436109136,0.022338829276284517,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_mex,Mex G3+ minus Mex G1,0.031130779085092097,0.01964813890030712,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_mex,Mex G3+ minus Mex G2,0.02199368964898296,0.01980040122630451,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,Mex G1 vs white moderate,-0.06213858567412878,0.015537149087750573,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,Mex G2 vs white moderate,-0.05526665076902937,0.01668502166740678,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,Mex G3+ vs white moderate,-0.03250221253050234,0.012875827587296038,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,Mex G1 vs white conservative,-0.08303009346897505,0.015724093716544874,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,Mex G2 vs white conservative,-0.07615815856387564,0.016619240825481864,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,Mex G3+ vs white conservative,-0.053393720325348615,0.013201078100346006,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,Mex G1 vs white liberal,-0.028718984624964722,0.016191578538787638,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,Mex G2 vs white liberal,-0.021847049719865314,0.017105636939830925,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,Mex G3+ vs white liberal,0.0009173885186617159,0.013387914159180165,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,white liberal vs white moderate,-0.033419601049164055,0.006517725830532017,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,white conservative vs white moderate,0.020891507794846276,0.005683758188204603,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_mex,white conservative vs white liberal,0.05431110884401033,0.006269779396010896,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_mex,Mex G1 vs white no BA,-0.05812825310242853,0.015249187300865644,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_mex,Mex G2 vs white no BA,-0.05285920624580376,0.016383927964132412,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_mex,Mex G3+ vs white no BA,-0.030941241457601798,0.012707953818745647,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_mex,Mex G1 vs white BA+,-0.048333345332514766,0.015525812210052345,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_mex,Mex G2 vs white BA+,-0.043064298475889995,0.016452320039317115,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_mex,Mex G3+ vs white BA+,-0.021146333687688035,0.01294572324266549,11587
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,educ_mex,white BA+ vs white no BA,-0.009794907769913763,0.004823494412433559,11587
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,raw,Hisp G3+ vs NHWhite G3+,-0.06054782259393776,0.02316615982455357,11574
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,raw,Mex G3+ vs NHWhite G3+,-0.04632532323972627,0.028532802843400838,11320
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,raw,Hisp G1 vs NHWhite G3+,-0.26436898519351903,0.02194685425313728,11913
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,raw,Mex G1 vs NHWhite G3+,-0.2675781674787384,0.030796120625618397,11446
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,raw,Hisp G3+ vs White G3+ conservative,-0.05312733154341576,0.023695355710648895,4691
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,raw,Hisp G3+ vs White G3+ no BA,-0.0443845188659735,0.023245950748450022,8020
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,raw,White G3+ conservative vs White G3+ liberal,-0.023522469486864206,0.011439071813657591,6868
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,adj_hisp,Hisp G1 vs white G3+,-0.23096218922154388,0.022628174945155895,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,adj_hisp,Hisp G2 vs white G3+,-0.191017638407474,0.030524002583187108,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,adj_hisp,Hisp G3+ vs white G3+,-0.048415220422440175,0.022699184003319148,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,adj_hisp,Hisp G2 minus Hisp G1,0.03994455081406989,0.036978595828510305,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,adj_hisp,Hisp G3+ minus Hisp G1,0.1825469687991037,0.03179416238999537,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,adj_hisp,Hisp G3+ minus Hisp G2,0.1426024179850338,0.03614910524299675,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,Hisp G1 vs white moderate,-0.23773666355491518,0.023517312442401815,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,Hisp G2 vs white moderate,-0.19681497477163834,0.031036591659676573,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,Hisp G3+ vs white moderate,-0.05447898817296748,0.023527294070976788,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,Hisp G1 vs white conservative,-0.22200746092600987,0.023452185968284696,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,Hisp G2 vs white conservative,-0.18108577214273303,0.031134008298375093,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,Hisp G3+ vs white conservative,-0.038749785544062165,0.023271781144056095,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,Hisp G1 vs white liberal,-0.24115478093875942,0.023764275179920157,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,Hisp G2 vs white liberal,-0.20023309215548257,0.0314064787534181,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,Hisp G3+ vs white liberal,-0.05789710555681171,0.0244533513423214,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,white liberal vs white moderate,0.0034181173838442325,0.011978045294151298,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,white conservative vs white moderate,-0.015729202628905314,0.011258174161034246,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,ideo_hisp,white conservative vs white liberal,-0.019147320012749547,0.011258185791777408,13089
police_spread,A6 instrument checks,INSTRUMENT CHECK: approves force against an attacker minus approves force after vulgar language; low = undifferentiated answers,educ_hisp,Hisp G1 vs white no BA,-0.24630347376843376,0.022365361612823896,13089
