acs_year,state,geo,geoid,name,total,hisp,nhw,nhb,total_12,hisp_12,nhw_12,nhb_12,total_18,hisp_18,nhw_18,nhb_18,mexican,hisp_b03001,nho,nho_12,nho_18
2022,TX,place,09748,"Boyd town, Texas",1522,422,1040,22.0,1290.4,315.8,922.8,22.0,1169,278,847,22.0,395,422,38.0,29.8,22.0
2022,TX,place,09796,"Boys Ranch CDP, Texas",126,0,79,47.0,102.8,0.0,55.8,47.0,44,0,41,3.0,0,0,0.0,0.0,0.0
2022,TX,place,09868,"Brackettville city, Texas",1408,1181,214,0.0,1186.8,959.8,214.0,0.0,1140,913,214,0.0,1079,1181,13.0,13.0,13.0
2022,TX,place,09916,"Brady city, Texas",5129,2180,2580,65.0,4255.8,1720.8,2293.0,65.0,3941,1513,2186,65.0,1976,2180,304.0,177.0,177.0
2022,TX,place,10072,"Brazoria city, Texas",2875,715,1770,343.0,2383.2,538.0,1526.2,282.1,2113,337,1487,256.4,675,715,47.0,36.9,32.6
2022,TX,place,10084,"Brazos CDP, Texas",74,0,74,0.0,38.8,0.0,38.8,0.0,31,0,31,0.0,0,0,0.0,0.0,0.0
2022,TX,place,10090,"Brazos Country city, Texas",581,22,550,8.0,554.4,22.0,523.4,8.0,528,22,497,8.0,9,22,1.0,1.0,1.0
2022,TX,place,10132,"Breckenridge city, Texas",5230,2005,2825,175.0,4294.2,1592.8,2430.0,147.2,3814,1355,2220,128.0,1789,2005,225.0,124.2,111.0
2022,TX,place,10144,"Bremond city, Texas",893,83,497,244.0,739.2,43.0,422.0,227.0,699,43,410,203.0,83,83,69.0,47.2,43.0
2022,TX,place,10156,"Brenham city, Texas",17655,4261,8144,4631.0,14750.4,3095.6,7312.4,3887.9,13329,2532,7015,3413.2,3923,4261,619.0,454.5,368.8
2022,TX,place,10192,"Briar CDP, Texas",6227,762,5264,0.0,5526.0,608.6,4716.4,0.0,4957,542,4214,0.0,564,762,201.0,201.0,201.0
2022,TX,place,10197,"Briarcliff village, Texas",2273,452,1712,46.0,1872.8,307.2,1471.6,46.0,1690,223,1377,46.0,424,452,63.0,48.0,44.0
2022,TX,place,10216,"Briaroaks city, Texas",714,44,633,5.0,615.2,31.2,566.0,5.0,564,30,516,5.0,19,44,32.0,13.0,13.0
2022,TX,place,10252,"Bridge City city, Texas",9461,1229,7974,0.0,7677.2,845.8,6600.2,0.0,6755,781,5827,0.0,1065,1229,258.0,231.2,147.0
2022,TX,place,10264,"Bridgeport city, Texas",6044,2252,3243,255.0,5105.8,1881.6,2728.4,235.3,4478,1677,2346,205.7,2169,2252,294.0,260.5,249.3
2022,TX,place,10276,"Briggs CDP, Texas",55,0,55,0.0,55.0,0.0,55.0,0.0,55,0,55,0.0,0,0,0.0,0.0,0.0
2022,TX,place,10336,"Bristol CDP, Texas",591,141,409,0.0,562.0,112.0,409.0,0.0,518,68,409,0.0,110,141,41.0,41.0,41.0
2022,TX,place,10384,"Broaddus town, Texas",246,0,229,0.0,211.8,0.0,196.4,0.0,187,0,180,0.0,0,0,17.0,15.4,7.0
2022,TX,place,10528,"Bronte town, Texas",989,316,628,0.0,836.0,247.8,544.4,0.0,752,192,518,0.0,280,316,45.0,43.8,42.0
2022,TX,place,10636,"Brookshire city, Texas",5187,3369,723,912.0,3955.8,2392.6,617.2,814.8,3395,1936,553,814.8,2571,3369,183.0,131.2,91.2
2022,TX,place,10648,"Brookside Village city, Texas",1357,670,585,78.0,1198.0,575.6,521.4,78.0,1141,547,510,64.0,533,670,24.0,23.0,20.0
2022,TX,place,10660,"Brookston CDP, Texas",39,0,0,39.0,39.0,0.0,0.0,39.0,39,0,0,39.0,0,0,0.0,0.0,0.0
2022,TX,place,10708,"Browndell city, Texas",88,0,51,37.0,86.4,0.0,49.4,37.0,81,0,46,35.0,0,0,0.0,0.0,0.0
2022,TX,place,10720,"Brownfield city, Texas",8912,5654,2685,499.0,7393.4,4403.8,2456.8,461.4,6685,3830,2347,445.7,4787,5654,74.0,71.4,62.3
2022,TX,place,10756,"Brownsboro city, Texas",1490,161,1220,79.0,1172.4,141.2,934.0,71.8,1022,124,824,60.9,138,161,30.0,25.4,13.1
2022,TX,place,10768,"Brownsville city, Texas",186999,176822,7775,501.0,151417.2,142376.6,6867.0,353.9,133000,124558,6497,313.2,167910,176822,1901.0,1819.7,1631.8
2022,TX,place,10780,"Brownwood city, Texas",18820,5960,11398,900.0,16278.2,4986.2,10082.4,767.8,14569,4271,9274,615.7,5259,5960,562.0,441.8,408.3
2022,TX,place,10828,"Bruceville-Eddy city, Texas",1639,357,1091,81.0,1388.2,262.8,990.8,48.6,1226,205,943,0.0,256,357,110.0,86.0,78.0
2022,TX,place,10852,"Brundage CDP, Texas",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2022,TX,place,10876,"Bruni CDP, Texas",447,399,48,0.0,419.0,371.0,48.0,0.0,359,311,48,0.0,399,399,0.0,0.0,0.0
2022,TX,place,10897,"Brushy Creek CDP, Texas",22282,4342,12956,1326.0,18539.2,3350.8,11006.8,1121.6,16043,2903,9576,1006.7,3523,4342,3658.0,3060.0,2557.3
2022,TX,place,10912,"Bryan city, Texas",84820,34377,32780,14153.0,70866.6,27138.0,29405.6,11120.5,64582,23723,27833,10054.1,30699,34377,3510.0,3202.5,2971.9
2022,TX,place,10960,"Bryson city, Texas",759,39,677,0.0,618.2,37.0,565.2,0.0,556,31,509,0.0,39,39,43.0,16.0,16.0
2022,TX,place,10984,"Buchanan Dam CDP, Texas",1274,143,1062,0.0,1192.4,88.6,1034.8,0.0,1143,79,995,0.0,91,143,69.0,69.0,69.0
2022,TX,place,10990,"Buchanan Lake Village CDP, Texas",532,120,400,0.0,467.4,65.0,390.4,0.0,462,65,385,0.0,10,120,12.0,12.0,12.0
2022,TX,place,11020,"Buckholts town, Texas",463,243,188,9.0,347.4,158.8,175.6,9.0,318,132,173,9.0,243,243,23.0,4.0,4.0
2022,TX,place,11080,"Buda city, Texas",14997,4787,9570,150.0,11857.8,3839.2,7410.0,150.0,10547,3375,6655,123.0,4141,4787,490.0,458.6,394.0
2022,TX,place,11102,"Buena Vista CDP, Texas",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2022,TX,place,11116,"Buffalo city, Texas",1838,364,1245,184.0,1498.6,253.2,1034.8,174.0,1378,238,978,159.0,307,364,45.0,36.6,3.0
2022,TX,place,11128,"Buffalo Gap town, Texas",579,95,466,13.0,521.4,72.2,431.2,8.9,442,49,375,8.9,95,95,5.0,9.1,9.1
2022,TX,place,11155,"Buffalo Springs village, Texas",530,226,289,0.0,456.0,162.0,279.0,0.0,452,158,279,0.0,217,226,15.0,15.0,15.0
2022,TX,place,11212,"Bullard town, Texas",3573,574,2843,66.0,2804.0,397.0,2298.6,66.0,2430,350,1980,60.0,480,574,90.0,42.4,40.0
2022,TX,place,11224,"Bulverde city, Texas",5827,1203,4160,0.0,5367.8,1156.6,3799.2,0.0,5083,1077,3660,0.0,835,1203,464.0,412.0,346.0
2022,TX,place,11236,"Buna CDP, Texas",1908,160,1681,49.0,1543.8,145.6,1355.8,31.4,1409,78,1298,22.0,150,160,18.0,11.0,11.0
2022,TX,place,11300,"Bunker Hill Village city, Texas",3820,109,3050,4.0,3187.6,83.8,2583.6,4.0,2560,67,2046,4.0,44,109,657.0,516.2,443.0
2022,TX,place,11368,"Burkburnett city, Texas",10979,1794,8448,170.0,9556.8,1548.4,7475.2,155.0,8694,1176,6995,155.0,1475,1794,567.0,378.2,368.0
2022,TX,place,11380,"Burke city, Texas",505,131,366,0.0,416.8,100.0,308.8,0.0,364,81,275,0.0,131,131,8.0,8.0,8.0
2022,TX,place,11428,"Burleson city, Texas",48970,9073,34130,2546.0,39419.2,6490.2,28607.0,2191.8,34428,5272,25474,1963.9,8048,9073,3221.0,2130.2,1718.1
2022,TX,place,11440,"Burlington CDP, Texas",37,0,37,0.0,37.0,0.0,37.0,0.0,37,0,37,0.0,0,0,0.0,0.0,0.0
2022,TX,place,11464,"Burnet city, Texas",6464,1087,5008,192.0,5554.0,736.2,4479.8,192.0,5304,632,4334,192.0,1032,1087,177.0,146.0,146.0
2022,TX,place,11536,"Burton city, Texas",275,7,188,75.0,233.4,7.0,171.0,50.8,202,7,155,37.0,7,7,5.0,4.6,3.0
2022,TX,place,11572,"Bushland CDP, Texas",2640,230,2398,0.0,2050.4,230.0,1808.4,0.0,1761,230,1519,0.0,230,230,12.0,12.0,12.0
2022,TX,place,11626,"Butterfield CDP, Texas",226,214,12,0.0,226.0,214.0,12.0,0.0,168,156,12,0.0,214,214,0.0,0.0,0.0
2022,TX,place,11644,"Byers city, Texas",319,11,268,0.0,265.2,11.0,236.8,0.0,249,11,223,0.0,11,11,40.0,17.4,15.0
2022,TX,place,11656,"Bynum town, Texas",246,104,97,43.0,211.0,77.4,88.6,30.6,146,34,82,21.5,104,104,2.0,14.4,8.5
2022,TX,place,11692,"Cactus city, Texas",3055,2277,191,312.0,2386.4,1778.8,163.8,292.0,2080,1529,127,292.0,1562,2277,275.0,151.8,132.0
2022,TX,place,11716,"Caddo Mills city, Texas",2051,170,1585,126.0,1610.8,127.4,1224.6,123.0,1378,112,1088,123.0,104,170,170.0,135.8,55.0
2022,TX,place,11725,"Cade Lakes CDP, Texas",343,0,271,72.0,321.4,0.0,249.4,72.0,304,0,232,72.0,0,0,0.0,-0.0,0.0
2022,TX,place,11836,"Caldwell city, Texas",4120,1081,2166,621.0,3365.0,840.2,1772.8,524.6,3054,747,1600,503.0,861,1081,252.0,227.4,204.0
2022,TX,place,11940,"Callender Lake CDP, Texas",903,18,486,399.0,751.6,0.0,469.6,282.0,727,0,445,282.0,18,18,0.0,0.0,0.0
2022,TX,place,11968,"Callisburg city, Texas",302,33,262,0.0,251.6,32.0,214.4,0.0,226,32,190,0.0,19,33,7.0,5.2,4.0
2022,TX,place,11992,"Calvert city, Texas",996,98,288,609.0,876.8,63.8,283.2,528.8,694,56,276,361.0,96,98,1.0,1.0,1.0
2022,TX,place,12010,"Camargito CDP, Texas",258,258,0,0.0,242.4,242.4,0.0,0.0,199,199,0,0.0,258,258,0.0,0.0,0.0
2022,TX,place,12040,"Cameron city, Texas",5356,2232,1940,1066.0,4294.0,1598.8,1829.6,733.4,3845,1375,1704,640.2,2154,2232,118.0,132.2,125.8
2022,TX,place,12045,"Cameron Park CDP, Texas",5830,5679,35,0.0,4614.6,4543.2,35.0,0.0,4058,4023,35,0.0,5422,5679,116.0,36.4,0.0
2022,TX,place,12112,"Campbell city, Texas",974,41,807,44.0,859.2,36.6,709.0,44.0,760,29,633,44.0,33,41,82.0,69.6,54.0
2022,TX,place,12226,"Campo Verde CDP, Texas",197,197,0,0.0,197.0,197.0,0.0,0.0,197,197,0,0.0,197,197,0.0,0.0,0.0
2022,TX,place,12334,"Camp Swift CDP, Texas",6908,3952,2259,420.0,5849.2,3039.2,2113.0,420.0,5333,2544,2108,404.0,3088,3952,277.0,277.0,277.0
2022,TX,place,12388,"Camp Wood city, Texas",970,370,597,3.0,806.4,298.0,505.4,3.0,704,240,461,3.0,367,370,0.0,0.0,0.0
2022,TX,place,12412,"Canadian city, Texas",2330,1135,1103,10.0,1957.6,909.2,962.4,9.3,1721,733,911,9.3,1065,1135,82.0,76.7,67.7
2022,TX,place,12472,"Caney City town, Texas",149,1,81,56.0,141.0,1.0,81.0,48.0,135,1,80,43.0,1,1,11.0,11.0,11.0
2022,TX,place,12496,"Canton city, Texas",4279,120,3964,119.0,3587.2,120.0,3291.2,119.0,3377,120,3081,119.0,113,120,76.0,57.0,57.0
2022,TX,place,12502,"Cantu Addition CDP, Texas",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2022,TX,place,12508,"Canutillo CDP, Texas",6800,6394,340,7.0,4949.2,4575.2,308.0,7.0,4121,3774,281,7.0,6061,6394,59.0,59.0,59.0
2022,TX,place,12532,"Canyon city, Texas",15089,2946,11136,424.0,13014.6,2469.0,9686.4,424.0,11741,2194,8748,400.4,2648,2946,583.0,435.2,398.6
2022,TX,place,12562,"Canyon Creek CDP, Texas",843,67,749,0.0,696.0,22.0,647.0,0.0,653,22,604,0.0,67,67,27.0,27.0,27.0
2022,TX,place,12580,"Canyon Lake CDP, Texas",32035,6865,22698,699.0,27375.6,5503.8,19878.8,622.2,25254,4712,18771,490.4,5491,6865,1773.0,1370.8,1280.6
2022,TX,place,12600,"Cape Royale CDP, Texas",469,48,408,0.0,469.0,48.0,408.0,0.0,469,48,408,0.0,48,48,13.0,13.0,13.0
2022,TX,place,12736,"Carbon town, Texas",287,109,168,0.0,236.6,76.2,150.4,0.0,214,63,144,0.0,109,109,10.0,10.0,7.0
2022,TX,place,12892,"Carlsbad CDP, Texas",693,114,459,87.0,593.4,98.6,398.8,87.0,474,65,326,77.0,114,114,33.0,9.0,6.0
2022,TX,place,12895,"Carl's Corner town, Texas",317,112,142,58.0,278.6,97.2,118.4,58.0,267,88,116,58.0,100,112,5.0,5.0,5.0
2022,TX,place,12904,"Carlton CDP, Texas",10,0,10,0.0,10.0,0.0,10.0,0.0,10,0,10,0.0,0,0,0.0,0.0,0.0
2022,TX,place,12916,"Carmine city, Texas",231,57,172,1.0,201.4,39.0,160.4,1.0,169,12,155,1.0,12,57,1.0,1.0,1.0
2022,TX,place,12982,"Carrizo Hill CDP, Texas",1232,1232,0,0.0,928.2,928.2,0.0,0.0,725,725,0,0.0,1232,1232,0.0,0.0,0.0
2022,TX,place,12988,"Carrizo Springs city, Texas",4888,4479,366,12.0,3943.0,3628.2,271.8,12.0,3463,3189,231,12.0,3614,4479,31.0,31.0,31.0
2022,TX,place,13024,"Carrollton city, Texas",132284,42191,51815,13173.0,116000.6,34698.2,47978.8,11498.1,105926,29856,45501,10569.3,31788,42191,25105.0,21825.5,19999.7
2022,TX,place,13075,"Carter CDP, Texas",1736,418,1143,34.0,1585.6,377.0,1075.0,34.0,1352,342,889,34.0,411,418,141.0,99.6,87.0
2022,TX,place,13108,"Carthage city, Texas",6549,1100,4343,786.0,5341.6,867.0,3441.2,713.4,4974,729,3280,645.0,955,1100,320.0,320.0,320.0
2022,TX,place,13128,"Casa Blanca CDP, Texas",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2022,TX,place,13150,"Casas CDP, Texas",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2022,TX,place,13198,"Cashion Community city, Texas",317,30,277,1.0,267.2,21.4,235.8,1.0,237,15,212,1.0,28,30,9.0,9.0,9.0
2022,TX,place,13276,"Castle Hills city, Texas",3982,1968,1747,18.0,3423.6,1657.2,1541.8,18.0,3126,1513,1404,18.0,1686,1968,249.0,206.6,191.0
2022,TX,place,13312,"Castroville city, Texas",2994,1460,1396,27.0,2506.6,1143.6,1249.0,17.7,2326,999,1227,17.7,1265,1460,111.0,96.3,82.3
2022,TX,place,13324,"Catarina CDP, Texas",65,65,0,0.0,62.6,62.6,0.0,0.0,59,59,0,0.0,65,65,0.0,0.0,0.0
2022,TX,place,13432,"Cedar Creek CDP, Texas",3950,2012,440,1394.0,2708.0,1177.6,394.0,1103.4,2114,853,394,834.0,1651,2012,104.0,33.0,33.0
2022,TX,place,13492,"Cedar Hill city, Texas",48733,12889,8422,24103.0,40302.8,9675.0,7893.6,20190.7,35181,7982,7473,17630.7,11068,12889,3319.0,2543.5,2095.3
2022,TX,place,13552,"Cedar Park city, Texas",76344,15389,45059,2486.0,64163.6,12270.4,39005.6,2151.0,57150,10838,34931,1935.9,11239,15389,13410.0,10736.6,9445.1
2022,TX,place,13570,"Cedar Point CDP, Texas",301,0,301,0.0,301.0,0.0,301.0,0.0,301,0,301,0.0,0,0,0.0,0.0,0.0
2022,TX,place,13672,"Celeste city, Texas",974,136,736,6.0,744.4,69.2,633.2,4.4,689,66,596,2.0,125,136,96.0,37.6,25.0
2022,TX,place,13684,"Celina city, Texas",21501,3572,13048,1235.0,17588.4,2944.8,10667.6,1041.4,15190,2380,9302,883.0,2496,3572,3646.0,2934.6,2625.0
2022,TX,place,13732,"Center city, Texas",5221,1387,2227,1361.0,4304.0,1007.8,2052.4,1023.8,3772,880,1820,938.0,1319,1387,246.0,220.0,134.0
2022,TX,place,13828,"Center Point CDP, Texas",1803,614,1040,0.0,1511.4,528.8,885.6,0.0,1312,401,814,0.0,614,614,149.0,97.0,97.0
2022,TX,place,13900,"Centerville city, Texas",1266,62,663,541.0,1193.2,37.2,615.0,541.0,965,28,555,382.0,29,62,0.0,0.0,0.0
2022,TX,place,13972,"Central Gardens CDP, Texas",3627,423,2925,133.0,3248.0,399.0,2651.0,82.0,2955,371,2386,82.0,247,423,146.0,116.0,116.0
2022,TX,place,14038,"César Chávez CDP, Texas",1817,1709,108,0.0,1450.4,1342.4,108.0,0.0,1257,1149,108,0.0,1674,1709,0.0,0.0,0.0
2022,TX,place,14224,"Chandler city, Texas",3308,271,2791,173.0,2947.4,234.0,2493.8,173.0,2752,169,2367,173.0,215,271,73.0,46.6,43.0
2022,TX,place,14236,"Channelview CDP, Texas",43204,32384,5248,4045.0,33605.6,24117.4,4531.4,3581.5,28449,19966,4217,3046.6,28691,32384,1527.0,1375.3,1219.4
2022,TX,place,14260,"Channing city, Texas",244,47,191,0.0,209.8,38.4,167.8,0.0,191,31,160,0.0,42,47,6.0,3.6,0.0
2022,TX,place,14266,"Chaparrito CDP, Texas",202,202,0,0.0,202.0,202.0,0.0,0.0,202,202,0,0.0,186,202,0.0,0.0,0.0
2022,TX,place,14290,"Chapeno CDP, Texas",17,17,0,0.0,17.0,17.0,0.0,0.0,17,17,0,0.0,17,17,0.0,0.0,0.0
2022,TX,place,14404,"Charlotte city, Texas",1324,1203,121,0.0,1212.0,1091.0,121.0,0.0,951,830,121,0.0,1086,1203,0.0,0.0,0.0
2022,TX,place,14584,"Chester town, Texas",262,12,242,0.0,229.2,12.0,210.2,0.0,225,12,206,0.0,10,12,8.0,7.0,7.0
2022,TX,place,14620,"Chico city, Texas",1224,191,1018,0.0,953.8,104.2,837.6,0.0,873,96,765,0.0,177,191,15.0,12.0,12.0
2022,TX,place,14668,"Childress city, Texas",5786,2496,2587,449.0,5047.4,2083.0,2281.6,449.0,4729,1984,2101,449.0,2258,2496,254.0,233.8,195.0
2022,TX,place,14680,"Chillicothe city, Texas",585,187,281,90.0,501.2,145.6,243.6,90.0,454,117,225,90.0,148,187,27.0,22.0,22.0
2022,TX,place,14692,"Chilton CDP, Texas",1095,563,216,273.0,876.8,449.4,197.4,172.4,770,366,174,161.6,502,563,43.0,57.6,68.4
2022,TX,place,14704,"China city, Texas",1022,86,609,272.0,925.2,63.8,555.2,262.4,832,47,506,242.0,86,86,55.0,43.8,37.0
2022,TX,place,14716,"China Grove town, Texas",1660,822,614,153.0,1466.4,664.4,578.0,153.0,1202,534,511,95.0,749,822,71.0,71.0,62.0
2022,TX,place,14740,"China Spring CDP, Texas",1412,251,1161,0.0,1228.6,235.0,993.6,0.0,1008,235,773,0.0,251,251,0.0,-0.0,0.0
2022,TX,place,14776,"Chireno city, Texas",578,83,394,95.0,456.0,64.0,296.8,90.0,402,55,262,81.0,83,83,6.0,5.2,4.0
2022,TX,place,14860,"Christine town, Texas",213,213,0,0.0,183.8,183.8,0.0,0.0,156,156,0,0.0,213,213,0.0,0.0,0.0
2022,TX,place,14872,"Christoval CDP, Texas",189,137,52,0.0,177.0,137.0,40.0,0.0,177,137,40,0.0,137,137,0.0,0.0,0.0
2022,TX,place,14880,"Chula Vista CDP (Cameron County), Texas",121,113,8,0.0,106.2,101.4,4.8,0.0,84,84,0,0.0,113,113,0.0,-0.0,0.0
2022,TX,place,14881,"Chula Vista CDP (Maverick County), Texas",4317,4317,0,0.0,3226.0,3226.0,0.0,0.0,2954,2954,0,0.0,4183,4317,0.0,0.0,0.0
2022,TX,place,14882,"Chula Vista CDP (Zavala County), Texas",416,416,0,0.0,369.2,369.2,0.0,0.0,252,252,0,0.0,416,416,0.0,0.0,0.0
2022,TX,place,14920,"Cibolo city, Texas",32640,9046,15581,4951.0,26802.0,7418.2,12875.0,4135.6,23524,6505,11308,3625.1,5831,9046,3062.0,2373.2,2085.9
2022,TX,place,14927,"Cienegas Terrace CDP, Texas",1653,1562,63,0.0,1446.0,1388.0,30.0,0.0,1251,1193,30,0.0,1562,1562,28.0,28.0,28.0
2022,TX,place,14929,"Cinco Ranch CDP, Texas",18856,5065,9986,306.0,15235.8,3854.6,8380.8,240.4,13243,3218,7481,147.0,1673,5065,3499.0,2760.0,2397.0
2022,TX,place,14986,"Circle D-KC Estates CDP, Texas",2500,429,1991,0.0,2293.0,346.6,1866.4,0.0,2168,297,1791,0.0,429,429,80.0,80.0,80.0
2022,TX,place,15004,"Cisco city, Texas",3901,923,2817,64.0,3385.6,738.2,2496.4,64.0,3045,641,2253,64.0,837,923,97.0,87.0,87.0
2022,TX,place,15028,"Citrus City CDP, Texas",2920,2848,57,0.0,2344.4,2287.4,57.0,0.0,1867,1810,57,0.0,2814,2848,15.0,0.0,0.0
2022,TX,place,15112,"Clarendon city, Texas",1730,117,1288,216.0,1525.8,117.0,1121.6,186.3,1364,117,976,170.2,115,117,109.0,100.9,100.8
2022,TX,place,15160,"Clarksville city, Texas",2868,105,1130,1563.0,2523.8,66.0,962.0,1441.0,2283,42,917,1292.0,105,105,70.0,54.8,32.0
2022,TX,place,15172,"Clarksville City city, Texas",1009,277,659,35.0,845.8,169.4,606.6,35.0,702,116,521,35.0,273,277,38.0,34.8,30.0
2022,TX,place,15196,"Claude city, Texas",1218,180,974,16.0,1059.4,159.0,839.2,16.0,984,159,774,16.0,129,180,48.0,45.2,35.0
2022,TX,place,15232,"Clay CDP, Texas",19,0,0,19.0,19.0,0.0,0.0,19.0,19,0,0,19.0,0,0,0.0,0.0,0.0
2022,TX,place,15328,"Clear Lake Shores city, Texas",1232,134,1029,15.0,1135.2,117.6,953.4,15.0,1049,75,917,15.0,125,134,54.0,49.2,42.0
2022,TX,place,15364,"Cleburne city, Texas",31849,9696,18634,1709.0,26135.4,7230.0,15900.0,1439.4,23341,6049,14656,1321.0,8263,9696,1810.0,1566.0,1315.0
2022,TX,place,15436,"Cleveland city, Texas",7756,2538,3090,1978.0,6499.0,1886.6,2790.0,1687.7,5914,1595,2621,1566.0,2251,2538,150.0,134.7,132.0
2022,TX,place,15472,"Clifton city, Texas",3487,1234,2144,68.0,3139.8,1018.0,2038.6,51.2,2820,790,1972,26.0,1177,1234,41.0,32.0,32.0
2022,TX,place,15544,"Clint town, Texas",1010,776,146,75.0,755.0,596.8,131.2,31.6,661,536,98,31.6,743,776,13.0,-4.6,-4.6
2022,TX,place,15628,"Cloverleaf CDP, Texas",24735,19635,2186,2165.0,19658.8,15077.4,2031.6,1890.5,16283,11973,1962,1723.5,15925,19635,749.0,659.3,624.5
2022,TX,place,15652,"Clute city, Texas",10670,6069,3019,1192.0,9124.8,5234.0,2689.8,972.7,8371,4650,2574,928.5,5021,6069,390.0,228.3,218.5
2022,TX,place,15676,"Clyde city, Texas",3850,814,2841,39.0,3308.0,658.0,2494.4,39.0,2775,533,2114,39.0,795,814,156.0,116.6,89.0
2022,TX,place,15700,"Coahoma town, Texas",756,141,598,12.0,605.6,96.6,494.4,9.6,513,75,427,6.0,141,141,5.0,5.0,5.0
2022,TX,place,15796,"Cockrell Hill city, Texas",3799,3218,406,157.0,3137.8,2646.0,354.0,119.8,2784,2306,354,106.0,3156,3218,18.0,18.0,18.0
2022,TX,place,15820,"Coffee City town, Texas",253,1,155,85.0,244.0,1.0,155.0,76.0,225,1,147,67.0,1,1,12.0,12.0,10.0
2022,TX,place,15892,"Coldspring city, Texas",1221,104,766,276.0,1094.2,73.4,699.4,259.4,991,62,625,254.5,81,104,75.0,62.0,49.5
2022,TX,place,15916,"Coleman city, Texas",3973,1144,2748,30.0,3416.8,950.0,2385.8,30.0,3013,778,2154,30.0,1017,1144,51.0,51.0,51.0
2022,TX,place,15976,"College Station city, Texas",120451,21519,73709,9338.0,107123.6,18281.4,67115.0,7823.1,100522,16258,64204,7127.3,15556,21519,15885.0,13904.1,12932.7
2022,TX,place,15988,"Colleyville city, Texas",25876,2110,19989,982.0,22421.8,1451.0,17953.6,852.3,19838,1080,16050,651.4,734,2110,2795.0,2164.9,2056.6
2022,TX,place,16036,"Collinsville town, Texas",1762,361,1337,16.0,1484.2,278.6,1155.6,15.3,1367,232,1088,14.2,268,361,48.0,34.7,32.8
2022,TX,place,16048,"Colmesneil city, Texas",728,47,666,0.0,589.0,24.2,555.8,0.0,532,19,504,0.0,43,47,15.0,9.0,9.0
2022,TX,place,16110,"Colorado Acres CDP, Texas",74,74,0,0.0,58.0,58.0,0.0,0.0,52,52,0,0.0,74,74,0.0,0.0,0.0
2022,TX,place,16120,"Colorado City city, Texas",3952,1969,1641,222.0,3279.8,1568.8,1369.0,222.0,3142,1448,1352,222.0,1944,1969,120.0,120.0,120.0
2022,TX,place,16168,"Columbus city, Texas",3686,747,2259,595.0,3240.8,620.6,2067.2,495.0,3038,552,1933,495.0,651,747,85.0,58.0,58.0
2022,TX,place,16192,"Comanche city, Texas",4208,2080,1994,45.0,3306.4,1506.2,1724.2,45.0,2951,1295,1591,34.0,2068,2080,89.0,31.0,31.0
2022,TX,place,16204,"Combes town, Texas",3141,2597,399,0.0,2582.2,2148.2,333.2,0.0,2233,1852,318,0.0,2513,2597,145.0,100.8,63.0
2022,TX,place,16216,"Combine city, Texas",2609,687,1720,55.0,2225.8,564.0,1494.0,45.0,1995,498,1343,42.0,519,687,147.0,122.8,112.0
2022,TX,place,16228,"Comfort CDP, Texas",1589,615,962,3.0,1339.2,454.0,873.2,3.0,1257,454,791,3.0,603,615,9.0,9.0,9.0
2022,TX,place,16240,"Commerce city, Texas",9078,1501,4741,2058.0,7825.6,1255.4,4245.4,1781.5,7396,1167,3983,1727.6,1288,1501,778.0,543.3,518.4
2022,TX,place,16252,"Como town, Texas",560,152,396,0.0,463.6,139.2,318.4,0.0,452,134,312,0.0,144,152,12.0,6.0,6.0
2022,TX,place,16300,"Concepcion CDP, Texas",14,14,0,0.0,14.0,14.0,0.0,0.0,14,14,0,0.0,14,14,0.0,0.0,0.0
2022,TX,place,16432,"Conroe city, Texas",92475,26806,49600,10405.0,77086.0,21007.6,43162.4,8294.1,70027,18275,40570,7323.6,17562,26806,5664.0,4621.9,3858.4
2022,TX,place,16468,"Converse city, Texas",28052,12927,8086,4957.0,22433.8,9710.6,7133.4,4020.2,19557,8660,6464,3251.2,9525,12927,2082.0,1569.6,1181.8
2022,TX,place,16540,"Cool city, Texas",122,11,111,0.0,115.6,11.0,104.6,0.0,113,9,104,0.0,11,11,0.0,0.0,0.0
2022,TX,place,16552,"Coolidge town, Texas",850,533,174,120.0,599.0,348.6,150.4,88.0,538,303,141,82.0,533,533,23.0,12.0,12.0
2022,TX,place,16564,"Cooper city, Texas",1910,43,1477,330.0,1610.8,30.0,1231.2,293.6,1470,22,1127,265.0,35,43,60.0,56.0,56.0
2022,TX,place,16612,"Coppell city, Texas",42513,5858,19973,2029.0,35141.6,4865.4,17189.8,1822.8,30685,4082,15716,1504.1,3857,5858,14653.0,11263.6,9382.9
2022,TX,place,16624,"Copperas Cove city, Texas",36436,7056,19548,5137.0,30111.8,5340.4,17033.2,4166.2,26794,4408,15625,3784.8,3447,7056,4695.0,3572.0,2976.2
2022,TX,place,16636,"Copper Canyon town, Texas",2125,111,1882,10.0,1966.0,111.0,1760.2,10.0,1724,106,1547,10.0,51,111,122.0,84.8,61.0
