design,endpoint,outcome,y,x,controls,estimator,n,coef,se,lo,hi,F,hansen_J,hansen_p,ar_lo,ar_hi,ar_kind
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,first stage on Z2_mex,341,1.4366704370242793,0.23528869965185012,0.9755045857066531,1.8978362883419055,37.28311335262296,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,first stage on Z,341,0.28544615368882886,0.1323165841917677,0.026105648672964166,0.5447866587046936,4.653929810186467,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,"first stage on Z+Z2, coefficient on Z",341,-0.007061630685787149,0.17576961054575596,-0.3515700673554688,0.33744680598389454,33.97113391950015,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,"first stage on Z+Z2, coefficient on Z2",341,0.6650785746432174,0.168073305433218,0.33565489599411014,0.9945022532923247,33.97113391950015,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,OLS,341,0.4386364274543668,0.23245336954194185,-0.016972176847839193,0.8942450317565729,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,reduced form on Z2,341,0.35291760710989195,0.19639567190565344,-0.03201790982518876,0.7378531240449726,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,reduced form on Z2_exmex,341,0.48577330462494983,0.27251155505728114,-0.04834934328732121,1.0198959525372209,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z2,341,0.5361927875647372,0.2796659615216706,-0.011952497017737151,1.0843380721472116,,,,-0.05389125577436933,1.0794973514366009,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z2 + baseline level,341,1.99088627881079,0.5352007181386149,0.9418928712591048,3.0398796863624753,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z2_exmex,341,0.4832217875582405,0.2528528322192968,-0.012369763591581151,0.9788133387080622,,,,-0.05347199412953193,0.9695332945022541,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z2_exmex + baseline level,341,1.5203042973688914,0.43943061237185205,0.6590202971200614,2.3815882976177214,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z2_mex,341,0.6796249500399536,0.41416991385007296,-0.13214808110618936,1.4913979811860965,,,,-0.201003487691267,1.5138533809139731,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z2_mex + baseline level,341,4.7786064512396145,2.7351308798844416,-0.5822500733338911,10.139462975813121,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z,341,0.36001559727671584,0.4773354946840873,-0.5755619723040952,1.295593166857527,,,,-2.6150002102154875,2.045273335914394,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z + baseline level,341,2.8719507708565297,4.046440050768229,-5.059071728649199,10.802973270362259,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z+Z2,341,0.5380102594993388,0.28219712276768993,-0.015096101125333439,1.091116620124011,,0.13548281564227166,0.7128136549975859,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,IV with Z+Z2 + baseline level,341,1.9946390957074698,0.5294052917595621,0.957004723858728,3.0322734675562115,,0.10332906252461031,0.7478706230816708,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,level placebo: Z2 on 2000 level,341,5.3301266745447045,0.46487619819448867,4.418969326083507,6.241284023005902,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,level placebo: Z2_exmex on 2000 level,341,7.178984148540744,0.8303649477849994,5.551468850882145,8.806499446199343,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,level placebo: Z on 2000 level,341,2.9379251980675427,0.5154730280540297,1.9275980630816445,3.948252333053441,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_fbemp,none,level placebo: Z2 on 2000 level given lnpop0,341,2.7728556435089686,0.5485911142998302,1.6976170594813014,3.848094227536636,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,first stage on Z2,341,0.1331011213844552,0.05197630861710259,0.031227556494934125,0.23497468627397627,6.557715389453258,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,first stage on Z2_exmex,341,0.2787938086011111,0.0714625794824337,0.13872715281554102,0.4188604643866811,15.219797462557965,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,first stage on Z2_mex,341,-0.0016499513461288584,0.13485971802492694,-0.26597499867498564,0.262675095982728,0.0001496848275124917,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,first stage on Z,341,0.10373267085841671,0.05525097926734072,-0.004559248505571087,0.2120245902224045,3.524935384668533,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,"first stage on Z+Z2, coefficient on Z",341,0.07913828850691149,0.07923747228579259,-0.07616715717324199,0.23444373418706496,3.180772652598759,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,"first stage on Z+Z2, coefficient on Z2",341,0.055920551972800436,0.09451658895542521,-0.12933196237983297,0.24117306632543384,3.180772652598759,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,OLS,341,0.7475404055691997,0.2833744945537465,0.19212639624385652,1.302954414894543,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,reduced form on Z2,341,0.35291760710989195,0.19639567190565344,-0.03201790982518876,0.7378531240449726,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,reduced form on Z2_exmex,341,0.48577330462494983,0.27251155505728114,-0.04834934328732121,1.0198959525372209,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z2,341,2.651499877980111,2.0240584486919144,-1.3156546814560413,6.6186544374162635,,,,-0.20156345819712565,15.968691305272994,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z2 + baseline level,341,6.290502553799944,2.6219868135322555,1.1514083992767228,11.429596708323164,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z2_exmex,341,1.7424106620673583,1.1533634641355368,-0.5181817276382938,4.00300305177301,,,,-0.15896162140965073,5.337348795925805,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z2_exmex + baseline level,341,3.4131941016469343,1.1652017858951398,1.1293986012924604,5.696989602001408,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z2_mex,341,-591.7732508103363,48287.4681826918,-95235.21088888627,94051.6643872656,,,,-inf,inf,unbounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z2_mex + baseline level,341,-10.68364152853384,8.00343549887405,-26.370375106326975,5.003092049259296,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z,341,0.9906721446600688,1.1047120818951917,-1.174563535854507,3.1559078251746446,,,,3.2055161701306254,24.562677484777097,unbounded-gap
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z + baseline level,341,2.627307255842035,1.4692360385045709,-0.2523953796269236,5.507009891310994,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z+Z2,341,1.4726700987611023,1.0339000193615313,-0.553773939187499,3.4991141367097036,,1.1230179707253773,0.2892695336714637,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,IV with Z+Z2 + baseline level,341,4.239313573826573,1.2910917934607435,1.7087736586435156,6.7698534890096305,,2.5435591314436703,0.11074489872211268,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,level placebo: Z2 on 2000 level,341,5.3301266745447045,0.46487619819448867,4.418969326083507,6.241284023005902,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,level placebo: Z2_exmex on 2000 level,341,7.178984148540744,0.8303649477849994,5.551468850882145,8.806499446199343,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,level placebo: Z on 2000 level,341,2.9379251980675427,0.5154730280540297,1.9275980630816445,3.948252333053441,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,d_mexemp,none,level placebo: Z2 on 2000 level given lnpop0,341,2.7728556435089686,0.5485911142998302,1.6976170594813014,3.848094227536636,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,first stage on Z2,341,1.1829961795288575,0.17735499785041312,0.8353803837420478,1.5306119753156673,44.49178413338532,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,first stage on Z2_exmex,341,1.9985434898577226,0.2402830607952366,1.5275886906990588,2.469498289016386,69.18005382996229,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,first stage on Z2_mex,341,1.8403274439936652,0.4987113038223258,0.8628532885019067,2.8178015994854237,13.617324320449658,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,first stage on Z,341,0.7537896797077592,0.2052784610015798,0.35144389614466287,1.1561354632708556,13.48384054622007,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,"first stage on Z+Z2, coefficient on Z",341,0.4088756722516118,0.28989582226868016,-0.15932013939500134,0.977071483898225,15.64097911356416,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,"first stage on Z+Z2, coefficient on Z2",341,0.7842352535809007,0.3362777600378948,0.125130843906627,1.4433396632551745,15.64097911356416,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,OLS,341,0.25176263232310964,0.13300588411942557,-0.008928900550964458,0.5124541651971837,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,reduced form on Z2,341,0.35291760710989195,0.19639567190565344,-0.03201790982518876,0.7378531240449726,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,reduced form on Z2_exmex,341,0.48577330462494983,0.27251155505728114,-0.04834934328732121,1.0198959525372209,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z2,341,0.2983252297995125,0.16204601729648924,-0.019284964101606406,0.6159354237006314,,,,-0.029064295932770656,0.6355534576995564,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z2 + baseline level,341,0.8160951910759456,0.2396487519911994,0.3463836371731948,1.2858067449786965,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z2_exmex,341,0.24306366465887347,0.1325881574223829,-0.01680912388899697,0.502936453206744,,,,-0.025668815281541264,0.5091340856133221,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z2_exmex + baseline level,341,0.5673130539072478,0.17157085170495565,0.23103418456553476,0.9035919232489609,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z2_mex,341,0.5305561666067629,0.32353471106066484,-0.10357186707214017,1.1646842002856659,,,,-0.17493457256204825,1.3244879556013225,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z2_mex + baseline level,341,4.7035484936316685,6.134760240165602,-7.320581577092911,16.727678564356246,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z,341,0.1363312211311623,0.18993048036600818,-0.2359325203862137,0.5085949626485383,,,,-0.3502392919111613,0.5345933551691862,bounded
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z + baseline level,341,0.43834912736916254,0.3601545926847732,-0.26755387429299293,1.144252129031318,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z+Z2,341,0.22961014052438422,0.13502171047469153,-0.03503241200601115,0.4942526930547796,,0.44093370426626655,0.5066721400474108,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,IV with Z+Z2 + baseline level,341,0.6719299342359413,0.1792353452233766,0.3206286575981231,1.0232312108737593,,0.6369752057322726,0.42480824611552637,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,level placebo: Z2 on 2000 level,341,5.3301266745447045,0.46487619819448867,4.418969326083507,6.241284023005902,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,level placebo: Z2_exmex on 2000 level,341,7.178984148540744,0.8303649477849994,5.551468850882145,8.806499446199343,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,level placebo: Z on 2000 level,341,2.9379251980675427,0.5154730280540297,1.9275980630816445,3.948252333053441,,,,,,
FG,2010 ACS,adj_week_ba,d_adj_week_ba,inflow,none,level placebo: Z2 on 2000 level given lnpop0,341,2.7728556435089686,0.5485911142998302,1.6976170594813014,3.848094227536636,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,first stage on Z2,341,0.6581916342305967,0.0841761913034378,0.4932062992758586,0.8231769691853348,61.14010399667508,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,first stage on Z2_exmex,341,1.005280219419747,0.12458229411949415,0.7610989229455385,1.2494615158939555,65.11208860750524,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,first stage on Z2_mex,341,1.4366704370242793,0.23528869965185012,0.9755045857066531,1.8978362883419055,37.28311335262296,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,first stage on Z,341,0.28544615368882886,0.1323165841917677,0.026105648672964166,0.5447866587046936,4.653929810186467,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,"first stage on Z+Z2, coefficient on Z",341,-0.007061630685787149,0.17576961054575596,-0.3515700673554688,0.33744680598389454,33.97113391950015,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,"first stage on Z+Z2, coefficient on Z2",341,0.6650785746432174,0.168073305433218,0.33565489599411014,0.9945022532923247,33.97113391950015,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,OLS,341,0.2630670866239799,0.1994083376665798,-0.12777325520251653,0.6539074284504762,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,reduced form on Z2,341,-0.07594920976638896,0.18016414835255706,-0.4290709405374008,0.27717252100462286,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,reduced form on Z2_exmex,341,-0.05269400847582176,0.25627907092120095,-0.5550009874813756,0.44961297052973215,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z2,341,-0.11539072485351443,0.27990587607164286,-0.6640062419539344,0.4332247922469056,,,,-0.7503988327061626,0.390343986789079,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z2 + baseline level,341,1.1639581313409966,0.4520524381481948,0.2779353525705348,2.0499809101114583,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z2_exmex,341,-0.0524172339790373,0.25746309841843884,-0.5570449068791774,0.4522104389211028,,,,-0.6273460112556264,0.41825805703939756,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z2_exmex + baseline level,341,0.9442552669713322,0.41312909089159927,0.1345222488237977,1.7539882851188668,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z2_mex,341,-0.2859071201194745,0.4163111433382035,-1.1018769610623533,0.5300627208234043,,,,-1.3037523640508222,0.44334032626682984,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z2_mex + baseline level,341,2.159816951411061,0.7638175410189966,0.6627345710138275,3.656899331808294,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z,341,0.18360776920680744,0.3410250907643322,-0.48480140869128363,0.8520169471048985,,,,-3.551336515361944,0.8687751625224298,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z + baseline level,341,2.1976194738368573,1.440663362053593,-0.6260807157881847,5.021319663461899,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z+Z2,341,-0.11847524090553152,0.28080002055396314,-0.6688432811912992,0.43189279938023617,,1.3226008466010444,0.25012581296711656,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,IV with Z+Z2 + baseline level,341,1.1649345346920914,0.4519861118954033,0.27904175537710096,2.0508273140070816,,1.386395667403477,0.23901472937464063,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,level placebo: Z2 on 2000 level,341,3.718590209291233,0.3481729069290501,3.036171311710295,4.401009106872172,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,level placebo: Z2_exmex on 2000 level,341,4.782145749153519,0.6705853285372191,3.4677985052205695,6.096492993086468,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,level placebo: Z on 2000 level,341,1.8781513672583046,0.42968916023107845,1.0359606132053907,2.7203421213112184,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_fbemp,none,level placebo: Z2 on 2000 level given lnpop0,341,2.1730393923877713,0.4370884142111808,1.316346100533857,3.0297326842416856,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,first stage on Z2,341,0.1331011213844552,0.05197630861710259,0.031227556494934125,0.23497468627397627,6.557715389453258,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,first stage on Z2_exmex,341,0.2787938086011111,0.0714625794824337,0.13872715281554102,0.4188604643866811,15.219797462557965,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,first stage on Z2_mex,341,-0.0016499513461288584,0.13485971802492694,-0.26597499867498564,0.262675095982728,0.0001496848275124917,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,first stage on Z,341,0.10373267085841671,0.05525097926734072,-0.004559248505571087,0.2120245902224045,3.524935384668533,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,"first stage on Z+Z2, coefficient on Z",341,0.07913828850691149,0.07923747228579259,-0.07616715717324199,0.23444373418706496,3.180772652598759,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,"first stage on Z+Z2, coefficient on Z2",341,0.055920551972800436,0.09451658895542521,-0.12933196237983297,0.24117306632543384,3.180772652598759,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,OLS,341,0.38537855547648303,0.28539712358299707,-0.1739998067461912,0.9447569176991573,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,reduced form on Z2,341,-0.07594920976638896,0.18016414835255706,-0.4290709405374008,0.27717252100462286,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,reduced form on Z2_exmex,341,-0.05269400847582176,0.25627907092120095,-0.5550009874813756,0.44961297052973215,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z2,341,-0.5706128466567666,1.3217277617088554,-3.161199259606123,2.01997356629259,,,,-4.316934455835014,3.7540964830506325,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z2 + baseline level,341,4.796031572388589,2.8028448100073273,-0.6975442552257727,10.28960740000295,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z2_exmex,341,-0.1890070971813218,0.9182100697595349,-1.9886988339100102,1.6106846395473666,,,,-2.2765372165108335,1.8862769720199097,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z2_exmex + baseline level,341,2.6889100733099074,1.3169284754235333,0.10773026147978237,5.270089885140033,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z2_mex,341,248.94934462400852,20482.741340379198,-39897.223682519216,40395.12237176723,,,,-inf,inf,unbounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z2_mex + baseline level,341,-8.67407685507749,7.637201764781385,-23.642992314049003,6.294838603894025,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z,341,0.5052422835906976,0.9321661979556393,-1.3218034644023553,2.3322880315837504,,,,3.3764387022733406,13.452126626362919,unbounded-gap
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z + baseline level,341,3.768534086025796,1.616886536513494,0.5994364744593481,6.937631697592244,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z+Z2,341,0.19301244705509202,0.9639508017431611,-1.6963311243615036,2.0823560184716876,,1.2122380899255811,0.27088932646401154,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,IV with Z+Z2 + baseline level,341,4.15734326847086,1.5561592450317858,1.1072711482085595,7.2074153887331605,,0.14279370692866294,0.7055193349631053,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,level placebo: Z2 on 2000 level,341,3.718590209291233,0.3481729069290501,3.036171311710295,4.401009106872172,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,level placebo: Z2_exmex on 2000 level,341,4.782145749153519,0.6705853285372191,3.4677985052205695,6.096492993086468,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,level placebo: Z on 2000 level,341,1.8781513672583046,0.42968916023107845,1.0359606132053907,2.7203421213112184,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,d_mexemp,none,level placebo: Z2 on 2000 level given lnpop0,341,2.1730393923877713,0.4370884142111808,1.316346100533857,3.0297326842416856,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,first stage on Z2,341,1.1829961795288575,0.17735499785041312,0.8353803837420478,1.5306119753156673,44.49178413338532,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,first stage on Z2_exmex,341,1.9985434898577226,0.2402830607952366,1.5275886906990588,2.469498289016386,69.18005382996229,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,first stage on Z2_mex,341,1.8403274439936652,0.4987113038223258,0.8628532885019067,2.8178015994854237,13.617324320449658,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,first stage on Z,341,0.7537896797077592,0.2052784610015798,0.35144389614466287,1.1561354632708556,13.48384054622007,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,"first stage on Z+Z2, coefficient on Z",341,0.4088756722516118,0.28989582226868016,-0.15932013939500134,0.977071483898225,15.64097911356416,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,"first stage on Z+Z2, coefficient on Z2",341,0.7842352535809007,0.3362777600378948,0.125130843906627,1.4433396632551745,15.64097911356416,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,OLS,341,0.1969323483114506,0.11011090125076381,-0.018885018140046478,0.41274971476294764,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,reduced form on Z2,341,-0.07594920976638896,0.18016414835255706,-0.4290709405374008,0.27717252100462286,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,reduced form on Z2_exmex,341,-0.05269400847582176,0.25627907092120095,-0.5550009874813756,0.44961297052973215,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z2,341,-0.06420072277548367,0.15512637271827914,-0.36824841330331076,0.23984696775234343,,,,-0.4153816922915195,0.22390526189890514,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z2 + baseline level,341,0.47641322311335826,0.19349543470582808,0.09716217108993525,0.8556642751367813,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z2_exmex,341,-0.026366205560816786,0.12927652657496708,-0.2797481976477523,0.22701578652611867,,,,-0.30947398131413495,0.21373527504670747,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z2_exmex + baseline level,341,0.3655464449532142,0.1633935814759345,0.04529502526038259,0.6857978646460459,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z2_mex,341,-0.2231963168027442,0.3354492267843552,-0.8806768013000803,0.4342841676945919,,,,-1.2901762354508983,0.34112972229809424,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z2_mex + baseline level,341,1.1940964448597378,0.5274540454448339,0.16028651578786346,2.227906373931612,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z,341,0.06952885256771907,0.13441618880914366,-0.19392687749820248,0.3329845826336406,,,,-0.3755809095469594,0.28758157092555453,bounded
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z + baseline level,341,0.5029375301965594,0.1980502751308757,0.11475899094004305,0.8911160694530758,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z+Z2,341,-0.007474922951329344,0.1296103906801553,-0.26151128868443374,0.24656144278177505,,1.4442574864491005,0.22945162724381962,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,IV with Z+Z2 + baseline level,341,0.4856072685942557,0.1658684949965056,0.1605050184011047,0.8107095187874067,,0.017709748695363632,0.8941317098462386,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,level placebo: Z2 on 2000 level,341,3.718590209291233,0.3481729069290501,3.036171311710295,4.401009106872172,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,level placebo: Z2_exmex on 2000 level,341,4.782145749153519,0.6705853285372191,3.4677985052205695,6.096492993086468,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,level placebo: Z on 2000 level,341,1.8781513672583046,0.42968916023107845,1.0359606132053907,2.7203421213112184,,,,,,
FG,2010 ACS,adj_week_hsl,d_adj_week_hsl,inflow,none,level placebo: Z2 on 2000 level given lnpop0,341,2.1730393923877713,0.4370884142111808,1.316346100533857,3.0297326842416856,,,,,,
FG,2010 ACS,adj_week_somecol,d_adj_week_somecol,d_fbemp,none,first stage on Z2,341,0.6581916342305967,0.0841761913034378,0.4932062992758586,0.8231769691853348,61.14010399667508,,,,,
FG,2010 ACS,adj_week_somecol,d_adj_week_somecol,d_fbemp,none,first stage on Z2_exmex,341,1.005280219419747,0.12458229411949415,0.7610989229455385,1.2494615158939555,65.11208860750524,,,,,
FG,2010 ACS,adj_week_somecol,d_adj_week_somecol,d_fbemp,none,first stage on Z2_mex,341,1.4366704370242793,0.23528869965185012,0.9755045857066531,1.8978362883419055,37.28311335262296,,,,,
