approach,f_beta,f_vot,f_tau,f_nhts,f_pi_source,f_fill_in,note,is_central,umr_eq_a4_hours_per_other_car_commuter,others_passenger_hours_m,others_truck_person_hours_m,time_bn,fuel_bn,total_bn,usd_per_other_commuter,hours_per_other_commuter,usd_per_other_car_commuter,usd_per_other_resident,f_variant,f_theta,f_sigma,f_hours,areas_at_free_flow_cap,uncapped_others_passenger_hours_m,f_elasticity,f_share,f_residual,f_elasticity_value
"A1 BPR, DT fill-in",central,high,central,2017 southwest,acs,DT 0.48,,False,13.146459850517461,1472.8624601442968,91.36695045956819,40.601063825223044,2.048886212153417,42.649950037376456,483.91900880292104,16.71153521144672,549.1414280909852,205.2430400992621,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2017 southwest,acs,DT 0.44,,False,12.275050486776209,1375.6899728391304,85.65150012055877,37.936362647768625,1.9172748227309002,39.85363747049952,452.191215347586,15.60898729056003,513.1373747446655,191.78643131564962,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2017 southwest,acs,DT 0.32,,False,9.454454929154243,1060.7155886233395,66.89361659005314,29.288653872779026,1.487310228202619,30.775964100981643,349.1932353883114,12.035194316021014,396.257366362194,148.10222353216568,,,,,,,,,,
"A1 BPR, trips fixed",central,high,central,2022 national,nhts,trips fixed,,False,21.126252538309135,2345.4707211990426,139.07743660469748,64.36855784348009,3.2240174463545928,67.59257528983468,766.9254479320294,26.61240788287526,870.291367058551,325.273666873381,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2022 national,nhts,DT 0.48,,False,12.387960713675753,1377.066548807578,84.20166219546304,37.90570648309728,1.9285399594910224,39.83424644258831,451.97119898184025,15.624606330620084,512.8877046571278,191.6931164696613,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2022 national,nhts,DT 0.44,,False,11.55256347089178,1284.3619920985045,78.81468866061459,35.36646174670689,1.8019294727971276,37.168391219504,421.72361332144675,14.57275287815755,478.56336094733666,178.8643035409047,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2022 national,nhts,DT 0.32,,False,8.862905522681189,985.7332955604257,61.25632406515116,27.17763059002597,1.3910534925553601,28.568684082581335,324.14878029003586,11.18442293399181,367.83742916557816,137.480197927685,,,,,,,,,,
"A1 BPR, trips fixed",central,high,central,2022 national,acs,trips fixed,,False,20.89298269281393,2335.1690718923965,138.25865874755542,64.07655026981494,3.20915323006554,67.2857034998805,763.4435894000951,26.495522308164414,866.3402249627549,323.7969172163309,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2022 national,acs,DT 0.48,,False,12.212783898660003,1369.5647044392088,83.61993825784383,37.693710416719775,1.9174616587940796,39.61117207551385,449.4401309147168,15.53948817484842,510.01550020206014,190.61962256811023,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2022 national,acs,DT 0.44,,False,11.385885386114758,1277.245369988595,78.2631973630089,35.165367878297,1.7913980295793646,36.95676590787637,419.3224496401128,14.492005568619453,475.83856934158894,177.84590557602203,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2022 national,acs,DT 0.32,,False,8.726989376006333,979.9852370842856,60.810844167902516,27.01520619066184,1.3824897367463944,28.397695927408233,322.2086978633063,11.119203754183221,365.63586316992956,136.65735689837695,,,,,,,,,,
"A1 BPR, trips fixed",central,high,central,2017 national,nhts,trips fixed,,False,23.68954932512193,2580.177459090675,158.26999824612417,71.04552844187047,3.512599563171115,74.55812800504158,845.9586792196027,29.275460286461904,959.9766670910161,358.79378152739275,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2017 national,nhts,DT 0.48,,False,14.410038698226122,1560.6312574875856,99.01588195630599,43.11900825592638,2.168660069233565,45.28766832515994,513.8473444330193,17.707386071224217,583.1034933732598,217.93645052144709,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2017 national,nhts,DT 0.44,,False,13.4865992985742,1459.809712827799,92.97401325643541,40.34924582556736,2.032590284918927,42.38183611048628,480.87690850425133,16.563434861082435,545.6893146752714,203.95280371212291,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2017 national,nhts,DT 0.32,,False,10.46699527976367,1130.9359405730254,72.99601451411834,31.302392810471382,1.584928404243245,32.88732121471463,373.1493207016886,12.831935298917946,423.4422437097482,158.26264229884657,,,,,,,,,,
"A1 BPR, trips fixed",central,high,central,2017 national,acs,trips fixed,,False,22.885477748160927,2553.761212080167,155.37263541843038,70.26109118813189,3.4738638744711956,73.73495506260306,836.6187143655023,28.975733696901646,949.3778653390702,354.83245174657293,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2017 national,acs,DT 0.48,,False,13.736371567015773,1537.9165608182666,96.68224566345913,42.4515380636255,2.134244740292047,44.58578280391756,505.8835427067552,17.449658371945723,574.06633349022,214.55878845958773,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2017 national,acs,DT 0.44,,False,12.83889119274825,1437.917132943062,90.7339873125655,39.70634230753955,1.9993252509040713,41.70566755844361,473.204899153679,16.315035143177106,536.9832748329379,200.69889862854993,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,central,2017 national,acs,DT 0.32,,False,9.921068645273152,1112.3419790764187,71.11317652336922,30.757236697380677,1.5564167090732242,32.3136534064539,366.64031525356046,12.62096268560252,416.05595699189627,155.50199838551657,,,,,,,,,,
"A1 BPR, trips fixed",central,high,high,2017 southwest,nhts,trips fixed,,False,22.9117139546139,2524.9695481525864,148.342110754281,69.23306423607231,3.420096128265879,72.65316036433819,824.344350206721,28.649054921020046,935.4491670642583,349.62656446087703,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 southwest,nhts,DT 0.48,,False,13.698821118098078,1507.800028838086,91.44234623750523,41.47067766248542,2.0825813727918474,43.553259035277264,494.16822115894587,17.107947249385006,560.7720253760929,209.59000615000087,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 southwest,nhts,DT 0.44,,False,12.79904182687597,1408.6006182688684,85.73902842366098,38.75626294730106,1.9492206438623685,40.70548359116343,461.85651460357667,15.982401254737393,524.1053593450039,195.88574414834005,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 southwest,nhts,DT 0.32,,False,9.87852509898262,1086.7848659692,67.00461521124082,29.939977563376306,1.5131282291180916,31.45310579249439,356.8762862685309,12.33098408464587,404.9759359073256,151.36081162481852,,,,,,,,,,
"A1 BPR, trips fixed",central,high,high,2017 southwest,acs,trips fixed,,False,22.448000606172457,2505.9469128445035,146.68031861790783,68.6871571516049,3.3929501812484504,72.08010733285333,817.8423201986051,28.433218447236612,928.0707959335608,346.86887901887815,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 southwest,acs,DT 0.48,,False,13.328538262796853,1492.8886274936349,90.19068655531542,41.045031899666476,2.060705603454407,43.10573750312089,489.0905088505073,16.938758058022632,555.009940940954,207.43641207335693,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 southwest,acs,DT 0.44,,False,12.444742699942246,1394.3589670229449,84.54580960689196,38.34983449290981,1.928275815143926,40.27811030805373,457.007410316935,15.820811247044428,518.602694633577,193.8291088696172,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 southwest,acs,DT 0.32,,False,9.58448708507004,1075.034599064133,66.0236379997156,29.60480485581152,1.4957104138506698,31.10051526966219,352.8756894056334,12.197662064130334,400.43614012632844,149.6640511185846,,,,,,,,,,
"A1 BPR, trips fixed",central,high,high,2022 national,nhts,trips fixed,,False,21.449827433741074,2381.158461217744,137.5362422428246,65.18453294438449,3.247662654487839,68.43219559887231,776.4520294957645,27.017331587618912,881.1019376490219,329.3141458095801,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2022 national,nhts,DT 0.48,,False,12.57272251568766,1397.4584926146756,83.22315762224149,38.36758067048953,1.9418721268316508,40.309452797321185,457.36303151523487,15.855979385595473,519.0062463212382,193.9799373647477,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2022 national,nhts,DT 0.44,,False,11.724556157317133,1303.346209789746,77.89558741242354,35.79608714837946,1.8143303274525313,37.610417475831994,426.73897459712583,14.78815345424248,484.2546907013209,180.99145287104332,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2022 national,nhts,DT 0.32,,False,8.994194326802752,1000.2288430289202,60.53485521917243,27.50479491460729,1.400498573100921,28.905293487708217,327.968050641818,11.348893723684697,372.1714593175067,139.10005299372145,,,,,,,,,,
"A1 BPR, trips fixed",central,high,high,2022 national,acs,trips fixed,,False,21.219098115464863,2370.9622273248947,136.74303766668802,64.89628180967279,3.2330388660904337,68.12932067576321,773.015520602934,26.901642087522752,877.2022573993775,327.8566301516657,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2022 national,acs,DT 0.48,,False,12.398469657642087,1389.99398095725,82.65744476918343,38.15722570147349,1.9309174018577608,40.08814310333125,454.851985953394,15.771284817857557,516.1567629970724,192.91493554509432,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2022 national,acs,DT 0.44,,False,11.558688520052277,1296.2622474221812,77.35911214672598,35.59647405072129,1.8039124747086392,37.40038652542993,424.3559010121057,14.70777671184759,481.55042736816296,179.98072740154853,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2022 national,acs,DT 0.32,,False,8.858772995965364,994.5005558913291,60.1011002028206,27.34338466238904,1.3920178217283175,28.73540248411736,326.040416823017,11.28389887535938,369.98401974841136,138.28249175315858,,,,,,,,,,
"A1 BPR, trips fixed",central,high,high,2017 national,nhts,trips fixed,,False,23.98685954574945,2613.5830373058775,156.12449951265114,71.77791565706626,3.5306738570696794,75.3085895141359,854.4736385409481,29.654489905118492,969.6392693794179,362.4052043184867,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 national,nhts,DT 0.48,,False,14.585352646812634,1580.2177707493765,97.62818830510521,43.54262761710897,2.1788698131815885,45.72149743029055,518.7696983949977,17.929620471856452,588.689280323305,220.02415295351364,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 national,nhts,DT 0.44,,False,13.650356397468673,1478.0941475452428,91.66821850910851,40.74424106669383,2.0420966532824067,42.786337719976245,485.46650398448105,16.770895491569295,550.8974940824161,205.8993743407874,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 national,nhts,DT 0.32,,False,10.593429484905442,1145.0251151035975,71.96518971414181,31.605657691242165,1.5922006558448794,33.197858347087035,376.67276729804945,12.991795260482045,427.4405790934196,159.75703057025052,,,,,,,,,,
"A1 BPR, trips fixed",central,high,high,2017 national,acs,trips fixed,,False,23.193394920630382,2587.53610591496,153.31876467015175,71.00672970786124,3.492773836297745,74.499503544159,845.2935086630829,29.35895368033969,959.2218451007931,358.51166484108535,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 national,acs,DT 0.48,,False,13.915822606486225,1557.6494222406525,95.35913919812657,42.88167211893423,2.1449442766149596,45.026616395549205,510.88537165432643,17.673553282303132,579.7423070340795,216.68019836616594,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 national,acs,DT 0.44,,False,13.006299029980848,1456.3309213530056,89.48947200049585,40.10728307135204,2.0092876742205616,42.11657074557261,477.8671288363672,16.52396345910333,542.2738780526231,202.67627537199098,,,,,,,,,,
"A1 BPR, DT fill-in",central,high,high,2017 national,acs,DT 0.32,,False,10.04976940893981,1126.511887828681,70.13200059586217,31.064721905593895,1.5640361819366386,32.628758087530535,370.21558661500717,12.781738681640345,420.11310206270963,157.01836693077863,,,,,,,,,,
"A1 BPR, trips fixed",high,low,low,2017 southwest,nhts,trips fixed,,False,27.83101040817923,3068.9022676420514,186.80656255139013,50.43947363509006,4.167811395365586,54.60728503045564,619.5904853862335,34.820677214601766,703.0986545005692,262.78495476303425,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2017 southwest,nhts,DT 0.48,,False,17.718680908720465,1951.0495480592094,122.60934927313289,32.18142759722876,2.711144263077161,34.89257186030592,395.9014904924049,22.1371880294066,449.260942260048,167.91244817907597,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2017 southwest,nhts,DT 0.44,,False,16.66231212435396,1834.4651917852548,115.72299906379756,30.271548230441077,2.5549932052437008,32.826541435684774,372.4596952649035,20.814387273940834,422.6596708198325,157.97015364144565,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2017 southwest,nhts,DT 0.32,,False,13.136686199779023,1445.6244538830688,92.45633661806777,23.892676407258715,2.0287904511373496,25.92146685839607,294.1126669044138,16.40248469719875,333.7530598830304,124.74107606660965,,,,,,,,,,
"A1 BPR, trips fixed",high,low,low,2017 southwest,acs,trips fixed,,False,27.35141789252409,3049.070534646013,184.92909829952345,50.093557467370324,4.139729281778521,54.23328674914884,615.3469897332402,34.59566047798481,698.283222123265,260.9851743604772,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2017 southwest,acs,DT 0.48,,False,17.279676253643938,1933.2177024991884,121.02396377342373,31.87345555751969,2.684963910053293,34.55841946757298,392.110098133475,21.934862610010565,444.95854748620707,166.30441691805808,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2017 southwest,acs,DT 0.44,,False,16.23612947747675,1817.1915398764002,114.19324647340181,29.97339559849003,2.529550413244794,32.50294601173482,368.78808541134464,20.618395285607576,418.4932027917139,156.41292535593783,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2017 southwest,acs,DT 0.32,,False,12.765912507953368,1430.70524688668,91.14766878981963,23.635537403078807,2.006587518069061,25.642124921147868,290.94317026322733,16.233206940589636,330.15637969438427,123.3968074712703,,,,,,,,,,
"A1 BPR, trips fixed",high,low,low,2022 national,nhts,trips fixed,,False,26.28440259118842,2916.337703917384,174.6525065238139,47.84655325674509,3.990371698962183,51.83692495570726,588.1571566197388,33.089634331986645,667.4287536814508,249.45323635743975,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2022 national,nhts,DT 0.48,,False,16.367308252430693,1818.4776350873212,112.25028271820261,29.93431940964337,2.5436964350474103,32.47801584469077,368.5052203267508,20.632987704101613,418.1722132589919,156.2929546814161,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2022 national,nhts,DT 0.44,,False,15.355462647158264,1706.314074271886,105.71563479561041,28.099559631669845,2.392023808485384,30.491583440155225,345.9665678918844,19.360346607780404,392.59580985226086,146.73370724264362,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2022 national,nhts,DT 0.32,,False,12.012939809614423,1335.561561539671,83.86055226890201,22.02723095302488,1.8858670939576458,23.913098046982523,271.32511747755103,15.15367840968555,307.8942132427291,115.07626473309527,,,,,,,,,,
"A1 BPR, trips fixed",high,low,low,2022 national,acs,trips fixed,,False,26.038602401896192,2905.3071634716944,173.7290491085017,47.65775111609332,3.9746400408132905,51.632391156906614,585.8364553505564,32.964478541783826,664.7952691810509,248.468964661175,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2022 national,acs,DT 0.48,,False,16.15534073868095,1809.2660801787413,111.5144747344264,29.777705193380744,2.530157836031852,32.3078630294126,366.57461591473435,20.528470664410186,415.98140272126153,155.47413353253933,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2022 national,acs,DT 0.44,,False,15.151011193278027,1697.4612613379045,105.01022671413857,27.949096676828205,2.3789772614158045,30.32807393824401,344.1113404877399,19.25989996115184,390.49053560675105,145.9468555059367,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2022 national,acs,DT 0.32,,False,11.838782726209347,1328.110696799399,83.26986231824513,21.90068521712749,1.8747907691107597,23.775475986238252,269.7636166747032,15.06913868392556,306.12225395771935,114.41399033166864,,,,,,,,,,
"A1 BPR, trips fixed",high,low,low,2017 national,nhts,trips fixed,,False,28.931588871809527,3160.126602592636,195.3753691624113,52.02865235130342,4.278205267405358,56.3068576187088,638.8743410900577,35.855735631066636,724.9815809152478,270.963755548891,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2017 national,nhts,DT 0.48,,False,18.751081419979645,2035.6389583777968,130.2368277216661,33.645545812082624,2.8225097387530496,36.46805555083568,413.77739668310824,23.09696461907954,469.5461562636606,175.49409978682127,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2017 national,nhts,DT 0.44,,False,17.668549744721528,1916.8322868863731,123.13046779155209,31.696616883722047,2.664197785546563,34.3608146692686,389.86801536324066,21.74894881467836,442.4142776560337,165.35348943733067,,,,,,,,,,
"A1 BPR, DT fill-in",high,low,low,2017 national,nhts,DT 0.32,,False,14.024453900022213,1518.0859057716505,98.93292879346878,25.145170486096482,2.1269615315585946,27.272132017655082,309.43771522265257,17.22465386606327,351.14361236382433,131.24084038519703,,,,,,,,,,
