area_group,name,state,size,pop_k,auto_commuters_k,freeway_dvmt_k,arterial_dvmt_k,vot,commercial_vot,gas_price,diesel_price,fuel_kgal,delay_kph,delay_per_auto_commuter,tti,cost_musd,cost_per_auto_commuter,truck_delay_kph,truck_fuel_kgal,truck_cost_musd,ua,ua_name,match,ua_pop20,acs_group_car_commuters,acs_other_car_commuters,acs_group_car_person_minutes,acs_other_car_person_minutes,acs_group_carpool_2,acs_other_carpool_2,acs_group_carpool_3,acs_other_carpool_3,acs_group_carpool_4,acs_other_carpool_4,acs_group_carpool_5_6,acs_other_carpool_5_6,acs_group_carpool_7plus,acs_other_carpool_7plus,acs_group_carpooled,acs_other_carpooled,acs_group_commuter_minutes,acs_other_commuter_minutes,acs_group_commuters,acs_other_commuters,acs_group_drove_alone,acs_other_drove_alone,acs_group_means_bicycle,acs_other_means_bicycle,acs_group_means_bus,acs_other_means_bus,acs_group_means_car_truck_van,acs_other_means_car_truck_van,acs_group_means_commuter_rail,acs_other_means_commuter_rail,acs_group_means_ferry,acs_other_means_ferry,acs_group_means_light_rail,acs_other_means_light_rail,acs_group_means_motorcycle,acs_other_means_motorcycle,acs_group_means_other,acs_other_means_other,acs_group_means_subway,acs_other_means_subway,acs_group_means_taxi_ridehail,acs_other_means_taxi_ridehail,acs_group_means_walked,acs_other_means_walked,acs_group_means_worked_from_home,acs_other_means_worked_from_home,acs_group_personal_income,acs_other_personal_income,acs_group_persons,acs_other_persons,acs_group_transit_commuters,acs_other_transit_commuters,acs_group_transit_minutes,acs_other_transit_minutes,acs_group_vehicle_minutes,acs_other_vehicle_minutes,acs_group_vehicle_minutes_peak,acs_other_vehicle_minutes_peak,acs_group_vehicles,acs_other_vehicles,acs_group_vehicles_before_6am,acs_other_vehicles_before_6am,acs_group_vehicles_narrow_peak,acs_other_vehicles_narrow_peak,acs_group_vehicles_peak,acs_other_vehicles_peak,acs_group_workers,acs_other_workers,in_scope,s,c_commute,phi_commute_route,phi_population_route,q,persons,other_persons,group_persons,other_commuters,other_car_commuters,urbansize,h_other_2022,h_other_2017,passenger_delay_ph,truck_delay_ph,passenger_fuel_gal,truck_fuel_gal,w_truck
393,Lafayette-Louisville-Erie CO,CO,Oth,103,57,,,24.01,80.15999999999998,3.12,3.66,454,1604,23,1.14,42,368,38,50,3,46126,"Lafayette--Erie--Louisville, CO",first_city,96485.0,6153.098623856228,33055.8539298087,173047.05546788627,859331.8692109177,670.6405074867761,2090.9168414720903,299.4990540371705,492.1489834771968,5.643564356435643,215.39583490839036,88.47763837477638,23.687037186281373,0.0,33.07122970297029,1064.2607642551586,2855.219926746929,183056.20040261408,928937.6146962229,6528.844636675837,35831.19871650508,5088.83785960107,30200.63400306177,18.874399600039997,576.9021785254148,145.57121275872413,620.2420380208514,6153.098623856228,33055.8539298087,0.0,12.622337766223378,0.0,0.0,0.0,54.72028712871287,5.108910891089109,89.0700295905063,34.15310449153104,351.018700040986,0.0,5.02970297029703,14.44925507449255,172.96392673267326,157.5891300037323,892.7755859207149,946.7204268204862,12911.218387836563,459401867.36237913,5853091862.753632,14303.664468470084,88318.41490316662,145.57121275872413,692.6143658860847,5626.102380761924,27152.78037111635,157643.494757317,819668.1141651843,110284.672974463,581848.5335247536,5562.655716086493,31734.88138895078,947.9876136473481,3964.461398005942,2472.537492910428,15121.90909374464,3816.544573944602,22179.979712269193,7475.565063496323,48742.41710434164,True,0.14456792655932765,0.16730481692693108,0.14737880452004853,0.1287395806681023,1.003682644423864,103000.0,88109.50356438926,14890.496435610748,35719.338827642765,32947.80530809748,1,288.4986958715603,326.3128586241594,1566000.0,38000.0,404000.0,50000.0,0.030940594059405944
393,Lake Charles LA,LA,Oth,147,80,,,24.01,80.15999999999998,3.18,3.7400000000000007,3477,7042,66,1.15,244,1350,1349,2132,103,46531,"Lake Charles, LA",exact,162501.0,1256.7081815518447,59268.48431157884,38400.210664333565,1364824.8378650635,345.6159384061594,4572.747582941705,0.0,956.9003307169284,36.96080391960804,150.9249226977302,0.0,101.37726642335767,0.0,156.16129999999998,382.57674232576744,5938.111402779721,38451.643264333565,1421709.5684767324,1282.4244815518448,60982.97679942006,874.1314392260774,53330.372908799116,0.0,41.369699999999995,0.0,177.7779,1256.7081815518447,59268.48431157884,0.0,0.0,0.0,134.22607739226078,0.0,0.0,0.0,57.71072892710729,0.0,950.1104767523248,0.0,0.0,0.0,40.2029797020298,25.716299999999997,313.09462506749327,35.0338,4578.497833346665,73880618.61125734,5266053875.242355,4534.354134746525,150670.3716590441,0.0,312.00397739226077,0.0,9142.360208729126,35368.77630776922,1278239.9488120917,32006.015178032194,675912.5273941117,1056.1796094090591,56109.59446024005,68.9495,13318.80802719728,388.40528586141386,19545.226559084495,786.2152108989101,33872.438523535384,1317.4582815518447,65561.47463276672,True,0.030302324410153313,0.02792668963109001,0.02411978675015883,0.02659564673285095,0.9471361084411073,147000.0,142545.55831170746,4454.441688292537,57713.986541411374,56091.03504388201,1,288.4986958715603,326.3128586241594,5693000.0,1349000.0,1345000.0,2132000.0,0.23768077129084095
393,Lake Havasu City AZ,AZ,Oth,58,32,,,24.01,80.15999999999998,4.13,4.08,131,379,9,1.1,11,120,31,48,2,46747,"Lake Havasu City, AZ",exact,59017.0,4676.01399860014,18885.014498550147,89780.85631436858,388743.9620037997,264.21097890210984,1777.7872212778725,87.29947005299472,263.054694530547,150.31696830316972,146.26997300269974,0.0,0.0,0.0,0.0,501.82741725827424,2187.111888811119,90156.64873512651,393905.0372962704,4707.811818818119,19546.987301269877,4174.186581341866,16697.90260973903,0.0,56.07979202079793,0.0,0.0,4676.01399860014,18885.014498550147,0.0,0.0,0.0,6.3595640435956415,0.0,0.0,0.0,45.67323267673233,0.0,322.025197480252,0.0,0.0,0.0,0.0,31.797820217978206,231.8350164983502,463.6700329967004,2321.240875912409,324979788.9681817,2635932806.477085,9761.352664733527,55517.259674032604,0.0,6.3595640435956415,0.0,127.19128087191282,84136.50233310004,363221.58614138595,54071.42242442424,205845.93535646438,4372.971136219712,17756.72184448222,783.9608039196082,3363.1976302369767,2019.932440089325,6121.754891177549,2939.9493717294945,11284.709145752095,5171.4818518148195,21868.228177182285,True,0.15509740740613656,0.19507185253940432,0.1725239650124086,0.13830260442008857,0.8884992790442072,58000.0,49004.35037044408,8995.649629555921,17211.851338864577,16624.74016636346,1,288.4986958715603,326.3128586241594,348000.0,31000.0,83000.0,48000.0,0.10491403817517261
393,Lake Jackson-Angleton TX,TX,Oth,85,46,,,24.01,80.15999999999998,3.27,3.67,441,1389,21,1.08,39,367,97,117,7,46801,"Lake Jackson, TX",first_city,56054.0,8495.257965066507,15906.31551271127,218319.48174132413,420620.02729490947,496.328001860186,678.2479225322533,127.7460404740474,1.2308,305.6952078107811,49.6018601860186,76.49437361736175,0.3604,0.0,0.16829999999999998,1006.2636237623761,729.6092827182719,222496.4558569257,425731.21488057805,8667.856239043904,16201.910200480048,7488.99434130413,15176.706229993,0.0,0.016999999999999998,0.0,0.3332,8495.257965066507,15906.31551271127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.32266715671568,237.73878088808883,0.0,0.0,41.068206820682065,0.1343,0.2074,57.37140688068807,485.9652351535153,993.0447570257026,593394926.7506247,1630819323.071779,18114.492800980097,38322.3453230123,0.0,0.3332,0.0,14.994,210442.59621477316,412420.60366536083,81145.11539573125,256740.4443810574,7912.505965889089,15528.87134582944,3776.952486925359,2942.9283509750976,1587.571255012168,7116.245321114969,3432.9766535645235,11087.974319256782,9153.821474197419,17194.95495750575,True,0.3329116188374939,0.3504341541865253,0.3170005976782634,0.30378515040948123,1.506108471442961,85000.0,56702.51239881302,28297.48760118698,23916.106510200898,23480.580876426327,1,288.4986958715603,326.3128586241594,1292000.0,97000.0,324000.0,117000.0,0.08990471953434917
393,Lakeland FL,FL,Oth,300,161,,,24.01,80.15999999999998,3.64,3.95,2364,6596,31,1.12,187,507,425,589,32,46828,"Lakeland, FL",exact,277915.0,6830.926146575343,108292.71694759524,205479.6851208179,3142048.7150074197,1112.762403309669,8689.198904989502,532.7103,1873.4500565043497,6.4034,492.0541840615939,103.18280000000001,47.452200000000005,3.1609000000000003,109.4518,1758.219803309669,11211.607145555445,213085.42173077693,3293790.8082962907,7210.890849065094,114673.14546981303,5072.706343265674,97081.1098020398,0.0,293.2314,107.6531,830.0595999999999,6830.926146575343,108292.71694759524,0.0,1.4989000000000001,0.0,0.0,0.0,0.0,0.365,168.36516391360865,42.8316,1400.4701622737728,0.0,0.0,0.0,1090.1599466253376,229.11500248975108,2596.6433494050593,459.4076,16489.617460863912,341846741.99325687,10733305367.383688,16695.705750024998,285639.06809639034,107.6531,831.5584999999999,5382.655000000001,32737.318,167095.98262748242,3002229.022489297,119807.371774154,1848025.5569532407,5826.300021706222,103452.26134468558,760.0811689743525,19832.845426334366,2267.010333812095,41434.426633215015,4076.798430239119,68455.49816900876,7670.298449065094,131162.76293067692,True,0.05727724611017984,0.05468455470184446,0.04740797234294009,0.05044255380244571,0.9922775213161508,300000.0,282816.82616694603,17183.173833053952,113521.3606787817,107204.23305962514,2,293.6911726184126,351.3603531069761,6171000.0,425000.0,1775000.0,589000.0,0.08308960382876894
393,Lancaster PA,PA,Oth,430,229,,,24.01,80.15999999999998,3.75,4.509999999999999,3415,11242,38,1.16,313,658,633,770,48,47530,"Lancaster--Manheim, PA",first_city,394530.0,1147.1289873412659,166994.31387631237,23591.892707239276,4264872.1619325075,0.040400000000000005,15748.464702839716,0.0,2246.669869553045,0.0,2075.9075503849613,0.0,968.995794380562,0.0,233.3837,0.040400000000000005,21273.421617158285,26534.07627376263,4524483.208330837,1294.332805109489,182595.08886159383,1147.088587341266,145720.8922591541,0.0,1188.8629056394361,0.0172,2157.0098000000003,1147.1289873412659,166994.31387631237,0.0,122.62453754624538,0.0,0.0728,0.0,0.0,0.0,345.8328211578842,146.36430000000001,3648.908657774223,0.0,98.8686,0.0,1141.2808514148587,0.8223177682231777,6897.314011748825,223.19609611038896,23219.5967630137,77074350.53816895,17964606605.09652,3703.4354076892314,401829.7653757125,0.0172,2378.5757375462454,2.5628,103216.4875650435,23591.468707239277,3943154.9533818215,16268.383507239278,2733944.811734889,1147.108787341266,156562.08769959898,0.07640000000000001,20659.59109945739,107.66675690430958,68747.37258012776,643.6774873412659,111413.0790690932,1517.528901219878,205814.68562460755,True,0.009472046196843845,0.006168591185365893,0.005311496278943446,0.00829160762751711,1.0603324195635122,430000.0,425927.02013535716,4072.979864642853,193560.42859830774,177024.22856846853,2,293.6911726184126,351.3603531069761,10609000.0,633000.0,2645000.0,770000.0,0.07279342766196249
393,Lansing MI,MI,Oth,321,170,,,24.01,80.15999999999998,3.65,4.08,1912,6455,29,1.1,175,488,272,337,20,47719,"Lansing, MI",exact,318300.0,7213.4953,125909.2065,159659.8111,2670718.3712999998,728.5006,11701.8269,239.16340000000002,1719.9065,318.0,455.97839999999997,0.0,140.26600000000002,0.0,93.16720000000001,1285.664,14111.145,165539.8111,2906103.4495,7507.4953,138769.9605,5927.8313,111798.06150000001,0.0,2793.7823000000003,294.0,4578.2119,7213.4953,125909.2065,0.0,0.0,0.0,12.705,0.0,0.0,0.0,17.787,0.0,837.354,0.0,0.0,0.0,176.0,0.0,4444.9138,1046.8173,20024.4626,474400843.79051554,12045372831.929495,16995.3742,306630.5854,294.0,4590.9169,5880.0,112761.187,145308.23401666665,2471264.767066667,96342.65861666667,1606667.7898333333,6451.302733333334,118567.42863666666,1443.2976,11956.446716666667,2593.73715,48667.481003333334,3839.7125333333333,78315.26800333333,8554.3126,158794.4231,True,0.05446942974471421,0.05760004428867807,0.0499560147467384,0.04795274172112697,0.9918858190386035,321000.0,303515.31305194675,17484.68694805326,137366.89092878107,124621.34151872068,2,293.6911726184126,351.3603531069761,6183000.0,272000.0,1575000.0,337000.0,0.054716480121019984
393,Las Cruces NM,NM,Oth,139,75,,,24.01,80.15999999999998,3.27,3.8,860,2973,30,1.11,82,482,168,196,13,47935,"Las Cruces, NM",exact,139338.0,32714.559100000002,26001.1909,640408.4217000001,447596.5262,3004.0093,2491.0398000000005,740.5514000000001,457.825,684.099,18.892200000000003,33.189,0.0,77.10060000000001,0.0,4538.9493,2967.757,670659.9595,509857.8325,34480.3778,28155.972100000003,28175.609800000002,23033.4339,183.20600000000002,301.87080000000003,0.0,542.5162,32714.559100000002,26001.1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4555,352.79370000000006,268.8499,0.0,0.0,0.0,14.296800000000001,1229.819,891.792,1363.7546,3520.9209000000005,1900226812.6612086,2872110896.9408684,77040.4832,66209.493,0.0,542.5162,0.0,20519.970500000003,570550.8099083334,429917.52295,403079.1767083333,289689.0765,30111.76504166667,24586.037483333334,2957.0176,3071.3931000000002,13259.323691666666,10142.436950000001,20737.903066666666,16061.850750000001,35844.1324,31676.893000000004,True,0.5578146140778658,0.5915022867646735,0.5547101463450925,0.5244817465969516,0.9703317493465664,139000.0,61463.76864317665,77536.23135682335,26075.783230736535,24048.682246090335,1,288.4986958715603,326.3128586241594,2805000.0,168000.0,664000.0,196000.0,0.07304983042003653
393,Lawrence KS,KS,Oth,97,53,,,24.01,80.15999999999998,3.27,3.73,351,1255,18,1.0700000000000003,33,262,39,44,3,48232,"Lawrence, KS",exact,94998.0,3265.1751,40159.334599999995,59481.685999999994,888703.4112,0.0,1683.3685,0.0,877.2709,0.0,373.4599,0.0,219.9175,0.0,0.0,0.0,3154.0168,69637.876,945014.2866999999,3726.602,43941.9156,3265.1751,37005.3178,0.0,376.6587,92.7652,779.7075,3265.1751,40159.334599999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0713,0.0,0.0,0.0,0.0,368.6617,2283.1435,0.0,7781.080999999999,122683406.743645,3807617859.843429,5864.2001,92092.6523,92.7652,779.7075,2782.9559999999997,21627.8865,59481.685999999994,852097.7434749999,40930.2454,598963.904275,3265.1751,38276.774158333326,307.0848,2651.0054999999998,1957.6655999999998,18016.241374999998,2447.8817,25570.607425,3726.602,51722.9966,True,0.06209253743821179,0.06767904192832715,0.05878087038242142,0.05471660325465705,0.9902318992846691,97000.0,90977.02386849346,6022.976131506543,43375.38518186001,39646.75343318625,1,288.4986958715603,326.3128586241594,1216000.0,39000.0,307000.0,44000.0,0.04049171477220815
393,Lawton OK,OK,Oth,100,56,,,24.01,80.15999999999998,3.23,3.61,316,1017,14,1.0700000000000003,28,173,57,74,4,48394,"Lawton, OK",exact,87464.0,2477.8728,29716.518,55798.4082,532318.6236,22.7898,3405.3486,0.0,366.018,36.6018,176.103,0.0,13.812,0.0,0.0,59.3916,3961.2816,65569.01699999999,574331.2746,2556.6012,31951.2996,2418.4812,25755.236399999998,0.0,61.4634,0.0,93.9216,2477.8728,29716.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.7284,680.9316,0.0,0.0,0.0,447.5088,0.0,950.9562,1146.396,3613.9098,127214925.15616201,2649812359.0257435,7710.549,80017.0596,0.0,93.9216,0.0,2268.621,55215.71445,505130.3922,13769.1828,343175.3691,2439.02655,28074.213649999998,813.69945,5020.3167,642.9485999999999,10972.42545,971.6742,18365.06825,3702.9972,35565.2094,True,0.09116212897673327,0.1022049160320662,0.0892017289799808,0.08062989663510409,1.1398920088652686,100000.0,90883.78710232668,9116.212897673327,36312.600548496885,33768.52988902264,1,288.4986958715603,326.3128586241594,960000.0,57000.0,242000.0,74000.0,0.07246376811594205
393,Lebanon PA,PA,Oth,81,45,,,24.01,80.15999999999998,3.75,4.509999999999999,267,878,15,1.1,24,258,36,43,3,48664,"Lebanon, PA",exact,75485.0,401.26723735626433,31386.494084591537,6850.139518688131,752297.6059151284,336.966707369263,2628.0790080591937,0.0,574.0448172382762,0.0,45.34407255274472,0.0,13.69163123687631,0.0,32.683736026397355,336.966707369263,3293.8432651134885,6852.702318688131,772520.0094786921,401.28443735626433,32908.132846595334,64.3005299870013,28092.65081947805,0.0,37.426962223777615,0.0172,19.000904789521044,401.26723735626433,31386.494084591537,0.0,0.0,0.0,0.0728,0.0,0.0,0.0,287.98990332966696,0.0,162.39058542145784,0.0,0.0,0.0,159.18710128987098,0.0,855.570504949505,0.034,3972.813906049395,23728678.284107964,2795989231.365751,1062.7690682131786,75263.12465721427,0.0172,19.073704789521045,2.5628,200.19904789521047,4388.310909149084,719145.5480428095,2470.691009539046,368670.28594875225,232.78388367163282,30062.560204242433,63.7765299870013,6829.627378552144,0.156,9645.74689575328,168.88195368463153,17065.667836769182,401.3184373562643,36880.94675264473,True,0.014442170108034605,0.006290772484938462,0.005416793626629756,0.012650248227759146,1.0612388017543175,81000.0,79830.18422124919,1169.815778750803,34907.54253901185,33292.72112167123,1,288.4986958715603,326.3128586241594,842000.0,36000.0,224000.0,43000.0,0.05326074091608475
393,Leesburg-Eustis-Tavares FL,FL,Oth,160,88,,,24.01,80.15999999999998,3.64,3.95,951,2541,22,1.1,71,379,138,205,11,48799,"Leesburg--Eustis--Tavares, FL",exact,151523.0,2032.9054314131413,51714.75831221122,67777.70435168517,1572811.819638714,381.9225834483448,4308.407038443845,0.9065906590659067,935.5085217521752,67.01400000000001,151.3867,268.05600000000004,205.2773274827483,0.0,0.0,717.8991741074108,5600.579587678768,67981.22070882088,1594826.1184464647,2069.623404310431,53651.094949534956,1315.0062573057307,46114.17872453245,0.0,174.89622331233124,0.08510851085108512,94.4834303530353,2032.9054314131413,51714.75831221122,0.0,11.169,0.0,0.0,0.0,0.0,0.0,136.2635,0.643864386438644,317.9503583958396,0.0,0.0,0.0,154.309,35.989000000000004,1047.2651252625262,289.36138288828886,9862.027571717172,110637248.09817916,7057631661.033487,4818.990688938894,165957.5251629763,0.08510851085108512,105.6524303530353,4.255425542554256,3652.8889497949795,49209.0031910191,1484100.983523099,34705.78141449145,1028790.4345460463,1576.6344459162583,48947.03425816832,228.100901580158,6907.3161559405935,445.0009516268293,22356.843333579192,1024.4221689385606,35491.84784505534,2358.98478719872,63513.122521252124,True,0.029268022941694737,0.03328741358333102,0.02877137804196948,0.025684513215110734,0.9368969685430298,160000.0,155317.11632932886,4682.883670671158,50193.40291162853,48380.53494324027,1,288.4986958715603,326.3128586241594,2403000.0,138000.0,746000.0,205000.0,0.07025474983199952
393,Leominster-Fitchburg MA,MA,Oth,122,66,,,24.01,80.15999999999998,3.41,4.23,658,2401,28,1.08,65,479,104,103,8,49096,"Leominster--Fitchburg, MA",exact,111790.0,273.8299676704817,41747.59994491146,10247.185660316796,1288728.0159242065,0.0,3228.446488215137,0.0,446.5113513767995,0.0,571.2303870470078,0.0,100.3026,0.0,76.9183092891831,0.0,4423.409135928127,10784.827896093218,1441253.5416230194,327.5941912481239,45203.89529765874,273.8299676704817,37324.19080898334,0.0,0.0,0.0,417.36566257455866,273.8299676704817,41747.59994491146,0.0,852.799401086756,0.0,36.4356,0.0,0.0,0.0,52.35398124353981,0.0,861.4151495698114,0.0,373.5730847757308,0.0,465.2098790120988,53.764223577642234,397.142594484778,281.283902570959,8130.323660084427,23129102.490046643,5091712257.726694,1728.6173809818717,108929.63003166836,0.0,1680.1737484370453,0.0,123093.49076950648,10247.185660316796,1245779.7743452017,9841.050623413106,856914.1895031026,273.8299676704817,39777.51967712235,0.0,6902.268077698997,264.83914806852147,17073.93505682486,264.8623503887535,28036.11724656925,608.8780938190829,53334.21895774316,True,0.01620244427022084,0.008461962414835414,0.0072885519720200164,0.014195260979174633,1.1024935136109268,122000.0,120023.30179903306,1976.6982009669423,49823.56327778282,46015.22550563972,1,288.4986958715603,326.3128586241594,2297000.0,104000.0,555000.0,103000.0,0.056224725904461224
393,Lewiston ID-WA,ID,Oth,54,30,,,24.01,80.15999999999998,3.9300000000000006,4.04,186,633,16,1.0700000000000003,17,227,27,31,2,49312,"Lewiston, ID--WA",exact,54798.0,2289.4248,17550.0492,39668.1444,359267.337,240.5496,1162.9044,55.5318,282.60299999999995,203.9226,99.6912,0.0,14.2758,5.742,47.2758,505.746,1606.7502,44138.674199999994,382510.87919999997,2375.7461999999996,19552.2456,1783.6788,15943.298999999999,0.0,360.0624,47.2758,117.09719999999999,2289.4248,17550.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7868,0.0,122.625,0.0,0.0,0.0,4.0248,39.0456,1375.6001999999999,369.0198,2961.7524,128063267.4795,2056265001.8430812,5605.1088,51879.966,47.2758,117.09719999999999,4304.585999999999,3536.0819999999994,30361.8396,337449.37223999994,18933.4992,221915.23764,1974.0190499999999,16679.032795,143.8464,2659.3136999999997,686.3874,7159.32712,1218.8463,11232.105594999999,2744.7659999999996,22513.998,True,0.10113335034142909,0.08561868761732512,0.07455048436599912,0.08956263894904389,0.9393742669358064,54000.0,48538.79908156283,5461.200918437171,18283.840913029268,16406.04618434639,1,288.4986958715603,326.3128586241594,606000.0,27000.0,155000.0,31000.0,0.055377799655427024
393,Lewiston ME,ME,Oth,64,35,,,24.01,80.15999999999998,3.48,4.27,364,1282,28,1.08,34,447,52,61,4,49339,"Lewiston, ME",exact,60743.0,335.03800380038,25778.796879687965,9447.197219721971,602715.8790879088,0.0,2180.206520652065,0.0,438.8833883388338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2619.089908990899,9447.197219721971,638718.5273527352,335.03800380038,27045.164016401635,335.03800380038,23159.70697069707,0.0,3.8258825882588257,0.0,149.2094209420942,335.03800380038,25778.796879687965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.63496349634963,0.0,0.0,0.0,201.67866786678667,0.0,822.018201820182,0.0,4904.781478147815,15316229.591446642,2216105266.7999797,359.6329632963296,62628.60486048604,0.0,149.2094209420942,0.0,23575.088508850884,9447.197219721971,570908.766543321,9447.197219721971,368346.866353302,335.03800380038,24597.783361669495,0.0,3734.607960796079,107.12471247124711,12777.172550588391,335.03800380038,17572.643097643097,335.03800380038,31949.94549454945,True,0.005921960161697885,0.01688394694104633,0.014559818785413865,0.0051816309732615595,1.0160627160113316,64000.0,63620.99454965134,379.0054503486646,27466.91680486849,26180.208372471705,1,288.4986958715603,326.3128586241594,1230000.0,52000.0,303000.0,61000.0,0.05269558167815161
393,Lexington Park-Cal-Ches Ranch Est MD,MD,Oth,65,35,,,24.01,80.15999999999998,3.69,4.1,374,1155,25,1.15,31,541,38,48,3,49594,"Lexington Park--California--Chesapeake Ranch Estates, MD",first_city,62352.0,311.9436236423643,26156.9056539754,10676.983807530753,906118.5765642965,0.0,2174.6671954195417,0.0,381.44815471547156,0.0,51.2635,0.0,150.71597159715972,0.0,0.0,0.0,2758.0948217321734,10676.983807530753,926108.8225854386,311.9436236423643,26926.2303839784,311.9436236423643,23398.810832243224,0.0,0.0,0.0,116.38803880388039,311.9436236423643,26156.9056539754,0.0,51.09965583558356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.62159251925192,0.0,0.0,0.0,87.0094,0.0,364.2060428442844,309.5501430943094,4835.478022562256,59275440.94004466,3564575091.6036253,1442.5282225022504,62374.08832240224,0.0,167.48769463946397,0.0,10294.298870137014,10676.983807530753,856510.626869457,8790.47644119412,495800.6762203304,311.9436236423643,24743.26228417759,60.64865775577558,5516.224622913958,187.14216381638164,9713.993249496616,251.29496588658867,15695.89323915975,621.4937667366737,31761.708406540656,True,0.023445310696770163,0.012770296124828912,0.011006085578275744,0.02055962124547691,1.0185435004104741,65000.0,63476.054804709944,1523.9451952900606,27413.715229721878,26630.12452627228,1,288.4986958715603,326.3128586241594,1117000.0,38000.0,326000.0,48000.0,0.042844901456726654
