year_range,origin,offence,persons,population,rate_per_100k,ratio_to_danish_origin
2008-2024,China,burglary_all,1.0,181683.0,0.5504092292619563,0.02625347530005742
2008-2024,Croatia,burglary_all,8.0,27624.0,28.960324355632782,1.3813524914394242
2008-2024,Czechoslovakia,burglary_all,7.0,12384.0,56.524547803617565,2.696113620040562
2008-2024,Denmark,burglary_all,13927.0,66429146.0,20.965195006420824,1.0
2008-2024,Egypt,burglary_all,25.0,34085.0,73.34604664808566,3.498467179800742
2008-2024,Estonia,burglary_all,0.0,21267.0,0.0,0.0
2008-2024,Ethiopia,burglary_all,23.0,22840.0,100.70052539404553,4.803223884309441
2008-2024,Finland,burglary_all,3.0,57773.0,5.192737091721046,0.247683701016409
2008-2024,France,burglary_all,4.0,98216.0,4.072656186364747,0.19425796827157824
2008-2024,Germany,burglary_all,40.0,489326.0,8.174509427252996,0.389908580614178
2008-2024,Ghana,burglary_all,17.0,34870.0,48.75250932033266,2.3254021393744093
2008-2024,Greece,burglary_all,2.0,41353.0,4.836408483060479,0.23068750286268624
2008-2024,Hungary,burglary_all,5.0,72295.0,6.916107614634484,0.32988520319111503
2008-2024,Iceland,burglary_all,16.0,123458.0,12.959872993244666,0.6181613378399562
2008-2024,India,burglary_all,10.0,154355.0,6.478572122704156,0.3090155908743048
2008-2024,Indonesia,burglary_all,0.0,16726.0,0.0,0.0
2008-2024,Iran,burglary_all,103.0,280527.0,36.71660838350676,1.7513125144918467
2008-2024,Iraq,burglary_all,290.0,400257.0,72.45344865923644,3.4558919503036707
2008-2024,Ireland,burglary_all,5.0,27527.0,18.16398445162931,0.8663875745523182
2008-2024,Israel,burglary_all,9.0,23116.0,38.93407163869182,1.8570813019753847
2008-2024,Italy,burglary_all,9.0,119609.0,7.524517385815449,0.35890519422838574
2008-2024,Japan,burglary_all,0.0,25737.0,0.0,0.0
2008-2024,Jordan,burglary_all,43.0,30372.0,141.5777689977611,6.752990799961618
2008-2024,Kenya,burglary_all,8.0,20017.0,39.96602887545586,1.9063037030285586
2008-2024,Kuwait,burglary_all,68.0,25054.0,271.4137463079748,12.945920427873498
2008-2024,Latvia,burglary_all,4.0,67973.0,5.884689509069777,0.2806885176726248
2008-2024,Lebanon,burglary_all,736.0,330530.0,222.67267721538136,10.621063965643314
2008-2024,Lithuania,burglary_all,38.0,159385.0,23.841641308780627,1.1372010277738347
2008-2024,Morocco,burglary_all,211.0,144210.0,146.31440260730878,6.978919230777408
2008-2024,Myanmar,burglary_all,0.0,25559.0,0.0,0.0
2008-2024,Netherlands,burglary_all,12.0,108510.0,11.05888858169754,0.5274879903721683
2008-2024,Nigeria,burglary_all,1.0,21137.0,4.731040355774234,0.22566164322942384
2008-2024,Norway,burglary_all,20.0,257077.0,7.779770263384122,0.37108027189832865
2008-2024,Pakistan,burglary_all,124.0,326346.0,37.996482261158405,1.812360068652906
2008-2024,Philippines,burglary_all,7.0,171175.0,4.089382211187381,0.19505576790175155
2008-2024,Poland,burglary_all,82.0,591651.0,13.85952191410139,0.6610728834077984
2008-2024,Portugal,burglary_all,1.0,34501.0,2.898466711109823,0.13825135946611206
2008-2024,Republic of North Macedonia,burglary_all,20.0,64581.0,30.96886081045509,1.4771558671870466
2008-2024,Romania,burglary_all,50.0,335206.0,14.916200783995514,0.7114744594279835
2008-2024,Russia,burglary_all,21.0,93506.0,22.458451864051504,1.071225517204746
2008-2024,Serbia and Montenegro,burglary_all,9.0,12312.0,73.09941520467837,3.4867033281727577
2008-2024,Somalia,burglary_all,376.0,217790.0,172.64337205564993,8.234761088688943
2008-2024,South Africa,burglary_all,1.0,17813.0,5.6138775051928365,0.2677712992163213
2008-2024,Soviet Union,burglary_all,2.0,18302.0,10.927767457108512,0.5212337616588714
2008-2024,Spain,burglary_all,7.0,90905.0,7.7003465155932025,0.36729190991235167
2008-2024,Sri Lanka,burglary_all,21.0,155984.0,13.46291927377167,0.642155690402522
2008-2024,Sweden,burglary_all,31.0,242189.0,12.79992072307165,0.6105319182173852
2008-2024,Switzerland,burglary_all,1.0,25324.0,3.9488232506712997,0.18835137233218813
2008-2024,Syria,burglary_all,78.0,271800.0,28.69757174392936,1.3688196906892784
2008-2024,Tanzania,burglary_all,6.0,13165.0,45.575389289783516,2.1738595455861747
2008-2024,Thailand,burglary_all,28.0,177604.0,15.765410688948448,0.7519801596942034
2008-2024,Tunisia,burglary_all,31.0,19152.0,161.86299081035924,7.720557369525392
2008-2024,Turkey,burglary_all,474.0,868883.0,54.5527993987683,2.602064964435623
2008-2024,USA,burglary_all,1.0,137041.0,0.7297086273451011,0.034805716193988166
2008-2024,Uganda,burglary_all,13.0,24898.0,52.21302915896859,2.4904623659821796
2008-2024,Ukraine,burglary_all,4.0,183616.0,2.178459393516905,0.10390837732965172
2008-2024,United Kingdom,burglary_all,20.0,234341.0,8.53457141515996,0.4070828538702431
2008-2024,Vietnam,burglary_all,42.0,203211.0,20.668172490662414,0.9858325898868365
2008-2024,Yugoslavia,burglary_all,261.0,224154.0,116.43780615112824,5.553862299657498
2008-2024,"Yugoslavia, Federal Republic",burglary_all,14.0,23594.0,59.337119606679664,2.830267955461755
2010-2022,Afghanistan,burglary_all,91.0,160073.0,56.84906261518183,2.6874888609643164
2010-2022,Algeria,burglary_all,16.0,14993.0,106.71646768491962,5.044926072502886
2010-2022,Argentina,burglary_all,0.0,23342.0,0.0,0.0
2010-2022,Australia,burglary_all,1.0,26852.0,3.7241173841799493,0.17605433628090034
2010-2022,Austria,burglary_all,2.0,18586.0,10.760787689658883,0.5087066649967433
2010-2022,Belgium,burglary_all,1.0,15237.0,6.562971713591915,0.3102586491970031
2010-2022,Bosnia and Herzegovina,burglary_all,149.0,243601.0,61.165594558314616,2.8915490684947747
2010-2022,Brazil,burglary_all,2.0,41580.0,4.81000481000481,0.2273886983075871
2010-2022,Bulgaria,burglary_all,8.0,90196.0,8.869572930063416,0.4193011697028458
2010-2022,Canada,burglary_all,1.0,28270.0,3.5373187124159884,0.16722359525343952
2010-2022,Chile,burglary_all,8.0,21018.0,38.06261299838234,1.7993761681662332
2010-2022,China,burglary_all,1.0,138718.0,0.7208869793393792,0.03407929063145904
2010-2022,Croatia,burglary_all,5.0,20110.0,24.86325211337643,1.175388124767463
2010-2022,Czechoslovakia,burglary_all,6.0,9558.0,62.77463904582549,2.967615215200713
2010-2022,Denmark,burglary_all,10763.0,50881125.0,21.153227252738613,1.0
2010-2022,Egypt,burglary_all,19.0,26043.0,72.95626463925048,3.448942507333256
2010-2022,Estonia,burglary_all,0.0,16750.0,0.0,0.0
2010-2022,Ethiopia,burglary_all,21.0,17647.0,119.0003966679889,5.625637887125826
2010-2022,Finland,burglary_all,2.0,44148.0,4.53021654435082,0.21416195695454995
2010-2022,France,burglary_all,4.0,74102.0,5.397964967207363,0.25518399167713346
2010-2022,Germany,burglary_all,27.0,371268.0,7.2723746727431395,0.34379504299050245
2010-2022,Ghana,burglary_all,16.0,26452.0,60.48691970361409,2.8594653185027887
2010-2022,Greece,burglary_all,1.0,30830.0,3.243593902043464,0.15333801614708842
2010-2022,Hungary,burglary_all,4.0,55693.0,7.182231160109888,0.3395335886244042
2010-2022,Iceland,burglary_all,9.0,93977.0,9.576811347457356,0.4527352367103932
2010-2022,India,burglary_all,7.0,113682.0,6.157527137101741,0.2910916175357854
2010-2022,Indonesia,burglary_all,0.0,12610.0,0.0,0.0
2010-2022,Iran,burglary_all,81.0,213056.0,38.01817362571342,1.797275336357547
2010-2022,Iraq,burglary_all,245.0,306074.0,80.0460019472415,3.7841035313832934
2010-2022,Ireland,burglary_all,5.0,20627.0,24.240073689824015,1.1459279191871663
2010-2022,Israel,burglary_all,8.0,17535.0,45.62303963501568,2.156788611492323
2010-2022,Italy,burglary_all,8.0,89921.0,8.896698212875746,0.42058349331655437
2010-2022,Japan,burglary_all,0.0,19530.0,0.0,0.0
2010-2022,Jordan,burglary_all,34.0,23279.0,146.05438377937196,6.904591059998325
2010-2022,Kenya,burglary_all,6.0,15336.0,39.123630672926446,1.8495348348257963
2010-2022,Kuwait,burglary_all,52.0,19019.0,273.41079972658923,12.925252324852321
2010-2022,Latvia,burglary_all,4.0,53580.0,7.4654721911160875,0.35292355638781153
2010-2022,Lebanon,burglary_all,603.0,253367.0,237.99468754810215,11.250987128561674
2010-2022,Lithuania,burglary_all,28.0,125141.0,22.374761269288243,1.0577469339290289
2010-2022,Morocco,burglary_all,161.0,110282.0,145.98937269908052,6.9015177190128245
2010-2022,Myanmar,burglary_all,0.0,19997.0,0.0,0.0
2010-2022,Netherlands,burglary_all,10.0,82420.0,12.132977432661976,0.5735757143672332
2010-2022,Nigeria,burglary_all,1.0,16077.0,6.220065932698886,0.29404808346176126
2010-2022,Norway,burglary_all,13.0,197405.0,6.58544616397761,0.3113211088452246
2010-2022,Pakistan,burglary_all,96.0,251508.0,38.169760007633954,1.8044414477082822
2010-2022,Philippines,burglary_all,7.0,134098.0,5.220062939044579,0.24677383156126975
2010-2022,Poland,burglary_all,61.0,453474.0,13.451708366962604,0.6359175461144385
2010-2022,Portugal,burglary_all,1.0,25510.0,3.920031360250882,0.18531599521029932
2010-2022,Republic of North Macedonia,burglary_all,16.0,49065.0,32.60980332212372,1.541599441659753
2010-2022,Romania,burglary_all,31.0,253188.0,12.243866217988213,0.5788178830444444
2010-2022,Russia,burglary_all,15.0,70261.0,21.348970268000738,1.009253576909253
2010-2022,Serbia and Montenegro,burglary_all,8.0,9360.0,85.47008547008546,4.040522254542509
2010-2022,Somalia,burglary_all,324.0,166086.0,195.07965752682347,9.222217262454238
2010-2022,South Africa,burglary_all,1.0,13220.0,7.5642965204236,0.35759538863954127
2010-2022,Soviet Union,burglary_all,2.0,13944.0,14.343086632243258,0.6780566606159977
2010-2022,Spain,burglary_all,7.0,67916.0,10.306849637787856,0.4872471474277512
2010-2022,Sri Lanka,burglary_all,16.0,119742.0,13.362061766130514,0.6316795828116766
2010-2022,Sweden,burglary_all,22.0,184533.0,11.921986853299952,0.5636013224297236
2010-2022,Switzerland,burglary_all,1.0,19216.0,5.203996669442132,0.2460143129587186
2010-2022,Syria,burglary_all,57.0,207323.0,27.49333166122427,1.2997227956157296
2010-2022,Tanzania,burglary_all,6.0,9920.0,60.483870967741936,2.8593211922266546
2010-2022,Thailand,burglary_all,22.0,137191.0,16.03603734938881,0.7580893996831002
2010-2022,Tunisia,burglary_all,30.0,14608.0,205.36692223439212,9.708538549729058
2010-2022,Turkey,burglary_all,400.0,665706.0,60.086584768651626,2.8405398405991447
2010-2022,USA,burglary_all,0.0,104529.0,0.0,0.0
2010-2022,Uganda,burglary_all,10.0,18756.0,53.31627212625293,2.5204793334478226
2010-2022,Ukraine,burglary_all,4.0,108702.0,3.6797851005501276,0.1739585670112688
2010-2022,United Kingdom,burglary_all,16.0,178847.0,8.946194233059542,0.42292337363800214
2010-2022,Vietnam,burglary_all,31.0,154638.0,20.04681902249124,0.9476955351999949
2010-2022,Yugoslavia,burglary_all,206.0,172345.0,119.52769154892802,5.650565283529175
2010-2022,"Yugoslavia, Federal Republic",burglary_all,12.0,18275.0,65.66347469220246,3.1041823504118646
2008-2024,Afghanistan,theft_all,265.0,208190.0,127.28757385080935,2.241973969858464
2008-2024,Algeria,theft_all,50.0,19673.0,254.15544146800184,4.476555462805873
2008-2024,Argentina,theft_all,6.0,35620.0,16.844469399213924,0.29668930584990433
2008-2024,Australia,theft_all,1.0,34640.0,2.886836027713626,0.050847156824353305
2008-2024,Austria,theft_all,8.0,24094.0,33.20328712542542,0.5848246077515061
2008-2024,Belgium,theft_all,2.0,20315.0,9.844942160964804,0.17340344695009585
2008-2024,Bosnia and Herzegovina,theft_all,473.0,317869.0,148.80343789422687,2.620942675640337
2008-2024,Brazil,theft_all,16.0,55919.0,28.612814964502224,0.5039705323473163
2008-2024,Bulgaria,theft_all,71.0,116073.0,61.16840264316422,1.0773869149594437
2008-2024,Canada,theft_all,3.0,37106.0,8.084945830862933,0.1424038305715193
2008-2024,Chile,theft_all,17.0,27745.0,61.272301315552355,1.0792169295629908
2008-2024,China,theft_all,21.0,181683.0,11.558593814501082,0.20358677344775006
2008-2024,Croatia,theft_all,31.0,27624.0,112.22125687807703,1.9766040719759468
2008-2024,Czechoslovakia,theft_all,12.0,12384.0,96.89922480620154,1.7067301476701537
2008-2024,Denmark,theft_all,37715.0,66429146.0,56.77477774590087,1.0
2008-2024,Egypt,theft_all,44.0,34085.0,129.08904210063076,2.273704050033925
2008-2024,Estonia,theft_all,8.0,21267.0,37.61696525132835,0.6625647293536837
2008-2024,Ethiopia,theft_all,43.0,22840.0,188.2661996497373,3.3160182588883864
2008-2024,Finland,theft_all,13.0,57773.0,22.5018607307912,0.3963355141872983
2008-2024,France,theft_all,13.0,98216.0,13.236132605685428,0.2331340276649709
2008-2024,Germany,theft_all,139.0,489326.0,28.406420259704163,0.5003352084765335
2008-2024,Ghana,theft_all,30.0,34870.0,86.03383997705764,1.5153531795775153
2008-2024,Greece,theft_all,6.0,41353.0,14.509225449181438,0.2555575913325174
2008-2024,Hungary,theft_all,24.0,72295.0,33.197316550245525,0.5847194452935109
2008-2024,Iceland,theft_all,59.0,123458.0,47.7895316625897,0.8417387713338974
2008-2024,India,theft_all,34.0,154355.0,22.02714521719413,0.38797413379191054
2008-2024,Indonesia,theft_all,6.0,16726.0,35.87229463111324,0.6318350516784403
2008-2024,Iran,theft_all,327.0,280527.0,116.56631981948262,2.053135643105158
2008-2024,Iraq,theft_all,777.0,400257.0,194.1252745111266,3.4192168110273653
2008-2024,Ireland,theft_all,5.0,27527.0,18.16398445162931,0.31993052501100716
2008-2024,Israel,theft_all,19.0,23116.0,82.19415123723827,1.4477229942687477
2008-2024,Italy,theft_all,32.0,119609.0,26.753839594010486,0.47122755308262054
2008-2024,Japan,theft_all,0.0,25737.0,0.0,0.0
2008-2024,Jordan,theft_all,77.0,30372.0,253.52298169366523,4.465415660952887
2008-2024,Kenya,theft_all,24.0,20017.0,119.89808662636759,2.111819568241713
2008-2024,Kuwait,theft_all,149.0,25054.0,594.7154147042388,10.474993268417984
2008-2024,Latvia,theft_all,47.0,67973.0,69.14510173156988,1.2178841463903776
2008-2024,Lebanon,theft_all,1501.0,330530.0,454.1191419840862,7.998607128266099
2008-2024,Lithuania,theft_all,115.0,159385.0,72.15233553973084,1.270851924117664
2008-2024,Morocco,theft_all,367.0,144210.0,254.48997989043755,4.482447840296683
2008-2024,Myanmar,theft_all,12.0,25559.0,46.95019366954889,0.8269551292596418
2008-2024,Netherlands,theft_all,27.0,108510.0,24.882499308819465,0.4382667849477575
2008-2024,Nigeria,theft_all,10.0,21137.0,47.31040355774235,0.8332996699605425
2008-2024,Norway,theft_all,70.0,257077.0,27.22919592184443,0.4796002204308122
2008-2024,Pakistan,theft_all,410.0,326346.0,125.633530057056,2.2128405437241314
2008-2024,Philippines,theft_all,43.0,171175.0,25.120490725865345,0.4424586360917818
2008-2024,Poland,theft_all,366.0,591651.0,61.86079293367205,1.0895823002695664
2008-2024,Portugal,theft_all,6.0,34501.0,17.39080026665894,0.30631208006647903
2008-2024,Republic of North Macedonia,theft_all,77.0,64581.0,119.23011412025208,2.1000542644812112
2008-2024,Romania,theft_all,275.0,335206.0,82.03910431197532,1.4449920822085214
2008-2024,Russia,theft_all,75.0,93506.0,80.2087566573268,1.4127533359321316
2008-2024,Serbia and Montenegro,theft_all,55.0,12312.0,446.7186484730344,7.8682588679140615
2008-2024,Somalia,theft_all,819.0,217790.0,376.0503237063226,6.623545500950436
2008-2024,South Africa,theft_all,4.0,17813.0,22.455510020771346,0.39551911803640005
2008-2024,Soviet Union,theft_all,11.0,18302.0,60.102721014096815,1.0586165794094407
2008-2024,Spain,theft_all,33.0,90905.0,36.301633573510806,0.6393971938733266
2008-2024,Sri Lanka,theft_all,110.0,155984.0,70.52005333880398,1.2421017948220063
2008-2024,Sweden,theft_all,77.0,242189.0,31.793351473436033,0.5599907694175255
2008-2024,Switzerland,theft_all,6.0,25324.0,23.6929395040278,0.4173145267087977
2008-2024,Syria,theft_all,387.0,271800.0,142.38410596026492,2.5078760606957204
2008-2024,Tanzania,theft_all,10.0,13165.0,75.9589821496392,1.3379001233540437
2008-2024,Thailand,theft_all,61.0,177604.0,34.34607328663769,0.6049530205182965
2008-2024,Tunisia,theft_all,76.0,19152.0,396.8253968253968,6.989466319030153
2008-2024,Turkey,theft_all,1151.0,868883.0,132.468928497853,2.333235527415468
2008-2024,USA,theft_all,12.0,137041.0,8.756503528141213,0.15423228193567753
2008-2024,Uganda,theft_all,38.0,24898.0,152.62270061852357,2.6882130882413344
2008-2024,Ukraine,theft_all,71.0,183616.0,38.66765423492506,0.6810709926154992
2008-2024,United Kingdom,theft_all,58.0,234341.0,24.750257103963882,0.4359375428070407
2008-2024,Vietnam,theft_all,128.0,203211.0,62.98871616201879,1.109448925435319
2008-2024,Yugoslavia,theft_all,643.0,224154.0,286.8563576826646,5.052531583065081
2008-2024,"Yugoslavia, Federal Republic",theft_all,42.0,23594.0,178.011358820039,3.1353950801311834
2010-2022,Afghanistan,theft_all,205.0,160073.0,128.0665696276074,2.2743259005073106
2010-2022,Algeria,theft_all,39.0,14993.0,260.12138998199157,4.619478886896604
2010-2022,Argentina,theft_all,5.0,23342.0,21.420615200068546,0.38040731547645373
2010-2022,Australia,theft_all,1.0,26852.0,3.7241173841799493,0.06613635898891243
2010-2022,Austria,theft_all,5.0,18586.0,26.901969224147205,0.47775032593626293
2010-2022,Belgium,theft_all,1.0,15237.0,6.562971713591915,0.11655138882787142
2010-2022,Bosnia and Herzegovina,theft_all,367.0,243601.0,150.6561959926273,2.6754936094116673
2010-2022,Brazil,theft_all,11.0,41580.0,26.455026455026456,0.469813098299015
2010-2022,Bulgaria,theft_all,60.0,90196.0,66.52179697547562,1.1813562762674241
2010-2022,Canada,theft_all,3.0,28270.0,10.611956137247967,0.1884570404920704
2010-2022,Chile,theft_all,14.0,21018.0,66.6095727471691,1.1829150805016593
2010-2022,China,theft_all,19.0,138718.0,13.696852607448205,0.24324151674501693
2010-2022,Croatia,theft_all,24.0,20110.0,119.34361014420686,2.1194154290246963
2010-2022,Czechoslovakia,theft_all,8.0,9558.0,83.69951872776731,1.4864143223019683
2010-2022,Denmark,theft_all,28651.0,50881125.0,56.309682618063185,1.0
2010-2022,Egypt,theft_all,29.0,26043.0,111.35429865990862,1.9775337647559048
2010-2022,Estonia,theft_all,8.0,16750.0,47.76119402985075,0.8481879458246098
2010-2022,Ethiopia,theft_all,32.0,17647.0,181.3339377797926,3.220297635306219
2010-2022,Finland,theft_all,9.0,44148.0,20.38597444957869,0.3620331975204424
2010-2022,France,theft_all,12.0,74102.0,16.19389490162209,0.28758632882841656
2010-2022,Germany,theft_all,111.0,371268.0,29.897540321277354,0.5309484786846718
2010-2022,Ghana,theft_all,24.0,26452.0,90.73037955542114,1.6112749235478088
2010-2022,Greece,theft_all,3.0,30830.0,9.730781706130392,0.1728083209442371
