statefips,agi_stub,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,year2,pair
23,4,1833.0,3373.0,106703.0,111962.0,1748.0,3404.0,98698.0,106559.0,83502.0,191849.0,5026163.0,5141524.0,86962,198620,5224768,5352334,2012,1112
23,5,1001.0,2131.0,89555.0,86799.0,880.0,1883.0,73180.0,76065.0,49747.0,128944.0,4141548.0,4289903.0,51452,132695,4286220,4437648,2012,1112
23,6,1268.0,3014.0,165530.0,172798.0,1046.0,2523.0,130156.0,141547.0,48210.0,133219.0,5997524.0,6298621.0,50053,137657,6232006,6546229,2012,1112
23,7,496.0,1241.0,201046.0,238086.0,329.0,850.0,123909.0,156957.0,11534.0,32885.0,4310553.0,4823596.0,12158,34442,4557488,5124596,2012,1112
24,0,80952.0,146419.0,4258038.0,4618123.0,83104.0,150454.0,5023070.0,5341214.0,2132257.0,4564352.0,167599698.0,174318939.0,2292170,4857369,175591586,182996396,2012,1112
24,1,9179.0,12870.0,122305.0,53486.0,9124.0,12809.0,131841.0,53786.0,137842.0,204719.0,1594410.0,812968.0,154884,229248,1812241,913822,2012,1112
24,2,20203.0,33417.0,408262.0,351341.0,19449.0,32065.0,405877.0,337189.0,374743.0,687108.0,7228885.0,6588053.0,414498,756096,7999239,7281143,2012,1112
24,3,22958.0,38751.0,766275.0,830641.0,22077.0,37156.0,770078.0,804828.0,521819.0,989324.0,18946444.0,19121470.0,570518,1073803,20589592,20889521,2012,1112
24,4,11732.0,21553.0,645641.0,716267.0,12517.0,21917.0,700806.0,767399.0,347244.0,696334.0,21012999.0,21409617.0,371198,739504,22339791,22867442,2012,1112
24,5,6594.0,13950.0,513639.0,568615.0,7194.0,14947.0,569308.0,621629.0,240904.0,554139.0,20399095.0,20899925.0,253333,580360,21372752,21970355,2012,1112
24,6,7730.0,18783.0,937873.0,1041240.0,9496.0,22860.0,1216234.0,1292052.0,385957.0,1056807.0,50909433.0,52700752.0,399996,1091398,52599371,54582299,2012,1112
24,7,2556.0,7095.0,864041.0,1056530.0,3247.0,8700.0,1228922.0,1464328.0,123748.0,375921.0,47508428.0,52786151.0,127743,386960,48878596,54491810,2012,1112
25,0,68455.0,109988.0,3892628.0,4401392.0,73745.0,119305.0,5160384.0,5309006.0,2479406.0,5112598.0,210508242.0,220427785.0,2630561,5354690,219911179,230594369,2012,1112
25,1,8883.0,11712.0,121887.0,50506.0,8766.0,11464.0,130961.0,49586.0,187543.0,264603.0,2145773.0,1065137.0,204207,286829,2361140,1159786,2012,1112
25,2,16736.0,24542.0,323028.0,291086.0,17184.0,24599.0,383509.0,298499.0,435482.0,716444.0,8461719.0,7633040.0,468981,765524,9105928,8219658,2012,1112
25,3,19174.0,26741.0,638884.0,694412.0,20127.0,28265.0,748036.0,731527.0,613436.0,1042742.0,22461141.0,22492139.0,659249,1106655,23999237,24163419,2012,1112
25,4,9373.0,15088.0,510030.0,573474.0,10222.0,16289.0,589624.0,625234.0,403260.0,787557.0,24390566.0,24837830.0,426189,823130,25653369,26234245,2012,1112
25,5,4823.0,9179.0,378828.0,416311.0,5927.0,11257.0,471217.0,510910.0,268292.0,641421.0,22644791.0,23260928.0,279783,663013,23543754,24251321,2012,1112
25,6,6431.0,14604.0,787231.0,883367.0,7944.0,17932.0,1010445.0,1085718.0,414744.0,1171457.0,54081965.0,56406681.0,429132,1204239,55824096,58371218,2012,1112
25,7,3035.0,8122.0,1132736.0,1492233.0,3575.0,9499.0,1826590.0,2007529.0,156649.0,488374.0,76322285.0,84732027.0,163020,505300,79423651,88194720,2012,1112
26,0,69291.0,128354.0,3251947.0,3443051.0,79731.0,144368.0,3754292.0,4014085.0,3537738.0,7677749.0,205104914.0,213826119.0,3756225,8083497,213861739,223110383,2012,1112
26,1,11842.0,16999.0,156313.0,70323.0,13579.0,19322.0,158652.0,79083.0,402732.0,603882.0,3917197.0,2208258.0,440152,658540,4344943,2428752,2012,1112
26,2,20739.0,36243.0,401698.0,351432.0,24730.0,40926.0,455253.0,418121.0,846255.0,1579749.0,15588728.0,14461342.0,917099,1704327,16860056,15659396,2012,1112
26,3,17039.0,29697.0,588439.0,609156.0,18944.0,32767.0,634504.0,678917.0,867215.0,1737181.0,31519901.0,31486254.0,923809,1838616,33416224,33498216,2012,1112
26,4,7970.0,15897.0,447602.0,488151.0,8951.0,17378.0,488601.0,547567.0,547829.0,1274756.0,33000952.0,33814674.0,572257,1324993,34383595,35306349,2012,1112
26,5,4485.0,10297.0,358849.0,386167.0,5088.0,11475.0,389452.0,438281.0,359788.0,953449.0,29711819.0,31100878.0,372196,982929,30691870,32169776,2012,1112
26,6,5316.0,13830.0,641458.0,718085.0,6243.0,16215.0,768401.0,843132.0,413971.0,1220227.0,50966272.0,54625586.0,427102,1255116,52507055,56371889,2012,1112
26,7,1900.0,5391.0,657585.0,819735.0,2196.0,6285.0,859426.0,1008980.0,99948.0,308505.0,40400042.0,46129125.0,103610,318976,41657994,47676003,2012,1112
27,0,45205.0,81734.0,2251815.0,2396484.0,48351.0,87191.0,2716711.0,2912666.0,1975365.0,4322963.0,138938445.0,144590845.0,2125407,4594591,145519554,151684127,2012,1112
27,1,6631.0,9554.0,83569.0,38264.0,6571.0,9146.0,81475.0,38181.0,151502.0,215522.0,1542638.0,843736.0,171399,244303,1764872,959411,2012,1112
27,2,13102.0,21317.0,251721.0,224607.0,13610.0,21441.0,265457.0,234364.0,359691.0,616396.0,6883421.0,6337946.0,403164,686582,7666353,7092994,2012,1112
27,3,11704.0,19672.0,389535.0,418718.0,12400.0,20689.0,457332.0,443201.0,511693.0,965031.0,18560196.0,18729629.0,556717,1040889,20044003,20336867,2012,1112
27,4,5604.0,10835.0,306571.0,342510.0,6078.0,11560.0,343501.0,372093.0,342656.0,779425.0,20630694.0,21189102.0,361603,817621,21676691,22342759,2012,1112
27,5,3141.0,6991.0,240998.0,270753.0,3498.0,7962.0,272891.0,302089.0,238630.0,637545.0,19852688.0,20656859.0,248202,660594,20594733,21482136,2012,1112
27,6,3676.0,9379.0,454527.0,497064.0,4474.0,11518.0,553818.0,605119.0,288453.0,851759.0,36208326.0,38280113.0,298615,878719,37428296,39630201,2012,1112
27,7,1347.0,3986.0,524890.0,604565.0,1720.0,4875.0,742234.0,917616.0,82740.0,257285.0,35260479.0,38553457.0,85707,265883,36344604,39839756,2012,1112
28,0,31688.0,64459.0,1159947.0,1221993.0,33782.0,69345.0,1229035.0,1312219.0,943903.0,2172460.0,44979452.0,46379574.0,1022181,2336813,47547858,49103204,2012,1112
28,1,5443.0,8594.0,69911.0,34346.0,5592.0,8905.0,85712.0,35280.0,93801.0,161757.0,1006307.0,601819.0,106800,182849,1158597,686082,2012,1112
28,2,11093.0,22024.0,201444.0,184988.0,12109.0,23771.0,207940.0,202293.0,302695.0,668820.0,5419305.0,5186514.0,332869,731677,5933924,5688498,2012,1112
28,3,8235.0,16974.0,268238.0,294743.0,8839.0,18727.0,282723.0,315894.0,254195.0,567915.0,8924471.0,9041583.0,274642,611608,9587399,9763661,2012,1112
28,4,3239.0,7135.0,175919.0,196001.0,3424.0,7691.0,186683.0,208807.0,126025.0,308087.0,7518390.0,7734046.0,133400,325043,7922021,8181057,2012,1112
28,5,1608.0,4056.0,123398.0,138552.0,1690.0,4295.0,127600.0,145276.0,74233.0,201006.0,6162937.0,6409082.0,77587,209831,6418743,6698181,2012,1112
28,6,1704.0,4661.0,196630.0,226670.0,1704.0,4787.0,205125.0,227146.0,75321.0,214053.0,9256520.0,9836287.0,78583,223079,9625734,10265043,2012,1112
28,7,366.0,1015.0,124405.0,146691.0,424.0,1169.0,133249.0,177521.0,17633.0,50822.0,6691519.0,7570240.0,18300,52726,6901435,7820678,2012,1112
29,0,61380.0,118591.0,2775727.0,2848705.0,65608.0,126008.0,3242675.0,3394568.0,2056856.0,4491538.0,121266054.0,125731155.0,2217137,4803080,127481130,132223012,2012,1112
29,1,9671.0,14859.0,117652.0,56661.0,10170.0,15596.0,121352.0,60003.0,199072.0,308681.0,2026698.0,1133684.0,225102,350246,2312509,1287464,2012,1112
29,2,18744.0,33445.0,346437.0,320856.0,19782.0,34671.0,578459.0,337729.0,485602.0,910787.0,9115310.0,8460523.0,539232,1009576,10059498,9375317,2012,1112
29,3,16492.0,31403.0,551453.0,590151.0,17321.0,32587.0,579590.0,620743.0,555365.0,1123151.0,20063163.0,20086047.0,599718,1207512,21534589,21657151,2012,1112
29,4,7261.0,15200.0,406494.0,442204.0,7911.0,16415.0,439908.0,483099.0,331375.0,787998.0,19945981.0,20414671.0,348794,826042,20922665,21473395,2012,1112
29,5,3673.0,8868.0,288144.0,315712.0,4063.0,9702.0,314226.0,349880.0,206195.0,549775.0,17144408.0,17807193.0,214496,570438,17798621,18520058,2012,1112
29,6,4226.0,11152.0,525433.0,566128.0,4835.0,12752.0,578368.0,648555.0,221449.0,637046.0,27569207.0,29164052.0,229717,658857,28566480,30260646,2012,1112
29,7,1313.0,3664.0,540110.0,556990.0,1526.0,4285.0,630769.0,894556.0,57798.0,174100.0,25401285.0,28664983.0,60078,180409,26286765,29648977,2012,1112
30,0,16323.0,30713.0,752438.0,786884.0,15247.0,27484.0,609397.0,677010.0,361161.0,753457.0,19582779.0,20489662.0,389887,806780,20761454,21738589,2012,1112
30,1,2512.0,3551.0,26965.0,14369.0,2591.0,3626.0,30960.0,15076.0,40190.0,59254.0,409880.0,227926.0,45064,66240,461781,256132,2012,1112
30,2,4890.0,7831.0,92717.0,83910.0,4909.0,7503.0,91780.0,84391.0,87001.0,148508.0,1651472.0,1521575.0,95935,162817,1815040,1674503,2012,1112
30,3,4223.0,8009.0,144015.0,152499.0,3952.0,7202.0,131801.0,140762.0,96430.0,190318.0,3480522.0,3487215.0,103981,204468,3732526,3757439,2012,1112
30,4,2007.0,4491.0,113916.0,122567.0,1761.0,3858.0,93917.0,107399.0,58646.0,140173.0,3505066.0,3612885.0,62022,147868,3692943,3818933,2012,1112
30,5,1105.0,2722.0,87537.0,95163.0,949.0,2437.0,74930.0,81974.0,36128.0,96204.0,2931365.0,3118305.0,37902,100662,3071198,3270853,2012,1112
30,6,1212.0,3185.0,146812.0,162312.0,860.0,2246.0,100422.0,114207.0,34220.0,94913.0,4099628.0,4448126.0,35946,99437,4303410,4677173,2012,1112
30,7,374.0,924.0,140473.0,156061.0,225.0,612.0,85584.0,133199.0,8546.0,24087.0,3504844.0,4073628.0,9037,25288,3684551,4283553,2012,1112
31,0,20331.0,40902.0,888954.0,936585.0,21450.0,41693.0,987228.0,1027088.0,659137.0,1483043.0,41263152.0,42627542.0,705985,1574094,43113810,44601199,2012,1112
31,1,3023.0,4676.0,37788.0,18125.0,3032.0,4549.0,36299.0,18299.0,51664.0,78174.0,566022.0,303489.0,58216,88164,642469,342843,2012,1112
31,2,6419.0,11351.0,116051.0,110158.0,6563.0,11219.0,123592.0,113126.0,137212.0,242721.0,2615174.0,2422407.0,152070,267803,2879855,2680139,2012,1112
31,3,5456.0,11005.0,181201.0,194526.0,5828.0,10853.0,191868.0,209216.0,184129.0,372732.0,6597292.0,6682881.0,198166,399434,7056978,7180666,2012,1112
31,4,2376.0,5382.0,131489.0,144860.0,2614.0,5726.0,144039.0,159455.0,113098.0,283347.0,6772368.0,6980105.0,118456,295728,7068032,7306180,2012,1112
31,5,1345.0,3604.0,105675.0,116211.0,1438.0,3766.0,112810.0,124332.0,75268.0,212689.0,6225987.0,6511385.0,78047,220307,6441768,6751129,2012,1112
31,6,1358.0,3815.0,159024.0,178521.0,1545.0,4361.0,186737.0,204759.0,77962.0,233931.0,9564086.0,10220110.0,80594,241388,9869585,10564011,2012,1112
31,7,354.0,1069.0,157723.0,174182.0,430.0,1219.0,191881.0,197898.0,19804.0,59449.0,8922220.0,9507161.0,20436,61270,9155120,9776227,2012,1112
32,0,60769.0,110514.0,3092962.0,3308250.0,52398.0,100026.0,2593174.0,2584882.0,959992.0,2106679.0,59595749.0,61076095.0,1029612,2234357,63076970,64790436,2012,1112
32,1,8623.0,12632.0,117704.0,51951.0,7622.0,11305.0,113553.0,45972.0,73111.0,110968.0,914628.0,431454.0,82851,125249,1046624,490058,2012,1112
32,2,20008.0,33892.0,441310.0,344240.0,16486.0,29348.0,345287.0,282171.0,234076.0,475126.0,4568535.0,4159370.0,256669,513435,5061330,4548475,2012,1112
32,3,15964.0,28651.0,584126.0,572258.0,13699.0,25587.0,490034.0,489461.0,291753.0,628491.0,10840274.0,10448074.0,310380,662324,11518877,11116173,2012,1112
32,4,6833.0,13764.0,390788.0,417569.0,6337.0,13414.0,367552.0,388656.0,150850.0,346684.0,9087508.0,9273613.0,158830,362992,9543785,9761692,2012,1112
32,5,3545.0,8025.0,278957.0,305749.0,3449.0,8167.0,292627.0,297029.0,86883.0,218038.0,7217153.0,7501292.0,91065,227639,7546419,7862051,2012,1112
32,6,4245.0,9994.0,526794.0,568631.0,3724.0,9494.0,456111.0,494968.0,97652.0,260319.0,12363065.0,12913245.0,102479,271784,12959182,13559296,2012,1112
32,7,1551.0,3556.0,753281.0,1047850.0,1081.0,2711.0,528008.0,586622.0,25667.0,67053.0,14604583.0,16349044.0,27338,70934,15400751,17452688,2012,1112
33,0,22013.0,36563.0,1288768.0,1361057.0,21953.0,36344.0,1300125.0,1376570.0,511680.0,1063520.0,37180027.0,38301682.0,548698,1125169,39119610,40360393,2012,1112
33,1,2642.0,3471.0,36907.0,15031.0,2873.0,3803.0,64169.0,16359.0,39136.0,55202.0,443211.0,219740.0,43677,61289,501678,245511,2012,1112
33,2,5532.0,7755.0,120988.0,96258.0,5603.0,8009.0,114591.0,97193.0,92730.0,145749.0,1823992.0,1634295.0,102371,159585,2020814,1802956,2012,1112
33,3,6093.0,8925.0,219933.0,223175.0,6365.0,9475.0,223979.0,231194.0,130226.0,224940.0,4804437.0,4755488.0,141250,241318,5191643,5155707,2012,1112
33,4,3054.0,5395.0,173393.0,185967.0,2950.0,5117.0,164267.0,180659.0,85938.0,185751.0,5247927.0,5309554.0,90947,194934,5532013,5613691,2012,1112
33,5,1693.0,3501.0,137471.0,145718.0,1542.0,3263.0,122632.0,133329.0,60444.0,153808.0,5103118.0,5238064.0,63065,159426,5314409,5463717,2012,1112
33,6,2180.0,5343.0,271533.0,298648.0,1950.0,4835.0,254162.0,263942.0,81881.0,234146.0,10507851.0,10950008.0,85001,241865,10895920,11373595,2012,1112
33,7,819.0,2173.0,328541.0,396257.0,670.0,1842.0,356323.0,453892.0,21325.0,63924.0,9249487.0,10194532.0,22387,66752,9663130,10705212,2012,1112
34,0,92010.0,160084.0,5528291.0,6077890.0,109294.0,192279.0,7882921.0,8332379.0,3279998.0,7195740.0,276618825.0,287296845.0,3478399,7547587,288479422,300235329,2012,1112
34,1,10949.0,15129.0,154641.0,64876.0,12779.0,17877.0,258558.0,75644.0,234995.0,342491.0,2716751.0,1386015.0,255166,370447,2992461,1506011,2012,1112
34,2,21500.0,36078.0,434014.0,369037.0,25166.0,42440.0,571770.0,431752.0,620029.0,1146210.0,11571936.0,10827501.0,664449,1221436,12456373,11595796,2012,1112
34,3,26556.0,40642.0,871281.0,968321.0,29423.0,44771.0,1080100.0,1073508.0,759773.0,1448677.0,27994985.0,27711961.0,817384,1539676,29970584,29816338,2012,1112
34,4,12444.0,21241.0,689692.0,764159.0,14777.0,25066.0,837543.0,907085.0,506419.0,1030335.0,30787303.0,31225728.0,536554,1081466,32485612,33070218,2012,1112
34,5,7013.0,13877.0,526154.0,604541.0,8827.0,17148.0,705597.0,761094.0,353368.0,843345.0,30068668.0,30664381.0,369733,875964,31330864,32075663,2012,1112
34,6,9103.0,21069.0,1084724.0,1244801.0,12162.0,28056.0,1549000.0,1667767.0,581535.0,1666899.0,76792705.0,79610209.0,602690,1717238,79334522,82485206,2012,1112
34,7,4445.0,12048.0,1767782.0,2062152.0,6160.0,16921.0,2880351.0,3415527.0,223879.0,717783.0,96686475.0,105871047.0,232423,741360,99909003,109686093,2012,1112
35,0,28148.0,56441.0,1274590.0,1342942.0,31989.0,64513.0,1428863.0,1515828.0,697047.0,1529330.0,36638690.0,37490021.0,746055,1628283,38644181,39590415,2012,1112
35,1,4287.0,6609.0,57059.0,24885.0,4855.0,7488.0,59711.0,28202.0,78759.0,128045.0,793603.0,440869.0,86767,140903,888289,487439,2012,1112
35,2,8583.0,16129.0,162374.0,146859.0,9653.0,17619.0,178189.0,164290.0,186559.0,378982.0,3439528.0,3246612.0,202296,409149,3727076,3515077,2012,1112
35,3,7288.0,14977.0,255203.0,260849.0,8059.0,16458.0,271671.0,287847.0,189286.0,413361.0,6693861.0,6790247.0,202294,440289,7140091,7253352,2012,1112
35,4,3404.0,7569.0,190944.0,207921.0,3961.0,8996.0,222293.0,243071.0,98486.0,231186.0,6045061.0,6053457.0,104029,243626,6355797,6391684,2012,1112
35,5,1882.0,4560.0,149776.0,162147.0,2264.0,5564.0,180856.0,195669.0,60070.0,154261.0,4996926.0,5191221.0,62978,161442,5227434,5441715,2012,1112
35,6,2086.0,5164.0,250103.0,276705.0,2517.0,6629.0,312460.0,339354.0,67920.0,181587.0,8570753.0,8992117.0,70905,189026,8928976,9387385,2012,1112
35,7,618.0,1433.0,209128.0,263574.0,680.0,1759.0,203679.0,257393.0,15967.0,41908.0,6098954.0,6775495.0,16786,43848,6376515,7113760,2012,1112
36,0,169723.0,270505.0,10838145.0,11128183.0,214216.0,366270.0,14058106.0,14959558.0,7200237.0,14857983.0,564663097.0,590455018.0,7615439,15554906,588710982,616009800,2012,1112
36,1,25419.0,35207.0,356546.0,148988.0,29023.0,41578.0,458951.0,171899.0,718017.0,1071742.0,7372841.0,4269731.0,776052,1154527,8110844,4617892,2012,1112
36,2,45349.0,73714.0,875501.0,773770.0,55461.0,94215.0,1142406.0,946857.0,1599169.0,3071345.0,29779406.0,27496594.0,1710035,3262365,31843386,29388416,2012,1112
36,3,50208.0,72272.0,1582186.0,1814869.0,56400.0,88044.0,2011553.0,2040584.0,1784896.0,3358164.0,64251710.0,65001229.0,1906122,3544710,68269264,69394671,2012,1112
36,4,19594.0,31136.0,1041740.0,1196129.0,26629.0,44690.0,1534271.0,1633740.0,1090809.0,2192315.0,65160405.0,67112418.0,1143657,2279675,68053505,70338446,2012,1112
36,5,10319.0,18179.0,795769.0,890577.0,15237.0,28225.0,1226531.0,1321170.0,701518.0,1611904.0,59876635.0,60725826.0,728877,1662401,62006889,63086333,2012,1112
36,6,12678.0,25277.0,1583570.0,1727043.0,20794.0,43789.0,2560082.0,2851996.0,948147.0,2530461.0,122298892.0,128004504.0,979700,2596915,126096259,132257751,2012,1112
36,7,6156.0,14720.0,4602831.0,4576805.0,10672.0,25729.0,5124309.0,5993309.0,357681.0,1022052.0,215923206.0,237844713.0,370996,1054313,224330833,246926289,2012,1112
37,0,130817.0,259030.0,6454481.0,6764738.0,116001.0,232210.0,5233322.0,5498989.0,3193343.0,7239730.0,184464761.0,191098364.0,3463112,7785115,196178066,203495400,2012,1112
37,1,17989.0,27439.0,235839.0,106822.0,16193.0,24764.0,222834.0,98112.0,290232.0,476535.0,3211253.0,1770293.0,327991,535824,3666373,2001109,2012,1112
37,2,38913.0,69806.0,751033.0,672269.0,36567.0,67327.0,729056.0,632979.0,814837.0,1703421.0,15220706.0,14214710.0,900971,1869614,16797088,15698080,2012,1112
37,3,34961.0,68775.0,1183046.0,1251093.0,32257.0,65458.0,1082859.0,1142024.0,883210.0,1919174.0,31569911.0,31658414.0,960146,2074729,34128838,34379366,2012,1112
37,4,15553.0,32953.0,863022.0,950812.0,13343.0,28980.0,767689.0,815383.0,470996.0,1108265.0,28274979.0,28973209.0,500736,1171867,29933135,30785171,2012,1112
37,5,8607.0,20767.0,682628.0,742535.0,6988.0,16920.0,533446.0,601604.0,294461.0,769521.0,24595659.0,25448466.0,309909,806890,25814820,26780949,2012,1112
37,6,10911.0,28374.0,1393296.0,1485222.0,8061.0,21266.0,980476.0,1085335.0,340754.0,960946.0,43052063.0,45303767.0,358730,1008005,45307582,47730120,2012,1112
37,7,3883.0,10916.0,1345615.0,1555982.0,2592.0,7495.0,916958.0,1123549.0,98853.0,301868.0,38540187.0,43729500.0,104629,318186,40530228,46120603,2012,1112
38,0,16295.0,31409.0,611186.0,719217.0,11945.0,21586.0,524787.0,591350.0,254164.0,534026.0,16812817.0,18798000.0,280019,582341,17810693,19973476,2012,1112
38,1,2008.0,2929.0,24338.0,12122.0,1507.0,2152.0,18233.0,8870.0,17118.0,24726.0,192669.0,98732.0,20255,29338,230409,117561,2012,1112
38,2,4937.0,7931.0,86759.0,85936.0,3392.0,4970.0,65477.0,60101.0,47839.0,74478.0,945163.0,854407.0,55498,86408,1080445,987956,2012,1112
38,3,4864.0,9180.0,152971.0,174396.0,3510.0,6091.0,116188.0,126068.0,67689.0,117848.0,2405474.0,2461807.0,75414,131622,2649571,2737811,2012,1112
38,4,2151.0,5046.0,107301.0,130912.0,1631.0,3513.0,86097.0,99308.0,43888.0,100867.0,2583714.0,2719272.0,47339,108670,2760936,2929766,2012,1112
38,5,1164.0,3066.0,81165.0,100575.0,896.0,2228.0,64884.0,77061.0,32481.0,87632.0,2617731.0,2811610.0,34386,92493,2752326,2975963,2012,1112
38,6,970.0,2713.0,99976.0,127297.0,797.0,2099.0,90583.0,106097.0,34773.0,100007.0,4098932.0,4558984.0,36394,104416,4267240,4770736,2012,1112
38,7,201.0,544.0,58673.0,87977.0,212.0,533.0,83323.0,113842.0,10376.0,28468.0,3969130.0,5293185.0,10733,29394,4069764,5453680,2012,1112
39,0,81738.0,154357.0,3948234.0,4130255.0,96249.0,175649.0,4956350.0,5357541.0,4270696.0,8980164.0,240964048.0,252876791.0,4499732,9406862,250658072,263256462,2012,1112
39,1,13118.0,19611.0,166842.0,77149.0,14331.0,20816.0,179918.0,84956.0,386594.0,600759.0,3963697.0,2292380.0,420895,652855,4350851,2495407,2012,1112
39,2,24420.0,42727.0,468537.0,415064.0,28021.0,46240.0,543472.0,476866.0,995281.0,1802405.0,18401922.0,17288020.0,1066153,1924167,19671536,18501792,2012,1112
39,3,20651.0,36709.0,707456.0,740569.0,24214.0,40889.0,821170.0,873406.0,1213325.0,2301039.0,44254289.0,44234893.0,1278587,2416717,46439703,46566754,2012,1112
39,4,9812.0,19648.0,547637.0,600762.0,11953.0,22975.0,686815.0,730820.0,703490.0,1574337.0,42025856.0,43213358.0,730600,1629609,43538435,44863896,2012,1112
39,5,5149.0,11972.0,420738.0,443679.0,6530.0,14952.0,522946.0,562962.0,425371.0,1105930.0,35134072.0,36726645.0,438640,1137868,36179284,37870277,2012,1112
39,6,6352.0,17033.0,784460.0,857453.0,8109.0,21021.0,980468.0,1093598.0,434488.0,1256597.0,52743520.0,56928466.0,448544,1294430,54404483,58798601,2012,1112
39,7,2236.0,6657.0,852560.0,995575.0,3091.0,8756.0,1221558.0,1534931.0,112147.0,339097.0,44440688.0,52193026.0,116313,351216,46073777,54159731,2012,1112
40,0,42522.0,89745.0,1773698.0,1937348.0,40463.0,82860.0,1712427.0,1844708.0,1194933.0,2715887.0,69551585.0,74959561.0,1301300,2942006,73800080,79636962,2012,1112
40,1,6549.0,10834.0,75762.0,39007.0,6059.0,9650.0,72630.0,36087.0,108193.0,179493.0,1202869.0,630416.0,123913,205899,1380451,724768,2012,1112
40,2,13561.0,25797.0,253236.0,232758.0,12859.0,23753.0,242095.0,219963.0,289755.0,581331.0,5449174.0,5091020.0,323591,646935,6060981,5672708,2012,1112
40,3,11233.0,24278.0,384645.0,400051.0,10819.0,22561.0,355194.0,386477.0,334267.0,740757.0,11846989.0,12054657.0,363941,804213,12828617,13110076,2012,1112
40,4,5006.0,11944.0,273965.0,306366.0,4808.0,11134.0,261566.0,294197.0,188203.0,464115.0,11098906.0,11585167.0,200864,494993,11793055,12359106,2012,1112
40,5,2481.0,6568.0,192381.0,214018.0,2427.0,6275.0,185482.0,209007.0,115077.0,308758.0,9417557.0,9932226.0,121318,325467,9900487,10469934,2012,1112
40,6,2921.0,8105.0,340714.0,393776.0,2660.0,7171.0,314862.0,355073.0,123177.0,340828.0,15036355.0,16209416.0,129700,359090,15782266,17072917,2012,1112
